anchor_id,evidence_status,enabled,graph_node_id,source_kind,source_members,source_member_count,source_member_kinds,municipalities,representative_snap_distance_m,epoch_id
P2V2S_0117,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:533407.00:5065131.09,PROPOSED_STOP,P2V2S_0117,1,PROPOSED_STOP,Brivio,4.370718,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0118,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:527166.94:5065179.92,PROPOSED_STOP,P2V2S_0118,1,PROPOSED_STOP,La Valletta Brianza,11.985231,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0119,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:530670.77:5065195.53,PROPOSED_STOP,P2V2S_0119,1,PROPOSED_STOP,Olgiate Molgora,3.572351,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0120,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:527817.56:5065212.08,PROPOSED_STOP,P2V2S_0120,1,PROPOSED_STOP,La Valletta Brianza,16.022554,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0121,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:530392.32:5065231.54,PROPOSED_STOP,P2V2S_0121,1,PROPOSED_STOP,Olgiate Molgora,2.724670,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0122,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:527612.25:5065319.73,PROPOSED_STOP,P2V2S_0122,1,PROPOSED_STOP,La Valletta Brianza,9.215117,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0123,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:530143.71:5065358.61,PROPOSED_STOP,P2V2S_0123,1,PROPOSED_STOP,Santa Maria Ho̬,7.658073,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0124,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:531032.65:5065399.76,PROPOSED_STOP,P2V2S_0124,1,PROPOSED_STOP,Olgiate Molgora,38.325481,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0125,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:530747.32:5065437.44,PROPOSED_STOP,P2V2S_0125,1,PROPOSED_STOP,Olgiate Molgora,3.471687,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0126,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:526779.75:5065445.43,PROPOSED_STOP,P2V2S_0126,1,PROPOSED_STOP,La Valletta Brianza,8.753219,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0127,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:527363.17:5065496.19,PROPOSED_STOP,P2V2S_0127,1,PROPOSED_STOP,La Valletta Brianza,14.639667,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0128,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:533501.50:5065510.16,PROPOSED_STOP,P2V2S_0128,1,PROPOSED_STOP,Brivio,2.401308,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0129,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:533028.75:5065618.95,PROPOSED_STOP,P2V2S_0129,1,PROPOSED_STOP,Brivio,28.596203,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0130,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:527145.60:5065627.81,PROPOSED_STOP,P2V2S_0130,1,PROPOSED_STOP,La Valletta Brianza,25.915594,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0131,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:528351.81:5065646.18,PROPOSED_STOP,P2V2S_0131,1,PROPOSED_STOP,La Valletta Brianza,9.183725,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0132,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:528583.25:5065723.65,PROPOSED_STOP,P2V2S_0132,1,PROPOSED_STOP,La Valletta Brianza,4.181009,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0133,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:530123.92:5065731.92,PROPOSED_STOP,P2V2S_0133,1,PROPOSED_STOP,Santa Maria Ho̬,9.859727,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0134,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:533479.44:5065758.22,PROPOSED_STOP,P2V2S_0134,1,PROPOSED_STOP,Brivio,3.697106,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0135,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:526883.83:5065819.61,PROPOSED_STOP,P2V2S_0135,1,PROPOSED_STOP,La Valletta Brianza,7.831966,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0136,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:528194.19:5065879.57,PROPOSED_STOP,P2V2S_0136,1,PROPOSED_STOP,Castello di Brianza,20.829190,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0137,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:529287.78:5065913.31,PROPOSED_STOP,P2V2S_0137,1,PROPOSED_STOP,Santa Maria Ho̬,3.095784,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0138,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:530380.99:5065915.78,PROPOSED_STOP,P2V2S_0138,1,PROPOSED_STOP,Santa Maria Ho̬,1.361799,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0139,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:534150.24:5065917.37,PROPOSED_STOP,P2V2S_0139,1,PROPOSED_STOP,Brivio,27.666245,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0140,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:533143.50:5065949.88,PROPOSED_STOP,P2V2S_0140,1,PROPOSED_STOP,Brivio,23.060223,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0141,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:534388.20:5066035.58,PROPOSED_STOP,P2V2S_0141,1,PROPOSED_STOP,Brivio,4.303472,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0142,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:530186.44:5066031.25,PROPOSED_STOP,P2V2S_0142,1,PROPOSED_STOP,Santa Maria Ho̬,9.163626,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0143,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:527910.58:5066056.27,PROPOSED_STOP,P2V2S_0143,1,PROPOSED_STOP,Castello di Brianza,5.307116,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0144,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:528341.29:5066149.90,PROPOSED_STOP,P2V2S_0144,1,PROPOSED_STOP,Santa Maria Ho̬,1.694798,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0145,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:529050.93:5066151.64,PROPOSED_STOP,P2V2S_0145,1,PROPOSED_STOP,Colle Brianza,11.386819,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0146,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:533035.93:5066171.58,PROPOSED_STOP,P2V2S_0146,1,PROPOSED_STOP,Airuno,7.450076,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0147,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:534498.38:5066366.91,PROPOSED_STOP,P2V2S_0147,1,PROPOSED_STOP,Brivio,6.608132,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0148,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:533082.10:5066397.12,PROPOSED_STOP,P2V2S_0148,1,PROPOSED_STOP,Airuno,9.070786,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0149,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:530147.96:5066485.40,PROPOSED_STOP,P2V2S_0149,1,PROPOSED_STOP,Colle Brianza,2.098906,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0150,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:534215.04:5066608.68,PROPOSED_STOP,P2V2S_0150,1,PROPOSED_STOP,Brivio,6.994700,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0151,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:529202.20:5066671.38,PROPOSED_STOP,P2V2S_0151,1,PROPOSED_STOP,Colle Brianza,2.471897,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0152,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:533003.02:5066767.22,PROPOSED_STOP,P2V2S_0152,1,PROPOSED_STOP,Airuno,2.169274,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0153,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:531244.35:5066929.91,PROPOSED_STOP,P2V2S_0153,1,PROPOSED_STOP,Colle Brianza,4.408976,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0154,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:528059.83:5067391.49,PROPOSED_STOP,P2V2S_0154,1,PROPOSED_STOP,Colle Brianza,3.786953,gate-d-2026-09-03-834d5caa0bfd
P2V2S_0155,PROPOSED_STOP/FIELD_CHECK_PENDING,true,n:532941.89:5067438.82,PROPOSED_STOP,P2V2S_0155,1,PROPOSED_STOP,Airuno,6.499798,gate-d-2026-09-03-834d5caa0bfd
existing:EX_001,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:532851.78:5064657.22,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_001,1,EXISTING_PHYSICAL_STOP_CLUSTER,Brivio,36.159249,gate-d-2026-09-03-834d5caa0bfd
existing:EX_002,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:534678.16:5065404.73,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_002,1,EXISTING_PHYSICAL_STOP_CLUSTER,Brivio,6.130957,gate-d-2026-09-03-834d5caa0bfd
existing:EX_003,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:532908.34:5065306.79,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_003,1,EXISTING_PHYSICAL_STOP_CLUSTER,Brivio,5.133888,gate-d-2026-09-03-834d5caa0bfd
existing:EX_004,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:533924.18:5064904.08,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_004,1,EXISTING_PHYSICAL_STOP_CLUSTER,Brivio,2.731632,gate-d-2026-09-03-834d5caa0bfd
existing:EX_005,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:532307.89:5063449.27,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_005,1,EXISTING_PHYSICAL_STOP_CLUSTER,Calco,4.753782,gate-d-2026-09-03-834d5caa0bfd
existing:EX_006,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:530138.79:5065052.68,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_006,1,EXISTING_PHYSICAL_STOP_CLUSTER,Santa Maria Ho̬,17.349430,gate-d-2026-09-03-834d5caa0bfd
existing:EX_007,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:532282.82:5063572.95,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_007;existing:EX_038,2,EXISTING_PHYSICAL_STOP_CLUSTER,Calco,6.612104,gate-d-2026-09-03-834d5caa0bfd
existing:EX_008,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:533312.71:5064950.82,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_008,1,EXISTING_PHYSICAL_STOP_CLUSTER,Brivio,3.588223,gate-d-2026-09-03-834d5caa0bfd
existing:EX_009,DERIVED_OFFICIAL_GTFS_REFERENCE_PERIOD_CLUSTER_CENTROID,true,n:535120.41:5065256.67,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_009,1,EXISTING_PHYSICAL_STOP_CLUSTER,Brivio,5.497523,gate-d-2026-09-03-834d5caa0bfd
existing:EX_010,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:534184.20:5065526.96,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_010,1,EXISTING_PHYSICAL_STOP_CLUSTER,Brivio,6.905769,gate-d-2026-09-03-834d5caa0bfd
existing:EX_011,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:531565.22:5064543.04,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_011,1,EXISTING_PHYSICAL_STOP_CLUSTER,Olgiate Molgora,4.338665,gate-d-2026-09-03-834d5caa0bfd
existing:EX_012,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:533213.98:5064665.16,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_012,1,EXISTING_PHYSICAL_STOP_CLUSTER,Brivio,3.166124,gate-d-2026-09-03-834d5caa0bfd
existing:EX_013,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:534456.02:5068815.70,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_013,1,EXISTING_PHYSICAL_STOP_CLUSTER,Brivio,12.158797,gate-d-2026-09-03-834d5caa0bfd
existing:EX_014,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:532929.94:5065402.33,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_014,1,EXISTING_PHYSICAL_STOP_CLUSTER,Brivio,6.978211,gate-d-2026-09-03-834d5caa0bfd
existing:EX_015,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:534549.56:5063427.02,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_015,1,EXISTING_PHYSICAL_STOP_CLUSTER,Calco,4.211454,gate-d-2026-09-03-834d5caa0bfd
existing:EX_016,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:532499.08:5064091.41,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_016,1,EXISTING_PHYSICAL_STOP_CLUSTER,Calco,8.201611,gate-d-2026-09-03-834d5caa0bfd
existing:EX_017,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:533027.18:5068353.33,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_017,1,EXISTING_PHYSICAL_STOP_CLUSTER,Brivio,65.097967,gate-d-2026-09-03-834d5caa0bfd
existing:EX_018,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:531145.24:5063989.14,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_018,1,EXISTING_PHYSICAL_STOP_CLUSTER,Olgiate Molgora,17.695634,gate-d-2026-09-03-834d5caa0bfd
existing:EX_019,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:531927.07:5063574.22,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_019,1,EXISTING_PHYSICAL_STOP_CLUSTER,Calco,9.583089,gate-d-2026-09-03-834d5caa0bfd
existing:EX_020,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:534316.06:5063448.92,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_020,1,EXISTING_PHYSICAL_STOP_CLUSTER,Calco,3.071361,gate-d-2026-09-03-834d5caa0bfd
existing:EX_021,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:532984.63:5063005.09,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_021,1,EXISTING_PHYSICAL_STOP_CLUSTER,Calco,5.061190,gate-d-2026-09-03-834d5caa0bfd
existing:EX_022,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:529070.45:5065704.08,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_022,1,EXISTING_PHYSICAL_STOP_CLUSTER,Santa Maria Ho̬,8.113051,gate-d-2026-09-03-834d5caa0bfd
existing:EX_023,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:530369.50:5064267.88,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_023,1,EXISTING_PHYSICAL_STOP_CLUSTER,Olgiate Molgora,5.233262,gate-d-2026-09-03-834d5caa0bfd
existing:EX_024,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:529163.04:5064915.90,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_024,1,EXISTING_PHYSICAL_STOP_CLUSTER,La Valletta Brianza,3.703048,gate-d-2026-09-03-834d5caa0bfd
existing:EX_025,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:529433.28:5065516.42,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_025,1,EXISTING_PHYSICAL_STOP_CLUSTER,Santa Maria Ho̬,3.611756,gate-d-2026-09-03-834d5caa0bfd
existing:EX_026,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:529728.92:5064673.60,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_026,1,EXISTING_PHYSICAL_STOP_CLUSTER,Santa Maria Ho̬,7.048733,gate-d-2026-09-03-834d5caa0bfd
existing:EX_027,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:528193.74:5065060.08,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_027,1,EXISTING_PHYSICAL_STOP_CLUSTER,La Valletta Brianza,20.854202,gate-d-2026-09-03-834d5caa0bfd
existing:EX_028,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:528608.79:5066182.66,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_028,1,EXISTING_PHYSICAL_STOP_CLUSTER,Santa Maria Ho̬,9.446354,gate-d-2026-09-03-834d5caa0bfd
existing:EX_029,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:528732.80:5064951.92,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_029,1,EXISTING_PHYSICAL_STOP_CLUSTER,La Valletta Brianza,40.214880,gate-d-2026-09-03-834d5caa0bfd
existing:EX_030,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:528374.99:5065189.62,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_030,1,EXISTING_PHYSICAL_STOP_CLUSTER,La Valletta Brianza,2.880115,gate-d-2026-09-03-834d5caa0bfd
existing:EX_031,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:534603.14:5062862.41,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_031,1,EXISTING_PHYSICAL_STOP_CLUSTER,Calco,4.338067,gate-d-2026-09-03-834d5caa0bfd
existing:EX_032,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:529138.47:5065631.58,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_032,1,EXISTING_PHYSICAL_STOP_CLUSTER,Santa Maria Ho̬,2.896224,gate-d-2026-09-03-834d5caa0bfd
existing:EX_033,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:529637.88:5065358.95,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_033,1,EXISTING_PHYSICAL_STOP_CLUSTER,Santa Maria Ho̬,3.693282,gate-d-2026-09-03-834d5caa0bfd
existing:EX_034,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:534486.96:5068902.57,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_034,1,EXISTING_PHYSICAL_STOP_CLUSTER,Brivio,6.544468,gate-d-2026-09-03-834d5caa0bfd
existing:EX_035,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:532651.30:5064867.56,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_035,1,EXISTING_PHYSICAL_STOP_CLUSTER,Olgiate Molgora,1.596688,gate-d-2026-09-03-834d5caa0bfd
existing:EX_036,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:534674.07:5065528.61,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_036,1,EXISTING_PHYSICAL_STOP_CLUSTER,Brivio,8.965310,gate-d-2026-09-03-834d5caa0bfd
existing:EX_037,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:530166.34:5065037.27,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_037,1,EXISTING_PHYSICAL_STOP_CLUSTER,Santa Maria Ho̬,12.295759,gate-d-2026-09-03-834d5caa0bfd
existing:EX_039,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:531469.30:5064033.74,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_039,1,EXISTING_PHYSICAL_STOP_CLUSTER,Olgiate Molgora,3.825434,gate-d-2026-09-03-834d5caa0bfd
existing:EX_040,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:534661.16:5068133.30,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_040,1,EXISTING_PHYSICAL_STOP_CLUSTER,Brivio,33.145092,gate-d-2026-09-03-834d5caa0bfd
existing:EX_041,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:529766.29:5064648.93,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_041,1,EXISTING_PHYSICAL_STOP_CLUSTER,Santa Maria Ho̬,8.586912,gate-d-2026-09-03-834d5caa0bfd
existing:EX_042,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:528782.93:5064911.12,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_042,1,EXISTING_PHYSICAL_STOP_CLUSTER,La Valletta Brianza,38.804681,gate-d-2026-09-03-834d5caa0bfd
existing:EX_043,FACT_OFFICIAL_GTFS_REFERENCE_PERIOD_NOT_CURRENT_SERVICE,true,n:532637.53:5064842.40,EXISTING_PHYSICAL_STOP_CLUSTER,existing:EX_043,1,EXISTING_PHYSICAL_STOP_CLUSTER,Olgiate Molgora,33.574018,gate-d-2026-09-03-834d5caa0bfd
rail:S01514,FACT_FROZEN_GATE_D_RAIL_ANCHOR,true,n:531394.95:5064038.66,HUB_RAIL,rail:S01514,1,HUB_RAIL,Olgiate Molgora,13.740745,gate-d-2026-09-03-834d5caa0bfd
