service_id,date,exception_type
00A8F6LC2026010120260608000002,20260219,1
00A8F6NA2026010120260608000002,20260219,1
0O-4FER52026010120260608000002,20260219,1
000AF-2.2026010120260608000002,20260220,1
000AFER52026010120260608000002,20260220,1
000AFER62026010120260608000002,20260220,1
000IF6IL2026010120260608000002,20260220,1
000IFER52026010120260608000002,20260220,1
000IFER62026010120260608000002,20260220,1
000S00F52026010120260608000002,20260220,1
000SF-1.2026010120260608000002,20260220,1
000SF1352026010120260608000002,20260220,1
000SFER52026010120260608000002,20260220,1
000SFER62026010120260608000002,20260220,1
000SFVEN2026010120260608000002,20260220,1
00A7F5NR2026010120260608000002,20260220,1
00A7F6NR2026010120260608000002,20260220,1
00A8F5NA2026010120260608000002,20260220,1
00A8F6LC2026010120260608000002,20260220,1
00A8F6NA2026010120260608000002,20260220,1
0O-4FER52026010120260608000002,20260220,1
000AF-2.2026010120260608000002,20260221,1
000AFER62026010120260608000002,20260221,1
000IF6IL2026010120260608000002,20260221,1
000IFER62026010120260608000002,20260221,1
000IFSAB2026010120260608000002,20260221,1
000SF-1.2026010120260608000002,20260221,1
000SF2462026010120260608000002,20260221,1
000SFER62026010120260608000002,20260221,1
000SFSAB2026010120260608000002,20260221,1
00A7F6NR2026010120260608000002,20260221,1
00A8F6LC2026010120260608000002,20260221,1
00A8F6NA2026010120260608000002,20260221,1
000AFEST2026010120260608000002,20260222,1
000IFEST2026010120260608000002,20260222,1
000AF-2.2026010120260608000002,20260223,1
000AFER52026010120260608000002,20260223,1
000AFER62026010120260608000002,20260223,1
000IF6IL2026010120260608000002,20260223,1
000IFER52026010120260608000002,20260223,1
000IFER62026010120260608000002,20260223,1
000SF1352026010120260608000002,20260223,1
000SFER52026010120260608000002,20260223,1
000SFER62026010120260608000002,20260223,1
000SFLUN2026010120260608000002,20260223,1
00A7F5NR2026010120260608000002,20260223,1
00A7F6NR2026010120260608000002,20260223,1
00A8F5NA2026010120260608000002,20260223,1
00A8F6LC2026010120260608000002,20260223,1
00A8F6NA2026010120260608000002,20260223,1
0O-4FER52026010120260608000002,20260223,1
000AFER52026010120260608000002,20260224,1
000AFER62026010120260608000002,20260224,1
000AFMAR2026010120260608000002,20260224,1
000IF6IL2026010120260608000002,20260224,1
000IFER52026010120260608000002,20260224,1
000IFER62026010120260608000002,20260224,1
000SF-1.2026010120260608000002,20260224,1
000SF24.2026010120260608000002,20260224,1
000SF2462026010120260608000002,20260224,1
000SFER52026010120260608000002,20260224,1
000SFER62026010120260608000002,20260224,1
00A7F5NR2026010120260608000002,20260224,1
00A7F6NR2026010120260608000002,20260224,1
00A8F5NA2026010120260608000002,20260224,1
00A8F6LC2026010120260608000002,20260224,1
00A8F6NA2026010120260608000002,20260224,1
0O-4FER52026010120260608000002,20260224,1
000AF-2.2026010120260608000002,20260225,1
000AFER52026010120260608000002,20260225,1
000AFER62026010120260608000002,20260225,1
000IF6IL2026010120260608000002,20260225,1
000IFER52026010120260608000002,20260225,1
000IFER62026010120260608000002,20260225,1
000SF-1.2026010120260608000002,20260225,1
000SF1352026010120260608000002,20260225,1
000SFER52026010120260608000002,20260225,1
000SFER62026010120260608000002,20260225,1
00A7F5NR2026010120260608000002,20260225,1
00A7F6NR2026010120260608000002,20260225,1
00A8F5NA2026010120260608000002,20260225,1
00A8F6LC2026010120260608000002,20260225,1
00A8F6NA2026010120260608000002,20260225,1
0O-4FER52026010120260608000002,20260225,1
000AF-2.2026010120260608000002,20260226,1
000AFER52026010120260608000002,20260226,1
000AFER62026010120260608000002,20260226,1
000IF6IL2026010120260608000002,20260226,1
000IFER52026010120260608000002,20260226,1
000IFER62026010120260608000002,20260226,1
000SF-1.2026010120260608000002,20260226,1
000SF24.2026010120260608000002,20260226,1
000SF2462026010120260608000002,20260226,1
000SFER52026010120260608000002,20260226,1
000SFER62026010120260608000002,20260226,1
000SFGIO2026010120260608000002,20260226,1
00A7F5NR2026010120260608000002,20260226,1
00A7F6NR2026010120260608000002,20260226,1
00A8F5NA2026010120260608000002,20260226,1
00A8F6LC2026010120260608000002,20260226,1
00A8F6NA2026010120260608000002,20260226,1
0O-4FER52026010120260608000002,20260226,1
000AF-2.2026010120260608000002,20260227,1
000AFER52026010120260608000002,20260227,1
000AFER62026010120260608000002,20260227,1
000IF6IL2026010120260608000002,20260227,1
000IFER52026010120260608000002,20260227,1
000IFER62026010120260608000002,20260227,1
000S00F52026010120260608000002,20260227,1
000SF-1.2026010120260608000002,20260227,1
000SF1352026010120260608000002,20260227,1
000SFER52026010120260608000002,20260227,1
000SFER62026010120260608000002,20260227,1
000SFVEN2026010120260608000002,20260227,1
00A7F5NR2026010120260608000002,20260227,1
00A7F6NR2026010120260608000002,20260227,1
00A8F5NA2026010120260608000002,20260227,1
00A8F6LC2026010120260608000002,20260227,1
00A8F6NA2026010120260608000002,20260227,1
0O-4FER52026010120260608000002,20260227,1
000AF-2.2026010120260608000002,20260228,1
000AFER62026010120260608000002,20260228,1
000IF6IL2026010120260608000002,20260228,1
000IFER62026010120260608000002,20260228,1
000IFSAB2026010120260608000002,20260228,1
000SF-1.2026010120260608000002,20260228,1
000SF2462026010120260608000002,20260228,1
000SFER62026010120260608000002,20260228,1
000SFSAB2026010120260608000002,20260228,1
00A7F6NR2026010120260608000002,20260228,1
00A8F6LC2026010120260608000002,20260228,1
00A8F6NA2026010120260608000002,20260228,1
000AFEST2026010120260608000002,20260301,1
000IFEST2026010120260608000002,20260301,1
000AF-2.2026010120260608000002,20260302,1
000AFER52026010120260608000002,20260302,1
000AFER62026010120260608000002,20260302,1
000IF6IL2026010120260608000002,20260302,1
000IFER52026010120260608000002,20260302,1
000IFER62026010120260608000002,20260302,1
000SF1352026010120260608000002,20260302,1
000SFER52026010120260608000002,20260302,1
000SFER62026010120260608000002,20260302,1
000SFLUN2026010120260608000002,20260302,1
00A7F5NR2026010120260608000002,20260302,1
00A7F6NR2026010120260608000002,20260302,1
00A8F5NA2026010120260608000002,20260302,1
00A8F6LC2026010120260608000002,20260302,1
00A8F6NA2026010120260608000002,20260302,1
0O-4FER52026010120260608000002,20260302,1
000AFER52026010120260608000002,20260303,1
000AFER62026010120260608000002,20260303,1
000AFMAR2026010120260608000002,20260303,1
000IF6IL2026010120260608000002,20260303,1
000IFER52026010120260608000002,20260303,1
000IFER62026010120260608000002,20260303,1
000SF-1.2026010120260608000002,20260303,1
000SF24.2026010120260608000002,20260303,1
000SF2462026010120260608000002,20260303,1
000SFER52026010120260608000002,20260303,1
000SFER62026010120260608000002,20260303,1
00A7F5NR2026010120260608000002,20260303,1
00A7F6NR2026010120260608000002,20260303,1
00A8F5NA2026010120260608000002,20260303,1
00A8F6LC2026010120260608000002,20260303,1
00A8F6NA2026010120260608000002,20260303,1
0O-4FER52026010120260608000002,20260303,1
000AF-2.2026010120260608000002,20260304,1
000AFER52026010120260608000002,20260304,1
000AFER62026010120260608000002,20260304,1
000IF6IL2026010120260608000002,20260304,1
000IFER52026010120260608000002,20260304,1
000IFER62026010120260608000002,20260304,1
000SF-1.2026010120260608000002,20260304,1
000SF1352026010120260608000002,20260304,1
000SFER52026010120260608000002,20260304,1
000SFER62026010120260608000002,20260304,1
00A7F5NR2026010120260608000002,20260304,1
00A7F6NR2026010120260608000002,20260304,1
00A8F5NA2026010120260608000002,20260304,1
00A8F6LC2026010120260608000002,20260304,1
00A8F6NA2026010120260608000002,20260304,1
0O-4FER52026010120260608000002,20260304,1
000AF-2.2026010120260608000002,20260305,1
000AFER52026010120260608000002,20260305,1
000AFER62026010120260608000002,20260305,1
000IF6IL2026010120260608000002,20260305,1
000IFER52026010120260608000002,20260305,1
000IFER62026010120260608000002,20260305,1
000SF-1.2026010120260608000002,20260305,1
000SF24.2026010120260608000002,20260305,1
000SF2462026010120260608000002,20260305,1
000SFER52026010120260608000002,20260305,1
000SFER62026010120260608000002,20260305,1
000SFGIO2026010120260608000002,20260305,1
00A7F5NR2026010120260608000002,20260305,1
00A7F6NR2026010120260608000002,20260305,1
00A8F5NA2026010120260608000002,20260305,1
00A8F6LC2026010120260608000002,20260305,1
00A8F6NA2026010120260608000002,20260305,1
0O-4FER52026010120260608000002,20260305,1
000AF-2.2026010120260608000002,20260306,1
000AFER52026010120260608000002,20260306,1
000AFER62026010120260608000002,20260306,1
000IF6IL2026010120260608000002,20260306,1
000IFER52026010120260608000002,20260306,1
000IFER62026010120260608000002,20260306,1
000S00F52026010120260608000002,20260306,1
000SF-1.2026010120260608000002,20260306,1
000SF1352026010120260608000002,20260306,1
000SFER52026010120260608000002,20260306,1
000SFER62026010120260608000002,20260306,1
000SFVEN2026010120260608000002,20260306,1
00A7F5NR2026010120260608000002,20260306,1
00A7F6NR2026010120260608000002,20260306,1
00A8F5NA2026010120260608000002,20260306,1
00A8F6LC2026010120260608000002,20260306,1
00A8F6NA2026010120260608000002,20260306,1
0O-4FER52026010120260608000002,20260306,1
000AF-2.2026010120260608000002,20260307,1
000AFER62026010120260608000002,20260307,1
000IF6IL2026010120260608000002,20260307,1
000IFER62026010120260608000002,20260307,1
000IFSAB2026010120260608000002,20260307,1
000SF-1.2026010120260608000002,20260307,1
000SF2462026010120260608000002,20260307,1
000SFER62026010120260608000002,20260307,1
000SFSAB2026010120260608000002,20260307,1
00A7F6NR2026010120260608000002,20260307,1
00A8F6LC2026010120260608000002,20260307,1
00A8F6NA2026010120260608000002,20260307,1
000AFEST2026010120260608000002,20260308,1
000IFEST2026010120260608000002,20260308,1
000AF-2.2026010120260608000002,20260309,1
000AFER52026010120260608000002,20260309,1
000AFER62026010120260608000002,20260309,1
000IF6IL2026010120260608000002,20260309,1
000IFER52026010120260608000002,20260309,1
000IFER62026010120260608000002,20260309,1
000SF1352026010120260608000002,20260309,1
000SFER52026010120260608000002,20260309,1
000SFER62026010120260608000002,20260309,1
000SFLUN2026010120260608000002,20260309,1
00A7F5NR2026010120260608000002,20260309,1
00A7F6NR2026010120260608000002,20260309,1
00A8F5NA2026010120260608000002,20260309,1
00A8F6LC2026010120260608000002,20260309,1
00A8F6NA2026010120260608000002,20260309,1
0O-4FER52026010120260608000002,20260309,1
000AFER52026010120260608000002,20260310,1
000AFER62026010120260608000002,20260310,1
000AFMAR2026010120260608000002,20260310,1
000IF6IL2026010120260608000002,20260310,1
000IFER52026010120260608000002,20260310,1
000IFER62026010120260608000002,20260310,1
000SF-1.2026010120260608000002,20260310,1
000SF24.2026010120260608000002,20260310,1
000SF2462026010120260608000002,20260310,1
000SFER52026010120260608000002,20260310,1
000SFER62026010120260608000002,20260310,1
00A7F5NR2026010120260608000002,20260310,1
00A7F6NR2026010120260608000002,20260310,1
00A8F5NA2026010120260608000002,20260310,1
00A8F6LC2026010120260608000002,20260310,1
00A8F6NA2026010120260608000002,20260310,1
0O-4FER52026010120260608000002,20260310,1
000AF-2.2026010120260608000002,20260311,1
000AFER52026010120260608000002,20260311,1
000AFER62026010120260608000002,20260311,1
000IF6IL2026010120260608000002,20260311,1
000IFER52026010120260608000002,20260311,1
000IFER62026010120260608000002,20260311,1
000SF-1.2026010120260608000002,20260311,1
000SF1352026010120260608000002,20260311,1
000SFER52026010120260608000002,20260311,1
000SFER62026010120260608000002,20260311,1
00A7F5NR2026010120260608000002,20260311,1
00A7F6NR2026010120260608000002,20260311,1
00A8F5NA2026010120260608000002,20260311,1
00A8F6LC2026010120260608000002,20260311,1
00A8F6NA2026010120260608000002,20260311,1
0O-4FER52026010120260608000002,20260311,1
000AF-2.2026010120260608000002,20260312,1
000AFER52026010120260608000002,20260312,1
000AFER62026010120260608000002,20260312,1
000IF6IL2026010120260608000002,20260312,1
000IFER52026010120260608000002,20260312,1
000IFER62026010120260608000002,20260312,1
000SF-1.2026010120260608000002,20260312,1
000SF24.2026010120260608000002,20260312,1
000SF2462026010120260608000002,20260312,1
000SFER52026010120260608000002,20260312,1
000SFER62026010120260608000002,20260312,1
000SFGIO2026010120260608000002,20260312,1
00A7F5NR2026010120260608000002,20260312,1
00A7F6NR2026010120260608000002,20260312,1
00A8F5NA2026010120260608000002,20260312,1
00A8F6LC2026010120260608000002,20260312,1
00A8F6NA2026010120260608000002,20260312,1
0O-4FER52026010120260608000002,20260312,1
000AF-2.2026010120260608000002,20260313,1
000AFER52026010120260608000002,20260313,1
000AFER62026010120260608000002,20260313,1
000IF6IL2026010120260608000002,20260313,1
000IFER52026010120260608000002,20260313,1
000IFER62026010120260608000002,20260313,1
000S00F52026010120260608000002,20260313,1
000SF-1.2026010120260608000002,20260313,1
000SF1352026010120260608000002,20260313,1
000SFER52026010120260608000002,20260313,1
000SFER62026010120260608000002,20260313,1
000SFVEN2026010120260608000002,20260313,1
00A7F5NR2026010120260608000002,20260313,1
00A7F6NR2026010120260608000002,20260313,1
00A8F5NA2026010120260608000002,20260313,1
00A8F6LC2026010120260608000002,20260313,1
00A8F6NA2026010120260608000002,20260313,1
0O-4FER52026010120260608000002,20260313,1
000AF-2.2026010120260608000002,20260314,1
000AFER62026010120260608000002,20260314,1
000IF6IL2026010120260608000002,20260314,1
000IFER62026010120260608000002,20260314,1
000IFSAB2026010120260608000002,20260314,1
000SF-1.2026010120260608000002,20260314,1
000SF2462026010120260608000002,20260314,1
000SFER62026010120260608000002,20260314,1
000SFSAB2026010120260608000002,20260314,1
00A7F6NR2026010120260608000002,20260314,1
00A8F6LC2026010120260608000002,20260314,1
00A8F6NA2026010120260608000002,20260314,1
000AFEST2026010120260608000002,20260315,1
000IFEST2026010120260608000002,20260315,1
000AF-2.2026010120260608000002,20260316,1
000AFER52026010120260608000002,20260316,1
000AFER62026010120260608000002,20260316,1
000IF6IL2026010120260608000002,20260316,1
000IFER52026010120260608000002,20260316,1
000IFER62026010120260608000002,20260316,1
000SF1352026010120260608000002,20260316,1
000SFER52026010120260608000002,20260316,1
000SFER62026010120260608000002,20260316,1
000SFLUN2026010120260608000002,20260316,1
00A7F5NR2026010120260608000002,20260316,1
00A7F6NR2026010120260608000002,20260316,1
00A8F5NA2026010120260608000002,20260316,1
00A8F6LC2026010120260608000002,20260316,1
00A8F6NA2026010120260608000002,20260316,1
0O-4FER52026010120260608000002,20260316,1
000AFER52026010120260608000002,20260317,1
000AFER62026010120260608000002,20260317,1
000AFMAR2026010120260608000002,20260317,1
000IF6IL2026010120260608000002,20260317,1
000IFER52026010120260608000002,20260317,1
000IFER62026010120260608000002,20260317,1
000SF-1.2026010120260608000002,20260317,1
000SF24.2026010120260608000002,20260317,1
000SF2462026010120260608000002,20260317,1
000SFER52026010120260608000002,20260317,1
000SFER62026010120260608000002,20260317,1
00A7F5NR2026010120260608000002,20260317,1
00A7F6NR2026010120260608000002,20260317,1
00A8F5NA2026010120260608000002,20260317,1
00A8F6LC2026010120260608000002,20260317,1
00A8F6NA2026010120260608000002,20260317,1
0O-4FER52026010120260608000002,20260317,1
000AF-2.2026010120260608000002,20260318,1
000AFER52026010120260608000002,20260318,1
000AFER62026010120260608000002,20260318,1
000IF6IL2026010120260608000002,20260318,1
000IFER52026010120260608000002,20260318,1
000IFER62026010120260608000002,20260318,1
000SF-1.2026010120260608000002,20260318,1
000SF1352026010120260608000002,20260318,1
000SFER52026010120260608000002,20260318,1
000SFER62026010120260608000002,20260318,1
00A7F5NR2026010120260608000002,20260318,1
00A7F6NR2026010120260608000002,20260318,1
00A8F5NA2026010120260608000002,20260318,1
00A8F6LC2026010120260608000002,20260318,1
00A8F6NA2026010120260608000002,20260318,1
0O-4FER52026010120260608000002,20260318,1
000AF-2.2026010120260608000002,20260319,1
000AFER52026010120260608000002,20260319,1
000AFER62026010120260608000002,20260319,1
000IF6IL2026010120260608000002,20260319,1
000IFER52026010120260608000002,20260319,1
000IFER62026010120260608000002,20260319,1
000SF-1.2026010120260608000002,20260319,1
000SF24.2026010120260608000002,20260319,1
000SF2462026010120260608000002,20260319,1
000SFER52026010120260608000002,20260319,1
000SFER62026010120260608000002,20260319,1
000SFGIO2026010120260608000002,20260319,1
00A7F5NR2026010120260608000002,20260319,1
00A7F6NR2026010120260608000002,20260319,1
00A8F5NA2026010120260608000002,20260319,1
00A8F6LC2026010120260608000002,20260319,1
00A8F6NA2026010120260608000002,20260319,1
0O-4FER52026010120260608000002,20260319,1
000AF-2.2026010120260608000002,20260320,1
000AFER52026010120260608000002,20260320,1
000AFER62026010120260608000002,20260320,1
000IF6IL2026010120260608000002,20260320,1
000IFER52026010120260608000002,20260320,1
000IFER62026010120260608000002,20260320,1
000S00F52026010120260608000002,20260320,1
000SF-1.2026010120260608000002,20260320,1
000SF1352026010120260608000002,20260320,1
000SFER52026010120260608000002,20260320,1
000SFER62026010120260608000002,20260320,1
000SFVEN2026010120260608000002,20260320,1
00A7F5NR2026010120260608000002,20260320,1
00A7F6NR2026010120260608000002,20260320,1
00A8F5NA2026010120260608000002,20260320,1
00A8F6LC2026010120260608000002,20260320,1
00A8F6NA2026010120260608000002,20260320,1
0O-4FER52026010120260608000002,20260320,1
000AF-2.2026010120260608000002,20260321,1
000AFER62026010120260608000002,20260321,1
000IF6IL2026010120260608000002,20260321,1
000IFER62026010120260608000002,20260321,1
000IFSAB2026010120260608000002,20260321,1
000SF-1.2026010120260608000002,20260321,1
000SF2462026010120260608000002,20260321,1
000SFER62026010120260608000002,20260321,1
000SFSAB2026010120260608000002,20260321,1
00A7F6NR2026010120260608000002,20260321,1
00A8F6LC2026010120260608000002,20260321,1
00A8F6NA2026010120260608000002,20260321,1
000AFEST2026010120260608000002,20260322,1
000IFEST2026010120260608000002,20260322,1
000AF-2.2026010120260608000002,20260323,1
000AFER52026010120260608000002,20260323,1
000AFER62026010120260608000002,20260323,1
000IF6IL2026010120260608000002,20260323,1
000IFER52026010120260608000002,20260323,1
000IFER62026010120260608000002,20260323,1
000SF1352026010120260608000002,20260323,1
000SFER52026010120260608000002,20260323,1
000SFER62026010120260608000002,20260323,1
000SFLUN2026010120260608000002,20260323,1
00A7F5NR2026010120260608000002,20260323,1
00A7F6NR2026010120260608000002,20260323,1
00A8F5NA2026010120260608000002,20260323,1
00A8F6LC2026010120260608000002,20260323,1
00A8F6NA2026010120260608000002,20260323,1
0O-4FER52026010120260608000002,20260323,1
000AFER52026010120260608000002,20260324,1
000AFER62026010120260608000002,20260324,1
000AFMAR2026010120260608000002,20260324,1
000IF6IL2026010120260608000002,20260324,1
000IFER52026010120260608000002,20260324,1
000IFER62026010120260608000002,20260324,1
000SF-1.2026010120260608000002,20260324,1
000SF24.2026010120260608000002,20260324,1
000SF2462026010120260608000002,20260324,1
000SFER52026010120260608000002,20260324,1
000SFER62026010120260608000002,20260324,1
00A7F5NR2026010120260608000002,20260324,1
00A7F6NR2026010120260608000002,20260324,1
00A8F5NA2026010120260608000002,20260324,1
00A8F6LC2026010120260608000002,20260324,1
00A8F6NA2026010120260608000002,20260324,1
0O-4FER52026010120260608000002,20260324,1
000AF-2.2026010120260608000002,20260325,1
000AFER52026010120260608000002,20260325,1
000AFER62026010120260608000002,20260325,1
000IF6IL2026010120260608000002,20260325,1
000IFER52026010120260608000002,20260325,1
000IFER62026010120260608000002,20260325,1
000SF-1.2026010120260608000002,20260325,1
000SF1352026010120260608000002,20260325,1
000SFER52026010120260608000002,20260325,1
000SFER62026010120260608000002,20260325,1
00A7F5NR2026010120260608000002,20260325,1
00A7F6NR2026010120260608000002,20260325,1
00A8F5NA2026010120260608000002,20260325,1
00A8F6LC2026010120260608000002,20260325,1
00A8F6NA2026010120260608000002,20260325,1
0O-4FER52026010120260608000002,20260325,1
000AF-2.2026010120260608000002,20260326,1
000AFER52026010120260608000002,20260326,1
000AFER62026010120260608000002,20260326,1
000IF6IL2026010120260608000002,20260326,1
000IFER52026010120260608000002,20260326,1
000IFER62026010120260608000002,20260326,1
000SF-1.2026010120260608000002,20260326,1
000SF24.2026010120260608000002,20260326,1
000SF2462026010120260608000002,20260326,1
000SFER52026010120260608000002,20260326,1
000SFER62026010120260608000002,20260326,1
000SFGIO2026010120260608000002,20260326,1
00A7F5NR2026010120260608000002,20260326,1
00A7F6NR2026010120260608000002,20260326,1
00A8F5NA2026010120260608000002,20260326,1
00A8F6LC2026010120260608000002,20260326,1
00A8F6NA2026010120260608000002,20260326,1
0O-4FER52026010120260608000002,20260326,1
000AF-2.2026010120260608000002,20260327,1
000AFER52026010120260608000002,20260327,1
000AFER62026010120260608000002,20260327,1
000IF6IL2026010120260608000002,20260327,1
000IFER52026010120260608000002,20260327,1
000IFER62026010120260608000002,20260327,1
000S00F52026010120260608000002,20260327,1
000SF-1.2026010120260608000002,20260327,1
000SF1352026010120260608000002,20260327,1
000SFER52026010120260608000002,20260327,1
000SFER62026010120260608000002,20260327,1
000SFVEN2026010120260608000002,20260327,1
00A7F5NR2026010120260608000002,20260327,1
00A7F6NR2026010120260608000002,20260327,1
00A8F5NA2026010120260608000002,20260327,1
00A8F6LC2026010120260608000002,20260327,1
00A8F6NA2026010120260608000002,20260327,1
0O-4FER52026010120260608000002,20260327,1
000AF-2.2026010120260608000002,20260328,1
000AFER62026010120260608000002,20260328,1
000IF6IL2026010120260608000002,20260328,1
000IFER62026010120260608000002,20260328,1
000IFSAB2026010120260608000002,20260328,1
000SF-1.2026010120260608000002,20260328,1
000SF2462026010120260608000002,20260328,1
000SFER62026010120260608000002,20260328,1
000SFSAB2026010120260608000002,20260328,1
00A7F6NR2026010120260608000002,20260328,1
00A8F6LC2026010120260608000002,20260328,1
00A8F6NA2026010120260608000002,20260328,1
000AFEST2026010120260608000002,20260329,1
000IFEST2026010120260608000002,20260329,1
000AF-2.2026010120260608000002,20260330,1
000AFER52026010120260608000002,20260330,1
000AFER62026010120260608000002,20260330,1
000IF6IL2026010120260608000002,20260330,1
000IFER52026010120260608000002,20260330,1
000IFER62026010120260608000002,20260330,1
000SF1352026010120260608000002,20260330,1
000SFER52026010120260608000002,20260330,1
000SFER62026010120260608000002,20260330,1
000SFLUN2026010120260608000002,20260330,1
00A7F5NR2026010120260608000002,20260330,1
00A7F6NR2026010120260608000002,20260330,1
00A8F5NA2026010120260608000002,20260330,1
00A8F6LC2026010120260608000002,20260330,1
00A8F6NA2026010120260608000002,20260330,1
0O-4FER52026010120260608000002,20260330,1
000AFER52026010120260608000002,20260331,1
000AFER62026010120260608000002,20260331,1
000AFMAR2026010120260608000002,20260331,1
000IF6IL2026010120260608000002,20260331,1
000IFER52026010120260608000002,20260331,1
000IFER62026010120260608000002,20260331,1
000SF-1.2026010120260608000002,20260331,1
000SF24.2026010120260608000002,20260331,1
000SF2462026010120260608000002,20260331,1
000SFER52026010120260608000002,20260331,1
000SFER62026010120260608000002,20260331,1
00A7F5NR2026010120260608000002,20260331,1
00A7F6NR2026010120260608000002,20260331,1
00A8F5NA2026010120260608000002,20260331,1
00A8F6LC2026010120260608000002,20260331,1
00A8F6NA2026010120260608000002,20260331,1
0O-4FER52026010120260608000002,20260331,1
000AF-2.2026010120260608000002,20260401,1
000AFER52026010120260608000002,20260401,1
000AFER62026010120260608000002,20260401,1
000IF6IL2026010120260608000002,20260401,1
000IFER52026010120260608000002,20260401,1
000IFER62026010120260608000002,20260401,1
000SF-1.2026010120260608000002,20260401,1
000SF1352026010120260608000002,20260401,1
000SFER52026010120260608000002,20260401,1
000SFER62026010120260608000002,20260401,1
00A7F5NR2026010120260608000002,20260401,1
00A7F6NR2026010120260608000002,20260401,1
00A8F5NA2026010120260608000002,20260401,1
00A8F6LC2026010120260608000002,20260401,1
00A8F6NA2026010120260608000002,20260401,1
0O-4FER52026010120260608000002,20260401,1
000AF-2.2026010120260608000002,20260402,1
000AFER52026010120260608000002,20260402,1
000AFER62026010120260608000002,20260402,1
000IF6IL2026010120260608000002,20260402,1
000IFER52026010120260608000002,20260402,1
000IFER62026010120260608000002,20260402,1
00A7F5NR2026010120260608000002,20260402,1
00A7F6NR2026010120260608000002,20260402,1
00A8F5NA2026010120260608000002,20260402,1
00A8F6LC2026010120260608000002,20260402,1
00A8F6NA2026010120260608000002,20260402,1
00VIFER52026010120260608000002,20260402,1
00VIFER62026010120260608000002,20260402,1
00VSF5NR2026010120260608000002,20260402,1
00VSFER52026010120260608000002,20260402,1
00VSFER62026010120260608000002,20260402,1
0O-4FER52026010120260608000002,20260402,1
VS-4FER62026010120260608000002,20260402,1
000AF-2.2026010120260608000002,20260403,1
000AFER52026010120260608000002,20260403,1
000AFER62026010120260608000002,20260403,1
000IF6IL2026010120260608000002,20260403,1
000IFER52026010120260608000002,20260403,1
000IFER62026010120260608000002,20260403,1
00A7F5NR2026010120260608000002,20260403,1
00A7F6NR2026010120260608000002,20260403,1
00A8F5NA2026010120260608000002,20260403,1
00A8F6LC2026010120260608000002,20260403,1
00A8F6NA2026010120260608000002,20260403,1
00VIFER52026010120260608000002,20260403,1
00VIFER62026010120260608000002,20260403,1
00VSF5NR2026010120260608000002,20260403,1
00VSFER52026010120260608000002,20260403,1
00VSFER62026010120260608000002,20260403,1
0O-4FER52026010120260608000002,20260403,1
VS-4FER62026010120260608000002,20260403,1
000AF-2.2026010120260608000002,20260404,1
000AFER62026010120260608000002,20260404,1
000IF6IL2026010120260608000002,20260404,1
000IFER62026010120260608000002,20260404,1
000IFSAB2026010120260608000002,20260404,1
00A7F6NR2026010120260608000002,20260404,1
00A8F6LC2026010120260608000002,20260404,1
00A8F6NA2026010120260608000002,20260404,1
00VIFER62026010120260608000002,20260404,1
00VIFSAB2026010120260608000002,20260404,1
00VSFER62026010120260608000002,20260404,1
VS-4FER62026010120260608000002,20260404,1
VS-4FSAB2026010120260608000002,20260404,1
000AFEST2026010120260608000002,20260405,1
000IFEST2026010120260608000002,20260405,1
000AFEST2026010120260608000002,20260406,1
000IF6IL2026010120260608000002,20260406,1
000IFEST2026010120260608000002,20260406,1
00A8F5NA2026010120260608000002,20260406,1
000AFER52026010120260608000002,20260407,1
000AFER62026010120260608000002,20260407,1
000AFMAR2026010120260608000002,20260407,1
000IF6IL2026010120260608000002,20260407,1
000IFER52026010120260608000002,20260407,1
000IFER62026010120260608000002,20260407,1
00A7F5NR2026010120260608000002,20260407,1
00A7F6NR2026010120260608000002,20260407,1
00A8F5NA2026010120260608000002,20260407,1
00A8F6LC2026010120260608000002,20260407,1
00A8F6NA2026010120260608000002,20260407,1
00VIFER52026010120260608000002,20260407,1
00VIFER62026010120260608000002,20260407,1
00VSF5NR2026010120260608000002,20260407,1
00VSFER52026010120260608000002,20260407,1
00VSFER62026010120260608000002,20260407,1
0O-4FER52026010120260608000002,20260407,1
VS-4FER62026010120260608000002,20260407,1
000AF-2.2026010120260608000002,20260408,1
000AFER52026010120260608000002,20260408,1
000AFER62026010120260608000002,20260408,1
000IF6IL2026010120260608000002,20260408,1
000IFER52026010120260608000002,20260408,1
000IFER62026010120260608000002,20260408,1
000SF-1.2026010120260608000002,20260408,1
000SF1352026010120260608000002,20260408,1
000SFER52026010120260608000002,20260408,1
000SFER62026010120260608000002,20260408,1
00A7F5NR2026010120260608000002,20260408,1
00A7F6NR2026010120260608000002,20260408,1
00A8F5NA2026010120260608000002,20260408,1
00A8F6LC2026010120260608000002,20260408,1
00A8F6NA2026010120260608000002,20260408,1
0O-4FER52026010120260608000002,20260408,1
000AF-2.2026010120260608000002,20260409,1
000AFER52026010120260608000002,20260409,1
000AFER62026010120260608000002,20260409,1
000IF6IL2026010120260608000002,20260409,1
000IFER52026010120260608000002,20260409,1
000IFER62026010120260608000002,20260409,1
000SF-1.2026010120260608000002,20260409,1
000SF24.2026010120260608000002,20260409,1
000SF2462026010120260608000002,20260409,1
000SFER52026010120260608000002,20260409,1
000SFER62026010120260608000002,20260409,1
000SFGIO2026010120260608000002,20260409,1
00A7F5NR2026010120260608000002,20260409,1
00A7F6NR2026010120260608000002,20260409,1
00A8F5NA2026010120260608000002,20260409,1
