osm_way_id,highway,road_uncertainty_flags,sample_index,x_utm32,y_utm32,lon,lat,discovery_evidence,discovery_seed_count,walk_graph_node_id,walk_graph_connector_m,walk_graph_connector_min,walk_graph_snap_ok,population_reachable_5min,population_additional_5min,existing_catchment_overlap_population_5min,existing_catchment_overlap_pct_5min,population_reachable_8min,population_additional_8min,existing_catchment_overlap_population_8min,existing_catchment_overlap_pct_8min,population_reachable_10min,population_additional_10min,existing_catchment_overlap_population_10min,existing_catchment_overlap_pct_10min,population_reachable_12min,population_additional_12min,existing_catchment_overlap_population_12min,existing_catchment_overlap_pct_12min,nearest_official_stop_walk_network_m,nearest_official_stop_cluster_id,nearby_official_routes,nearby_official_route_count,settlement_coverage_10min_count,settlement_additional_10min_count,settlement_additional_10min_names,destination_coverage_10min_count,destination_additional_10min_count,destination_additional_10min_names,pruned_near_existing_stop,pruned_no_access_gain,candidate_id,stop_type,physical_status,epistemic_status,road_eligibility_status,candidate_status,population_spatial_model,discovery_area_contract,potential_interchange_with_reference_gtfs,interchange_evidence_status,discovery_sample_spacing_m_assumption,candidate_pruning_radius_m_assumption,source_gate_b_commit,source_gate_d_commit,source_building_population_head,source_analysis_envelope_commit,PRO_COM_T,COMUNE,analysis_role,municipal_2021_resident_work_commuters_context,municipal_2021_outbound_workers_context,od_2021_context_status
1430856337,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,530242.8184545916,5063381.831897227,9.388638638041323,45.723330803085744,BUILDING_GAP8:20230101_000000::RLB-58f2dfc1-91a9-4866-ac50-9fe5c20e5578::SEC=970580000059|BUILDING_GAP8:20230101_000000::RLB-6546a344-e7b2-4b69-8843-18ff9432db4c::SEC=970580000059|BUILDING_GAP8:20230101_000000::RLB-7762e046-5bef-4ef0-9707-8a82dbf6e294::SEC=970920000017|BUILDING_GAP8:20230101_000000::RLB-93925062-998c-44b4-9a89-304ad6250c6d::SEC=970580000059|BUILDING_GAP8:20230101_000000::RLB-b229924e-136b-4587-b39b-fb54faab27d7::SEC=970580000059|BUILDING_GAP8:20230101_000000::RLB-ba410426-dc6a-4e2e-a449-177508ac4057::SEC=970580000059|BUILDING_GAP8:20230101_000000::RLB-e48e894a-a127-4a3a-9bff-f514a35c8fbf::SEC=970920000017,7,13010,4.540367241124993,0.05675459051406241,True,10.523923004518076,10.523923004518076,0.0,0.0,50.70780161616063,50.70780161616063,0.0,0.0,169.21501196596807,169.21501196596807,0.0,0.0,355.77004157795307,355.77004157795307,0.0,0.0,1958.1676183304935,EX_023,D184,1,0,0,,0,0,,False,False,P2V2S_0037,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,DASYMETRIC_BUILDING_SECTION_INTERSECTION_V2,ANALYSIS_ENVELOPE_PLUS_INHERITED_150M_SITING_BUFFER,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,29203ad64c3e32e6164ef6997933eb5c5ff2d5b1,8a4608a60ecb367535814d965822e7502ae31eb9,097058,Olgiate Molgora,UNSPECIFIED,2287.0,1961.0,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
110688766,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,532490.4459169625,5063406.227664657,9.417522908234265,45.72344847960794,SETTLEMENT_GAP8:OSM_POINT_7994580675,1,21046,26.141153908618413,0.3267644238577302,True,233.9507559197568,122.06746176917252,111.88329415058426,47.82343776181656,871.9988985803257,0.0,871.9988985803257,100.0,1295.4250063517275,20.413708856241318,1275.0112974954861,98.42416899811653,1722.554822003758,0.0,1722.554822003758,100.0,459.9153049584225,EX_007,D185,1,2,1,Limito,4,0,,False,False,P2V2S_0038,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,DASYMETRIC_BUILDING_SECTION_INTERSECTION_V2,ANALYSIS_ENVELOPE_PLUS_INHERITED_150M_SITING_BUFFER,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,29203ad64c3e32e6164ef6997933eb5c5ff2d5b1,8a4608a60ecb367535814d965822e7502ae31eb9,097012,Calco,UNSPECIFIED,2173.0,1894.0,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
173639165,tertiary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,530575.5940338589,5063418.101222696,9.392917194407225,45.72364262142197,BUILDING_GAP8:20230101_000000::RLB-6e167df4-b07e-4727-83ab-f3377034a883::SEC=970580000005|BUILDING_GAP8:20230101_000000::RLB-800a14f1-c017-4289-bd26-297c58811b75::SEC=970580000005|BUILDING_GAP8:20230101_000000::RLB-9ac145a3-f6b5-4f7a-99cc-d0e36a014a07::SEC=970580000005|BUILDING_GAP8:20230101_000000::RLB-9ac145a3-f6b5-4f7a-99cc-d0e36a014a07::SEC=970580000059,4,14502,1.725220679264732,0.02156525849080915,True,78.96328654696029,78.96328654696029,0.0,0.0,286.4910262143709,280.59276115295444,5.898265061416458,2.058795746364146,494.55442990351764,392.98861203632646,101.56581786719111,20.53683310187021,920.2001306586906,565.3440452880857,354.85608537060483,38.562924905976104,950.7970119354082,EX_023,D184,1,0,0,,0,0,,False,False,P2V2S_0039,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,DASYMETRIC_BUILDING_SECTION_INTERSECTION_V2,ANALYSIS_ENVELOPE_PLUS_INHERITED_150M_SITING_BUFFER,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,29203ad64c3e32e6164ef6997933eb5c5ff2d5b1,8a4608a60ecb367535814d965822e7502ae31eb9,097058,Olgiate Molgora,UNSPECIFIED,2287.0,1961.0,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
42779089,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,528372.1818749594,5063420.971211142,9.364602617679505,45.723762320670225,BUILDING_GAP8:20230101_000000::RLB-0354b496-ad7b-46d3-b021-4478c06c7369::SEC=970920000031|BUILDING_GAP8:20230101_000000::RLB-3349a6a0-b78b-4693-8fd3-57422d17b26f::SEC=970920000031|BUILDING_GAP8:20230101_000000::RLB-581f7eac-2014-4640-9b99-ce070cc19994::SEC=970920000031|BUILDING_GAP8:20230101_000000::RLB-8566f5fd-8a57-43be-bf6d-6bb4b565ff62::SEC=970920000031|BUILDING_GAP8:20230101_000000::RLB-9094fb82-ac65-4b0d-9417-ba37114549a2::SEC=970920000031|BUILDING_GAP8:20230101_000000::RLB-d010ac37-ca75-4807-97a1-ae6847bef041::SEC=970920000031|BUILDING_GAP8:20230101_000000::RLB-fda68b70-cfe6-485e-8239-678087519eda::SEC=970920000031,7,4997,3.230175191845901,0.04037718989807376,True,9.929197007354778,9.929197007354778,0.0,0.0,11.08885702364891,11.08885702364891,0.0,0.0,14.470038521836594,14.470038521836594,0.0,0.0,25.969788136525846,25.969788136525846,0.0,0.0,2490.7427957495006,EX_027,D184,1,0,0,,0,0,,False,False,P2V2S_0040,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,DASYMETRIC_BUILDING_SECTION_INTERSECTION_V2,ANALYSIS_ENVELOPE_PLUS_INHERITED_150M_SITING_BUFFER,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,29203ad64c3e32e6164ef6997933eb5c5ff2d5b1,8a4608a60ecb367535814d965822e7502ae31eb9,097092,La Valletta Brianza,UNSPECIFIED,1796.0,1521.0,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
523335446,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,1,529199.9502659987,5063450.35725433,9.375241571079929,45.723992371412926,BUILDING_GAP8:20230101_000000::RLB-8a5bfc4a-f58d-4320-a25e-138d896f47f5::SEC=970920000017|BUILDING_GAP8:20230101_000000::RLB-d57d79f7-3326-4535-b8a8-acf6779684cf::SEC=970920000017,2,8310,1.2455893001654283,0.015569866252067854,True,75.924385251173,75.924385251173,0.0,0.0,206.79595903260383,206.79595903260383,0.0,0.0,364.54943242490896,364.54943242490896,0.0,0.0,404.1543411119135,404.1543411119135,0.0,0.0,1822.3150303885907,EX_026,D184,1,3,3,Brugolone|Galbusera Bianca|Monte,0,0,,False,False,P2V2S_0041,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,DASYMETRIC_BUILDING_SECTION_INTERSECTION_V2,ANALYSIS_ENVELOPE_PLUS_INHERITED_150M_SITING_BUFFER,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,29203ad64c3e32e6164ef6997933eb5c5ff2d5b1,8a4608a60ecb367535814d965822e7502ae31eb9,097092,La Valletta Brianza,UNSPECIFIED,1796.0,1521.0,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1148465372,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,531320.3517522969,5063488.719389398,9.402492166786814,45.72424491024555,BUILDING_GAP8:20230101_000000::RLB-3b31129a-8eaf-4680-988f-dbf432472406::SEC=970580000006|BUILDING_GAP8:20230101_000000::RLB-7660f306-3ac0-4ee2-b4ed-0ff151cc70a8::SEC=970580000006|BUILDING_GAP8:20230101_000000::RLB-92079790-0fe8-4dea-a9c6-e019581e8d59::SEC=970580000006|BUILDING_GAP8:20230101_000000::RLB-d4f07002-60c3-47d0-b978-98978ad01f90::SEC=970120000062|BUILDING_GAP8:20230101_000000::RLB-d4f07002-60c3-47d0-b978-98978ad01f90::SEC=970580000006|BUILDING_GAP8:20230101_000000::RLB-db19c7f9-2822-4d0e-94c2-b751969fb4f0::SEC=970580000006,6,17189,2.5995963927062657,0.032494954908828325,True,692.0713878424024,686.9827627932916,5.088625049110549,0.7352745885037693,1619.5504081074866,678.7063423340834,940.8440657734031,58.092916470122056,2583.586427285714,818.486570532973,1765.0998567527406,68.3197526551157,3260.5333041840695,641.0271562726217,2619.5061479114474,80.3398065141667,693.5247519838816,EX_039,D184|D185,2,1,0,,5,1,OSM leisure:sports_centre 1837075017,False,False,P2V2S_0042,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,DASYMETRIC_BUILDING_SECTION_INTERSECTION_V2,ANALYSIS_ENVELOPE_PLUS_INHERITED_150M_SITING_BUFFER,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,29203ad64c3e32e6164ef6997933eb5c5ff2d5b1,8a4608a60ecb367535814d965822e7502ae31eb9,097058,Olgiate Molgora,UNSPECIFIED,2287.0,1961.0,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1430850440,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,529785.0696332578,5063500.720052857,9.382763727919986,45.7244207231066,BUILDING_GAP8:20230101_000000::RLB-070b611b-eb5b-4930-bbd4-de72bb48641a::SEC=970920000017|BUILDING_GAP8:20230101_000000::RLB-500bdc32-8c87-468b-9668-2d9bd91777ef::SEC=970920000017|BUILDING_GAP8:20230101_000000::RLB-7efe3299-e18f-4313-baa8-d8603fbde5fe::SEC=970920000017,3,11038,0.9253600122291079,0.01156700015286385,True,15.761619608151445,15.761619608151445,0.0,0.0,259.62288108570215,259.62288108570215,0.0,0.0,402.1768420298385,402.1768420298385,0.0,0.0,463.30287768045594,463.30287768045594,0.0,0.0,1833.0914987283243,EX_026,D184,1,1,1,Monte,0,0,,False,False,P2V2S_0043,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,DASYMETRIC_BUILDING_SECTION_INTERSECTION_V2,ANALYSIS_ENVELOPE_PLUS_INHERITED_150M_SITING_BUFFER,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,29203ad64c3e32e6164ef6997933eb5c5ff2d5b1,8a4608a60ecb367535814d965822e7502ae31eb9,097092,La Valletta Brianza,UNSPECIFIED,1796.0,1521.0,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1465348958,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,533394.3173052784,5063514.990706716,9.429145401654928,45.72438436770216,BUILDING_GAP8:20230101_000000::RLB-0a020d48-806b-49db-828d-6c6dc833c751::SEC=970120000005|BUILDING_GAP8:20230101_000000::RLB-6b72fc4e-cf62-49dc-a814-bf04f569c009::SEC=970120000005,2,23781,1.2938517419067956,0.016173146773834947,True,225.81842346266137,225.81842346266137,0.0,0.0,378.2188651275659,378.2188651275659,0.0,0.0,507.3008886042971,361.6418491276763,145.65903947662082,28.712553584789248,543.7641829215614,237.80092495573294,305.9632579658284,56.267637254431655,908.6867877267401,EX_021,D170,1,2,0,,0,0,,False,False,P2V2S_0044,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,DASYMETRIC_BUILDING_SECTION_INTERSECTION_V2,ANALYSIS_ENVELOPE_PLUS_INHERITED_150M_SITING_BUFFER,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,29203ad64c3e32e6164ef6997933eb5c5ff2d5b1,8a4608a60ecb367535814d965822e7502ae31eb9,097012,Calco,UNSPECIFIED,2173.0,1894.0,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1465349145,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,533802.3000518553,5063525.4560716385,9.43438890605695,45.724458748394774,BUILDING_GAP8:20230101_000000::RLB-8232b8c0-1589-4ce6-b9b9-abb21d5f7dae::SEC=970120000006|BUILDING_GAP8:20230101_000000::RLB-8a7b69da-503c-4589-b1e0-50c66261348d::SEC=970120000006|BUILDING_GAP8:20230101_000000::RLB-9b850f0b-69a5-4130-bfb5-f64c94594cab::SEC=970120000006|SETTLEMENT_GAP8:OSM_POINT_1620729044,4,24900,75.79179502534184,0.947397437816773,True,9.088457264864912,9.088457264864912,0.0,0.0,18.992099069084002,18.992099069084002,0.0,0.0,49.30351633288784,49.30351633288784,0.0,0.0,170.8570902494518,123.00914786212844,47.84794238732332,28.004657177214714,1417.907628480515,EX_020,D170,1,1,1,Grugana,0,0,,False,False,P2V2S_0045,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,DASYMETRIC_BUILDING_SECTION_INTERSECTION_V2,ANALYSIS_ENVELOPE_PLUS_INHERITED_150M_SITING_BUFFER,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,29203ad64c3e32e6164ef6997933eb5c5ff2d5b1,8a4608a60ecb367535814d965822e7502ae31eb9,097012,Calco,UNSPECIFIED,2173.0,1894.0,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1465348932,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,533059.8191122314,5063545.990805635,9.42484905006014,45.72467945000848,BUILDING_GAP8:20230101_000000::RLB-b599c46d-64be-4b28-8d3a-5201a1003160::SEC=970120000058|BUILDING_GAP8:20230101_000000::RLB-cd346ebc-f35b-49b5-8602-6a8c5dcdc9bc::SEC=970120000058|BUILDING_GAP8:20230101_000000::RLB-cd346ebc-f35b-49b5-8602-6a8c5dcdc9bc::SEC=970120000086|BUILDING_GAP8:20230101_000000::RLB-d423d935-d0fe-4d79-b1b4-d69ba17e2a60::SEC=970120000058|BUILDING_GAP8:20230101_000000::RLB-d423d935-d0fe-4d79-b1b4-d69ba17e2a60::SEC=970120000086,5,22652,9.350810209081734,0.11688512761352168,True,274.51500603393896,274.51500603393896,0.0,0.0,487.526472891431,487.526472891431,0.0,0.0,555.2087829611994,362.14435799518196,193.06442496601747,34.773301664341595,669.0045644786532,227.0135139482297,441.9910505304234,66.06697083970742,980.6177714398058,EX_021,D170,1,2,0,,0,0,,False,False,P2V2S_0046,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,DASYMETRIC_BUILDING_SECTION_INTERSECTION_V2,ANALYSIS_ENVELOPE_PLUS_INHERITED_150M_SITING_BUFFER,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,29203ad64c3e32e6164ef6997933eb5c5ff2d5b1,8a4608a60ecb367535814d965822e7502ae31eb9,097012,Calco,UNSPECIFIED,2173.0,1894.0,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
42281871,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,3,530969.4319767007,5063610.520895567,9.397990455431891,45.72535698970106,BUILDING_GAP8:20230101_000000::RLB-096b813f-fbf1-41dd-b59b-a91b8f4e5da5::SEC=970580000005|BUILDING_GAP8:20230101_000000::RLB-0a2036d1-1910-4e33-88e9-ed53e25211dd::SEC=970580000005|BUILDING_GAP8:20230101_000000::RLB-15051582-f18e-4ea6-8093-d4f8a4d83f8e::SEC=970580000005|BUILDING_GAP8:20230101_000000::RLB-21d5fa13-f054-4347-bc03-b6fe85de1bdb::SEC=970580000005|BUILDING_GAP8:20230101_000000::RLB-a1e1feba-bb69-4348-af70-c84c0bb5e599::SEC=970580000005|BUILDING_GAP8:20230101_000000::RLB-bfbe651e-b535-4917-8001-dc20d4fcad9a::SEC=970580000059|BUILDING_GAP8:20230101_000000::RLB-c26cf946-273a-4dc6-af87-1ef58a929c26::SEC=970580000005|BUILDING_GAP8:20230101_000000::RLB-dfabbca0-4c34-4169-a746-baf1e12e5bb5::SEC=970580000005|BUILDING_GAP8:20230101_000000::RLB-eae7760c-4db8-4ed8-8a31-cde599e63175::SEC=970580000005,9,16010,0.5988264393978294,0.007485330492472868,True,348.66997228581045,287.67415455110233,60.99581773470816,17.49385452806039,1618.2582441316158,695.6945653435861,922.5636787880297,57.00966963298819,2112.9877868507683,678.067304562635,1434.9204822881338,67.90954927509367,2762.601407846677,707.4695181532028,2055.1318896934745,74.39118375369819,526.6832269612057,EX_018,D148,1,0,0,,3,0,,False,False,P2V2S_0047,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,DASYMETRIC_BUILDING_SECTION_INTERSECTION_V2,ANALYSIS_ENVELOPE_PLUS_INHERITED_150M_SITING_BUFFER,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,29203ad64c3e32e6164ef6997933eb5c5ff2d5b1,8a4608a60ecb367535814d965822e7502ae31eb9,097058,Olgiate Molgora,UNSPECIFIED,2287.0,1961.0,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1465349150,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,533596.5437979437,5063610.603267008,9.431750739186652,45.72523514009614,BUILDING_GAP8:20230101_000000::RLB-180daa9d-3254-4740-9695-f38f49b55c6a::SEC=970120000006|BUILDING_GAP8:20230101_000000::RLB-7ac3849a-bb2d-4984-bec3-5db5cffbec7a::SEC=970120000006|BUILDING_GAP8:20230101_000000::RLB-7b8d23f9-1e16-48e7-bd05-7a7b30c9c958::SEC=970120000006,3,24212,11.310929205823928,0.1413866150727991,True,30.734918641839965,30.734918641839965,0.0,0.0,89.0818194847276,89.0818194847276,0.0,0.0,219.1646451039586,132.1973340455795,86.96731105837908,39.681268398526136,367.4065212920491,144.97905224528097,222.42746904676812,60.53988052921956,1408.56080521746,EX_021,D170,1,2,0,,0,0,,False,False,P2V2S_0048,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,DASYMETRIC_BUILDING_SECTION_INTERSECTION_V2,ANALYSIS_ENVELOPE_PLUS_INHERITED_150M_SITING_BUFFER,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,29203ad64c3e32e6164ef6997933eb5c5ff2d5b1,8a4608a60ecb367535814d965822e7502ae31eb9,097012,Calco,UNSPECIFIED,2173.0,1894.0,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
42779089,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,2,528253.1599335548,5063626.529775984,9.363085118019214,45.72561734160787,BUILDING_GAP8:20230101_000000::RLB-0354b496-ad7b-46d3-b021-4478c06c7369::SEC=970920000031|BUILDING_GAP8:20230101_000000::RLB-3349a6a0-b78b-4693-8fd3-57422d17b26f::SEC=970920000031|BUILDING_GAP8:20230101_000000::RLB-581f7eac-2014-4640-9b99-ce070cc19994::SEC=970920000031|BUILDING_GAP8:20230101_000000::RLB-5829850a-12a3-4af4-9b75-64a213327545::SEC=970920000031|BUILDING_GAP8:20230101_000000::RLB-6496eca7-1f63-4eb2-a3b5-6a90f498e24b::SEC=970920000031|BUILDING_GAP8:20230101_000000::RLB-9094fb82-ac65-4b0d-9417-ba37114549a2::SEC=970920000031|BUILDING_GAP8:20230101_000000::RLB-fda68b70-cfe6-485e-8239-678087519eda::SEC=970920000031,7,4645,3.3175543674675545,0.04146942959334443,True,9.831645191729727,9.831645191729727,0.0,0.0,14.270815013478892,14.270815013478892,0.0,0.0,32.53306363940744,32.53306363940744,0.0,0.0,32.53306363940744,32.53306363940744,0.0,0.0,2190.742795749669,EX_027,D184,1,1,1,Pianello,0,0,,False,False,P2V2S_0049,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,DASYMETRIC_BUILDING_SECTION_INTERSECTION_V2,ANALYSIS_ENVELOPE_PLUS_INHERITED_150M_SITING_BUFFER,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,29203ad64c3e32e6164ef6997933eb5c5ff2d5b1,8a4608a60ecb367535814d965822e7502ae31eb9,097092,La Valletta Brianza,UNSPECIFIED,1796.0,1521.0,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
144080061,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,529085.2597965493,5063695.719571255,9.373782470974815,45.72620560751198,BUILDING_GAP8:20230101_000000::RLB-1a38876e-26ab-40ae-8428-0f2cdc30e5d2::SEC=970920000031|BUILDING_GAP8:20230101_000000::RLB-7a9545d7-776e-46dc-8b11-b028e463e0e9::SEC=970920000031,2,7724,10.301614045087945,0.12877017556359932,True,104.0649939025023,104.0649939025023,0.0,0.0,256.26427919269236,256.26427919269236,0.0,0.0,360.5476015943342,360.5476015943342,0.0,0.0,462.2020945577908,462.2020945577908,0.0,0.0,1724.2169675039092,EX_026,D184,1,3,3,Brugolone|Cereda|Monte,0,0,,False,False,P2V2S_0050,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,DASYMETRIC_BUILDING_SECTION_INTERSECTION_V2,ANALYSIS_ENVELOPE_PLUS_INHERITED_150M_SITING_BUFFER,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,29203ad64c3e32e6164ef6997933eb5c5ff2d5b1,8a4608a60ecb367535814d965822e7502ae31eb9,097092,La Valletta Brianza,UNSPECIFIED,1796.0,1521.0,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
