candidate_id,population_unit_id,walk_min_to_candidate,building_piece_population_model,already_covered_10min,municipality_code
P2V2S_0002,20230101_000000::RLB-805d0e2d-3e76-4499-ae5e-5d08f12a81c5::SEC=970580000014,7.574114292836064,0.1979437891561027,False,097058
P2V2S_0002,20230101_000000::RLB-8d2d0bf3-2a06-438d-9b61-d4502ea5064d::SEC=970580000014,9.967014749670218,2.712947652367384,False,097058
P2V2S_0002,20230101_000000::RLB-915c8664-1fe2-4fe7-a588-82575209d7f9::SEC=970580000014,7.521737798941039,3.1129641009874107,False,097058
P2V2S_0002,20230101_000000::RLB-921011da-4e41-4e56-8641-7467540a7557::SEC=970580000014,8.1379592474447,7.581570076869147,False,097058
P2V2S_0002,20230101_000000::RLB-96868df2-d286-4b82-9d12-e283c440239e::SEC=970580000014,8.326646489529331,4.21825233726933,False,097058
P2V2S_0002,20230101_000000::RLB-976e7a53-78af-4119-a0c0-535417a6b40a::SEC=970580000014,7.496045774387261,1.80101967494548,False,097058
P2V2S_0002,20230101_000000::RLB-99b38920-74e8-46d4-92b3-8713bf43802d::SEC=970580000014,7.28747090544723,0.5010715743526337,False,097058
P2V2S_0002,20230101_000000::RLB-9dfb60b7-fc8e-42ec-a6b6-0529faa7d47b::SEC=970580000014,8.477558148927725,0.2560994754123365,False,097058
P2V2S_0002,20230101_000000::RLB-9e1a19fb-2019-4248-8297-0c7a548e2127::SEC=970580000014,7.48644232155544,0.323041105267401,False,097058
P2V2S_0002,20230101_000000::RLB-b187c216-7d62-4e5c-971a-30303a41475a::SEC=970580000014,7.917534017061011,3.574617055008017,False,097058
P2V2S_0002,20230101_000000::RLB-bf5c7467-2216-4bd8-a5ff-bf2745b4c13c::SEC=970580000014,7.3069707824169035,3.4570483835195795,False,097058
P2V2S_0002,20230101_000000::RLB-c6ec6e34-1923-47dc-b0ae-dfc3e1898568::SEC=970580000014,9.565861084870265,1.119691917819452,False,097058
P2V2S_0002,20230101_000000::RLB-c7ea7a1a-89a2-4482-bff7-d699cb5d720c::SEC=970580000014,6.813242429069172,4.388941558381096,False,097058
P2V2S_0002,20230101_000000::RLB-cbf75009-d4ae-43ce-821c-ab49d00e1dca::SEC=970580000014,7.440466828367651,5.789179677222997,False,097058
P2V2S_0002,20230101_000000::RLB-ce4242b3-54eb-4aee-8262-52c36e60ade1::SEC=970580000014,8.803879616194061,0.6841282950571667,False,097058
P2V2S_0002,20230101_000000::RLB-ce555c14-cf79-4fb0-a8eb-f1afd06c55bb::SEC=970580000014,9.244984997306602,1.5216391640348843,False,097058
P2V2S_0002,20230101_000000::RLB-d39429d6-053e-47b9-9899-62745bf9723e::SEC=970580000014,7.500655597433892,4.018813017823991,False,097058
P2V2S_0002,20230101_000000::RLB-d54e85b0-0bf2-4386-8ab0-a207ce857393::SEC=970580000014,6.874387403195678,1.380225284880464,False,097058
P2V2S_0002,20230101_000000::RLB-d5b45e32-ab80-4373-9273-df887df9095a::SEC=970580000014,8.524016914115533,0.5370734050570499,False,097058
P2V2S_0002,20230101_000000::RLB-d5e4470c-898e-4d81-bcb6-af3cbb314fff::SEC=970580000014,7.9652448991643725,4.104873706065157,False,097058
P2V2S_0002,20230101_000000::RLB-d617a6bd-3288-45f9-add4-755eeb99715b::SEC=970580000014,6.801585882554401,4.529933954053532,False,097058
P2V2S_0002,20230101_000000::RLB-d803d509-d85e-4e3b-8925-913eeb326730::SEC=970580000014,8.853897951600402,2.5189484815105305,False,097058
P2V2S_0002,20230101_000000::RLB-e05a9a5a-684e-4c55-ac27-acc2cf4f997d::SEC=970580000014,8.072438555446627,1.930103636782595,False,097058
P2V2S_0002,20230101_000000::RLB-e9ad65ba-d5c8-4327-b278-e0d183460196::SEC=970580000014,7.7933802394166145,0.0969902039522235,False,097058
P2V2S_0002,20230101_000000::RLB-eb4b2a30-fd27-4758-a5bb-6df7aca0b839::SEC=970580000014,7.821928856964418,5.728652881725568,False,097058
P2V2S_0002,20230101_000000::RLB-f8abbece-c2cb-4af3-b19a-113ab421755d::SEC=970580000014,8.640893984661037,0.8336456820445324,False,097058
P2V2S_0002,20230101_000000::RLB-f8e14285-2eea-492e-adf2-5f67e88d7dd7::SEC=970580000014,7.439195886100877,9.416249297557918,False,097058
P2V2S_0002,20230101_000000::RLB-fcd501a1-aac2-475d-a9be-bf7c2c43656e::SEC=970580000014,8.57968972902333,0.7947578971669967,False,097058
P2V2S_0002,20230101_000000::RLB-ffa9fc29-c257-4f4e-b96c-2624b859d981::SEC=970580000014,7.3989365809965655,0.981421360099298,False,097058
P2V2S_0002,20230101_000000::RLB-1cf6bde3-e2b4-468f-ad1d-753c664c438d::SEC=970580000016,7.68953710475863,7.114541864625761,False,097058
P2V2S_0002,20230101_000000::RLB-1db5ba36-b050-42ea-bac8-36ea589abea1::SEC=970580000016,3.0643808812457896,7.854910232421081,False,097058
P2V2S_0002,20230101_000000::RLB-689fe906-ee51-480c-be10-49a955fed281::SEC=970580000016,5.990163214870811,1.979829471797045,False,097058
P2V2S_0002,20230101_000000::RLB-7647cb7a-7a45-4d02-80ab-6d5c548c0f21::SEC=970580000016,5.4996214269287895,5.548051814996193,False,097058
P2V2S_0002,20230101_000000::RLB-8157351e-d45c-4f65-92bc-55751b3c24c2::SEC=970580000016,7.531264088034342,3.974905609011168,False,097058
P2V2S_0002,20230101_000000::RLB-d056f163-4efe-46ed-a1a1-3d393e759ebf::SEC=970580000016,3.4057166943122374,0.9828694249851336,False,097058
P2V2S_0002,20230101_000000::RLB-f966c7bd-91ac-4f57-aa69-a84a48b9b5a5::SEC=970580000016,5.859429105536367,3.781683434486973,False,097058
P2V2S_0002,20230101_000000::RLB-1f2a906f-9464-4fa8-b0d9-8b55ab7e81f3::SEC=970580000059,2.969200367841284,0.066517032040242,False,097058
