route_id,source_page,stop_sequence_on_page,stop_label_pdf,normalized_pdf_tokens,identity_status,historical_gtfs_stop_id,historical_gtfs_equivalent_stop_ids,historical_gtfs_equivalent_record_count,historical_gtfs_stop_name,historical_gtfs_stop_lat,historical_gtfs_stop_lon,historical_gtfs_name_candidate_count,historical_gtfs_name_candidate_ids,best_pattern_match_rows,tied_best_pattern_count,physical_cluster_id_v1,phase2_stop_name_v1,phase2_join_gtfs_stop_id,phase2_join_status,identity_evidence,current_service_epistemic_status,identity_epistemic_status
D150,2,27,LECCO (P.zzale Meridiane),LECCO|ZZALE|MERIDIANE,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,0,0,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D150,2,28,LECCO Ospedale Manzoni,LECCO|OSPEDALE|MANZONI,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,0,0,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,1,MONTEVECCHIA Parcheggio Alta Collina,MONTEVECCHIA|PARCHEGGIO|ALTA|COLLINA,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,2,MONTEVECCHIA Chiesa,MONTEVECCHIA|CHIESA,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300865|L00865,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,3,MONTEVECCHIA Semaforo quattro strade,MONTEVECCHIA|SEMAFORO|QUATTRO|STRADE,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300866|L00866,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,4,MONTEVECCHIA intersezione Pertevano,MONTEVECCHIA|INTERSEZIONE|PERTEVANO,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,5,CERNUSCO Paravino,CERNUSCO|PARAVINO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300868|L00868,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,6,ARLATE,ARLATE,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,4,300528|300743|300886|L00886,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,7,IMBERSAGO,IMBERSAGO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,7,300529|300718|300744|300886|L00529|L00744|L00886,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,8,MERATE SABBIONE,MERATE|SABBIONE,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,9,MERATE (OSSERVATORIO),MERATE|OSSERVATORIO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300749|L00749,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,10,MERATE CASSINA,MERATE|CASSINA,RESOLVED_BEST_SEQUENCE_UNIQUE,300745,300745,1,Merate - cassina fra martino,45.718080,9.432040,2,300745|L00745,7,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,1,11,SARTIRANA (Lago),SARTIRANA|LAGO,RESOLVED_BEST_SEQUENCE_UNIQUE,300748,300748,1,Merate - sartirana lago,45.717000,9.421750,2,300748|L00748,7,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,1,12,PAGNANO,PAGNANO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,3,300750|300755|300756,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,13,MERATE P.ZZA ITALIA,MERATE|PIAZZA|ITALIA,RESOLVED_BEST_SEQUENCE_UNIQUE,300291,300291,1,Merate - piazza italia,45.698820,9.414000,2,300291|L00291,7,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,1,14,MERATE V.LE VERDI,MERATE|LE|VERDI,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300752|L00752,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,15,CERNUSCO F.S. (terminal),CERNUSCO|FS|TERMINAL,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,16,CERNUSCO F.S. (Via Volta),CERNUSCO|FS|VIA|VOLTA,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,17,MERATE V.LE VERDI,MERATE|LE|VERDI,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300752|L00752,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,18,MERATE GARAGE S. CARLO,MERATE|GARAGE|CARLO,RESOLVED_BEST_SEQUENCE_UNIQUE,300757,300757,1,Merate - garage s.carlo,45.694300,9.414750,2,300757|L00757,7,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,1,19,MERATE Via De Gasperi,MERATE|VIA|DE|GASPERI,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,4,300290|300710|L00290|L00710,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,20,NOVATE Via De Gasperi (Scuole),NOVATE|VIA|DE|GASPERI|SCUOLE,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,21,NOVATE Via dei Lodovichi (Scuole),NOVATE|VIA|DEI|LODOVICHI|SCUOLE,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,22,MERATE NOVATE (Ospedale),MERATE|NOVATE|OSPEDALE,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300888|L00888,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,23,MERATE (OSSERVATORIO),MERATE|OSSERVATORIO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300749|L00749,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,24,MERATE BRUGAROLO,MERATE|BRUGAROLO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300759|L00759,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,25,ROBBIATE (Via A.Moro),ROBBIATE|VIA|MORO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300961|L00961,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,26,PADERNO F.S.,PADERNO|FS,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300763|L00763,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,27,VERDERIO SUP.,VERDERIO|SUP,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,28,VERDERIO INF.,VERDERIO|INF,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,29,FRANCOLINO,FRANCOLINO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300768|L00768,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,30,BERNAREGGIO,BERNAREGGIO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,8,300768|300770|300962|300963|L00768|L00770|L00962|L00963,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,31,RONCO BRIANTINO,RONCO|BRIANTINO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,4,300771|300772|L00771|L00772,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,1,32,CARNATE F.S.,CARNATE|FS,RESOLVED_EQUIVALENT_GTFS_RECORDS_SAME_NAME_COORDINATE,300679,300679|L00773,2,Carnate - stazione f.s.,45.652900,9.376570,2,300679|L00773,7,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,2,1,ARLATE,ARLATE,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,4,300528|300743|300886|L00886,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,2,IMBERSAGO,IMBERSAGO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,7,300529|300718|300744|300886|L00529|L00744|L00886,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,3,MERATE SABBIONE,MERATE|SABBIONE,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,4,MERATE (OSSERVATORIO),MERATE|OSSERVATORIO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300749|L00749,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,5,MERATE CASSINA,MERATE|CASSINA,RESOLVED_BEST_SEQUENCE_UNIQUE,300745,300745,1,Merate - cassina fra martino,45.718080,9.432040,2,300745|L00745,7,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,2,6,SARTIRANA (Lago),SARTIRANA|LAGO,RESOLVED_BEST_SEQUENCE_UNIQUE,300748,300748,1,Merate - sartirana lago,45.717000,9.421750,2,300748|L00748,7,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,2,7,PAGNANO,PAGNANO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,3,300750|300755|300756,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,8,MERATE P.ZZA ITALIA,MERATE|PIAZZA|ITALIA,RESOLVED_BEST_SEQUENCE_UNIQUE,300291,300291,1,Merate - piazza italia,45.698820,9.414000,2,300291|L00291,7,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,2,9,MERATE V.LE VERDI,MERATE|LE|VERDI,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300752|L00752,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,10,CERNUSCO F.S. (terminal),CERNUSCO|FS|TERMINAL,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,11,CERNUSCO F.S. (Via Volta),CERNUSCO|FS|VIA|VOLTA,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,12,MERATE V.LE VERDI,MERATE|LE|VERDI,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300752|L00752,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,13,MERATE GARAGE S. CARLO,MERATE|GARAGE|CARLO,RESOLVED_BEST_SEQUENCE_UNIQUE,300757,300757,1,Merate - garage s.carlo,45.694300,9.414750,2,300757|L00757,7,1,,,,GTFS_IDENTIFIED_NOT_IN_V1_STOP_UNIVERSE,CURRENT_PRIMARY_PDF_LABEL_AND_ORDER_PLUS_VALIDITY_BOUNDED_HISTORICAL_OFFICIAL_GTFS,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,DERIVED_IDENTITY_CROSSCHECK_NOT_CURRENT_GTFS_SERVICE_FACT
D170,2,14,MERATE Via De Gasperi,MERATE|VIA|DE|GASPERI,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,4,300290|300710|L00290|L00710,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,15,NOVATE Via De Gasperi (Scuole),NOVATE|VIA|DE|GASPERI|SCUOLE,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,16,NOVATE Via dei Lodovichi (Scuole),NOVATE|VIA|DEI|LODOVICHI|SCUOLE,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,17,MERATE NOVATE (Ospedale),MERATE|NOVATE|OSPEDALE,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300888|L00888,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,18,MERATE (OSSERVATORIO),MERATE|OSSERVATORIO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300749|L00749,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,19,MERATE BRUGAROLO,MERATE|BRUGAROLO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300759|L00759,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,20,ROBBIATE (Via A.Moro),ROBBIATE|VIA|MORO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300961|L00961,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,21,PADERNO F.S.,PADERNO|FS,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300763|L00763,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,22,VERDERIO SUP.,VERDERIO|SUP,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,23,VERDERIO INF.,VERDERIO|INF,NO_HISTORICAL_GTFS_NAME_MATCH,,,0,,,,0,,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,24,FRANCOLINO,FRANCOLINO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,2,300768|L00768,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,25,BERNAREGGIO,BERNAREGGIO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,8,300768|300770|300962|300963|L00768|L00770|L00962|L00963,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
D170,2,26,RONCO BRIANTINO,RONCO|BRIANTINO,AMBIGUOUS_HISTORICAL_GTFS,,,0,,,,4,300771|300772|L00771|L00772,7,1,,,,NO_RESOLVED_GTFS_IDENTITY,CURRENT_PRIMARY_PDF_LABEL_WITHOUT_UNIQUE_HISTORICAL_GTFS_IDENTITY,RECONSTRUCTED_FROM_OFFICIAL_PRIMARY_TIMETABLE,UNRESOLVED_IDENTITY
