candidate_id,cell_id,walk_min_to_candidate,pop_calibrated_2025,already_covered_10min
P2S_0001,WP_04202,9.214447480843825,16.979557164978537,False
P2S_0001,WP_04203,9.928287935038098,28.960328335402757,False
P2S_0001,WP_04219,7.091804167330648,0.087792776151458,False
P2S_0001,WP_04220,7.695162363918852,0.1785467357619872,False
P2S_0001,WP_04222,9.503063753990023,0.1816635627234548,False
P2S_0001,WP_04234,7.266765393814465,0.0252582459867664,False
P2S_0001,WP_04235,5.929444410496896,0.018094127155077,False
P2S_0001,WP_04236,6.026816695738661,0.0193276361116583,False
P2S_0001,WP_04237,6.598555257704289,0.0563187687722569,False
P2S_0001,WP_04238,5.696917933933375,0.0563116750118344,False
P2S_0001,WP_04239,6.138872871155014,0.0614520476984743,False
P2S_0001,WP_04240,7.042101982537271,0.1120656826348488,False
P2S_0001,WP_04241,9.508228981017181,0.2503478297214178,False
P2S_0001,WP_04246,9.75214134594796,0.0574186767354995,False
P2S_0001,WP_04247,8.793054779648573,0.0679568347796222,False
P2S_0001,WP_04248,7.593978105054621,0.057603302055361,False
P2S_0001,WP_04249,4.577171529495751,0.0690956094893167,False
P2S_0001,WP_04250,6.539431824012637,0.0564235276904302,False
P2S_0001,WP_04251,5.616377029236016,0.0617831450129594,False
P2S_0001,WP_04252,5.06895166210309,0.053043827076146,False
P2S_0001,WP_04253,4.5479256225722775,0.0472958769351317,False
P2S_0001,WP_04254,7.96140961102541,0.0845789459694485,False
P2S_0001,WP_04257,8.432875970735195,0.0325476364352486,False
P2S_0001,WP_04258,7.974823554276753,0.0672929338236245,False
P2S_0001,WP_04259,8.653769772330353,0.0998547283602867,False
P2S_0001,WP_04260,3.309565874471529,0.232132921090282,False
P2S_0001,WP_04261,2.718523259556987,0.0834947075309131,False
P2S_0001,WP_04262,2.6678181312893257,0.2259743749759882,False
P2S_0001,WP_04263,5.404464248814335,0.0852721266146552,False
P2S_0001,WP_04264,3.4987186382523743,0.047788203766571,False
P2S_0001,WP_04265,8.096706670938543,0.0343820703772544,False
P2S_0001,WP_04266,8.190876039289064,0.0351710627560269,False
P2S_0001,WP_04269,7.242333687339166,0.0685468561882439,False
P2S_0001,WP_04270,6.798679496040172,0.0929431183479504,False
P2S_0001,WP_04271,3.870340033387383,0.1027830576692206,False
P2S_0001,WP_04272,1.8569579739751072,7.58724502626892,False
P2S_0001,WP_04273,1.7999661897253887,0.0613372567541565,False
P2S_0001,WP_04274,1.8473396670404327,0.0905078366465278,False
P2S_0001,WP_04275,3.0413676917635604,6.929788985131804,False
P2S_0001,WP_04276,6.681589926071466,0.0166552760827088,False
P2S_0001,WP_04277,7.3304699668961035,0.0459406230161097,False
P2S_0001,WP_04278,8.095947119713255,0.0261341470436444,False
P2S_0001,WP_04279,5.174286250851073,0.0472491110713197,False
P2S_0001,WP_04280,1.3117769585369519,5.572516687172356,False
P2S_0001,WP_04281,0.5373126288428947,5.234960012885779,False
P2S_0001,WP_04282,2.0172158827230033,5.286207721152031,False
P2S_0001,WP_04283,1.205818797042154,1.193397944693199,False
P2S_0002,WP_04181,9.3857103780374,0.0718318446202149,False
P2S_0002,WP_04182,9.717691870356939,0.0751681993796001,False
P2S_0002,WP_04183,8.765453137363831,0.1066004569080615,False
P2S_0002,WP_04185,9.551972918974704,0.2293155692318566,False
P2S_0002,WP_04186,9.357708224646482,0.2244862371622707,False
P2S_0002,WP_04199,9.256497831821811,0.0082498558225172,False
P2S_0002,WP_04200,8.480422507036897,0.0663889923710899,False
P2S_0002,WP_04201,7.456683713132207,0.1055799777324632,False
P2S_0002,WP_04202,6.438086345132559,16.979557164978537,False
P2S_0002,WP_04203,7.15192679932683,28.960328335402757,False
P2S_0002,WP_04204,7.849462234841161,21.444956157086715,False
P2S_0002,WP_04205,9.285410773743878,21.473170568680764,False
P2S_0002,WP_04217,8.832732697736363,0.0079889054650355,False
P2S_0002,WP_04218,8.0709265516992,0.0263953566598662,False
P2S_0002,WP_04219,6.807583493080189,0.087792776151458,False
P2S_0002,WP_04220,4.918801228207589,0.1785467357619872,False
P2S_0002,WP_04221,7.440888445670872,0.1781067387443439,False
P2S_0002,WP_04222,6.726702618278759,0.1816635627234548,False
P2S_0002,WP_04234,9.446174887780352,0.0252582459867664,False
P2S_0002,WP_04235,8.108853904462784,0.018094127155077,False
P2S_0002,WP_04236,8.759434856891076,0.0193276361116583,False
P2S_0002,WP_04237,3.8221941219930256,0.0563187687722569,False
P2S_0002,WP_04238,2.920556798222112,0.0563116750118344,False
P2S_0002,WP_04239,3.3625117354437504,0.0614520476984743,False
P2S_0002,WP_04240,4.265740846826008,0.1120656826348488,False
P2S_0002,WP_04241,6.73186784530592,0.2503478297214178,False
P2S_0002,WP_04242,8.325118514981645,0.0864664231464644,False
P2S_0002,WP_04248,9.773387599020507,0.057603302055361,False
P2S_0002,WP_04249,9.0745204673686,0.0690956094893167,False
P2S_0002,WP_04250,3.763070688301374,0.0564235276904302,False
P2S_0002,WP_04251,2.8400158935247535,0.0617831450129594,False
P2S_0002,WP_04252,2.2925905263918263,0.053043827076146,False
P2S_0002,WP_04253,1.771564486861014,0.0472958769351317,False
P2S_0002,WP_04254,5.185048475314146,0.0845789459694485,False
P2S_0002,WP_04255,8.52214432250899,0.0950796677869764,False
P2S_0002,WP_04256,8.7967227853895,0.0538064596442868,False
P2S_0002,WP_04260,7.806914812344379,0.232132921090282,False
P2S_0002,WP_04261,7.215872197429836,0.0834947075309131,False
P2S_0002,WP_04262,7.165167069162175,0.2259743749759882,False
P2S_0002,WP_04263,1.0031038057291806,0.0852721266146552,False
P2S_0002,WP_04264,1.8157863945432677,0.047788203766571,False
P2S_0002,WP_04265,8.091385153538619,0.0343820703772544,False
P2S_0002,WP_04266,8.18555452188914,0.0351710627560269,False
P2S_0002,WP_04271,8.367688971260234,0.1027830576692206,False
P2S_0002,WP_04272,6.3543069118479565,7.58724502626892,False
P2S_0002,WP_04273,6.297315127598239,0.0613372567541565,False
P2S_0002,WP_04274,3.6042778880007695,0.0905078366465278,False
P2S_0002,WP_04275,3.036046174363636,6.929788985131804,False
P2S_0002,WP_04276,6.676268408671543,0.0166552760827088,False
P2S_0002,WP_04277,7.32514844949618,0.0459406230161097,False
P2S_0002,WP_04278,8.090625602313331,0.0261341470436444,False
P2S_0002,WP_04279,9.671635188723922,0.0472491110713197,False
P2S_0002,WP_04280,5.809125896409801,5.572516687172356,False
P2S_0002,WP_04281,5.0346615667157435,5.234960012885779,False
P2S_0002,WP_04282,4.346573132999821,5.286207721152031,False
P2S_0002,WP_04283,6.36511357000149,1.193397944693199,False
P2S_0003,WP_04157,9.740454583680057,0.0589885380525192,False
P2S_0003,WP_04158,7.517360088740807,0.0988958019902624,False
P2S_0003,WP_04159,6.510849833663617,0.1453688247809552,False
P2S_0003,WP_04160,6.168233988625451,0.1423284442122628,False
P2S_0003,WP_04161,5.531434728236051,0.1503113481132706,False
P2S_0003,WP_04162,6.332106543665327,0.1739304592153869,False
P2S_0003,WP_04175,9.371709985873931,0.0600799287320319,False
P2S_0003,WP_04176,8.590907867492335,0.0596079619320298,False
P2S_0003,WP_04177,7.634926454309495,0.0635827610577748,False
P2S_0003,WP_04178,6.1538370411578915,0.046268417999408,False
P2S_0003,WP_04179,3.880272788738192,0.0574309005092914,False
P2S_0003,WP_04180,4.64313190241767,0.0643391861258672,False
P2S_0003,WP_04181,6.25193039190126,0.0718318446202149,False
P2S_0003,WP_04182,6.583911884220798,0.0751681993796001,False
P2S_0003,WP_04183,8.907343194575443,0.1066004569080615,False
P2S_0003,WP_04189,9.760798279266757,0.1607326613665562,False
P2S_0003,WP_04191,8.792674393958935,0.1536810979147531,False
P2S_0003,WP_04193,9.560079320879659,0.0547489713286504,False
P2S_0003,WP_04194,9.219524879055648,0.0765936876191914,False
P2S_0003,WP_04195,8.012492387902295,0.0213385461909976,False
P2S_0003,WP_04196,3.560087845417804,0.0097676171650495,False
P2S_0003,WP_04197,2.742445501902288,0.0091083819470176,False
P2S_0003,WP_04198,3.2437651140697703,0.0090580213964182,False
P2S_0003,WP_04199,6.122717845685671,0.0082498558225172,False
P2S_0003,WP_04200,6.69031327252976,0.0663889923710899,False
P2S_0003,WP_04201,8.144748548042166,0.1055799777324632,False
P2S_0003,WP_04208,7.735580547245472,0.1033546561990536,False
P2S_0003,WP_04209,9.652616129454007,0.0205731781939874,False
P2S_0003,WP_04210,9.631639729945801,0.0485397866361865,False
P2S_0003,WP_04212,2.6865635844706883,0.0689629646275021,False
P2S_0003,WP_04213,1.816201032336155,0.1011007074783987,False
P2S_0003,WP_04214,1.6139781227900798,0.0772342230864419,False
P2S_0003,WP_04215,3.143296283038671,0.0304063688548944,False
P2S_0003,WP_04216,3.926339733799848,0.0068554561321227,False
P2S_0003,WP_04225,7.119584944763354,0.0768850134721844,False
P2S_0003,WP_04226,8.232641209369545,0.0523485284157404,False
P2S_0003,WP_04227,5.326487674603651,0.0554224678700006,False
P2S_0003,WP_04228,5.055535152857089,0.0610322726849988,False
P2S_0003,WP_04229,1.9075600225269016,0.0972972898243823,False
P2S_0003,WP_04230,1.0132816803779296,0.1709076567570209,False
P2S_0003,WP_04231,0.7803779259592412,22.570663167177123,False
P2S_0003,WP_04232,1.906385254403655,0.0951434196950556,False
P2S_0003,WP_04233,2.705774639553407,0.0092147423854937,False
P2S_0003,WP_04243,3.412584897953381,0.0649589579346019,False
P2S_0003,WP_04244,4.849210537465679,0.0762503343287826,False
P2S_0003,WP_04245,5.683753689770018,0.0997988976341412,False
P2S_0003,WP_04246,6.967181786293858,0.0574186767354995,False
P2S_0003,WP_04257,6.700704513338713,0.0325476364352486,False
P2S_0003,WP_04258,9.140940818617114,0.0672929338236245,False
P2S_0003,WP_04259,9.980966057972468,0.0998547283602867,False
P2S_0003,WP_04269,8.203534813849963,0.0685468561882439,False
P2S_0003,WP_04270,8.938764974489187,0.0929431183479504,False
P2S_0004,WP_04104,9.637870257848068,0.1295505995571027,False
P2S_0004,WP_04105,9.626439868047797,0.2527027081165272,False
P2S_0004,WP_04106,9.777454401016678,0.1015767874287874,False
P2S_0004,WP_04126,8.668799644437833,0.0436103429431704,False
P2S_0004,WP_04127,8.828050405783397,0.080949169155054,False
P2S_0004,WP_04128,9.066869174049407,0.091918579290804,False
P2S_0004,WP_04129,8.767613100579595,0.0889083683491237,False
P2S_0004,WP_04144,8.21247109820368,0.0284615679155839,False
P2S_0004,WP_04145,7.409833370962048,0.0350056262603669,False
P2S_0004,WP_04146,7.010900360203844,0.0430477110252833,False
P2S_0004,WP_04147,7.612544790850523,0.0766224901373669,False
P2S_0004,WP_04148,7.52596948509351,0.0576728495914474,False
P2S_0004,WP_04149,9.290244733781837,0.0940388965584951,False
P2S_0004,WP_04157,8.179422347640106,0.0589885380525192,False
P2S_0004,WP_04158,5.956327852700856,0.0988958019902624,False
P2S_0004,WP_04159,4.949817597623666,0.1453688247809552,False
P2S_0004,WP_04160,4.6072017525855,0.1423284442122628,False
P2S_0004,WP_04161,4.4108612944601955,0.1503113481132706,False
P2S_0004,WP_04162,3.933206447158376,0.1739304592153869,False
P2S_0004,WP_04163,8.542188327529832,0.0949837972145476,False
P2S_0004,WP_04164,7.186632271694993,0.0920308659060146,False
P2S_0004,WP_04165,6.400801908441954,0.0653154111216185,False
P2S_0004,WP_04166,6.40376996383799,0.0544759098405528,False
P2S_0004,WP_04167,5.86769496846033,0.0821948393691351,False
P2S_0004,WP_04168,8.468369113999598,0.2242139603236582,False
P2S_0004,WP_04169,8.352156315008541,0.2518910848400668,False
P2S_0004,WP_04173,9.64938970146688,15.025387428435332,False
P2S_0004,WP_04175,7.810677749833983,0.0600799287320319,False
P2S_0004,WP_04176,7.029875631452383,0.0596079619320298,False
P2S_0004,WP_04177,6.073894218269544,0.0635827610577748,False
P2S_0004,WP_04178,4.59280480511794,0.046268417999408,False
P2S_0004,WP_04179,3.586356529710705,0.0574309005092914,False
P2S_0004,WP_04180,3.0820996663777174,0.0643391861258672,False
P2S_0004,WP_04181,2.351983892679259,0.0718318446202149,False
P2S_0004,WP_04182,2.683965384998798,0.0751681993796001,False
P2S_0004,WP_04183,1.7317266520056913,0.1066004569080615,False
P2S_0004,WP_04184,6.748523322015915,0.2153053445907994,False
P2S_0004,WP_04185,5.397907589913848,0.2293155692318566,False
P2S_0004,WP_04186,5.2036428955856255,0.2244862371622707,False
P2S_0004,WP_04187,7.709453049513741,0.2184533267302346,False
P2S_0004,WP_04188,6.844287505381929,38.37329432716415,False
P2S_0004,WP_04192,8.541263341943445,0.0341454469772431,False
P2S_0004,WP_04193,7.99904708483971,0.0547489713286504,False
P2S_0004,WP_04194,7.658492643015699,0.0765936876191914,False
P2S_0004,WP_04195,6.451460151862345,0.0213385461909976,False
P2S_0004,WP_04196,5.244984576344382,0.0097676171650495,False
P2S_0004,WP_04197,5.194503147898301,0.0091083819470176,False
P2S_0004,WP_04198,6.1221633534726205,0.0090580213964182,False
P2S_0004,WP_04199,2.22277134646367,0.0082498558225172,False
P2S_0004,WP_04200,1.4466960216787565,0.0663889923710899,False
P2S_0004,WP_04201,0.4229572277740669,0.1055799777324632,False
P2S_0004,WP_04202,2.2840210160717014,16.979557164978537,False
P2S_0004,WP_04203,2.9978614702659727,28.960328335402757,False
P2S_0004,WP_04204,3.7313721003481213,21.444956157086715,False
P2S_0004,WP_04205,5.131345444683019,21.473170568680764,False
P2S_0004,WP_04206,6.044385355076844,23.58175960348432,False
P2S_0004,WP_04207,7.029201544472086,0.0755095751079685,False
P2S_0004,WP_04209,9.856660903418781,0.0205731781939874,False
P2S_0004,WP_04210,9.400051447877008,0.0485397866361865,False
P2S_0004,WP_04213,7.170953250740794,0.1011007074783987,False
P2S_0004,WP_04214,6.11253639015114,0.0772342230864419,False
P2S_0004,WP_04215,6.607799588856316,0.0304063688548944,False
P2S_0004,WP_04216,7.390843039617494,0.0068554561321227,False
P2S_0004,WP_04217,4.948284445315635,0.0079889054650355,False
P2S_0004,WP_04218,4.186478299278474,0.0263953566598662,False
P2S_0004,WP_04219,3.1645647584945498,0.087792776151458,False
P2S_0004,WP_04220,3.1787743060145672,0.1785467357619872,False
P2S_0004,WP_04221,5.433960595559887,0.1781067387443439,False
P2S_0004,WP_04222,5.477795494596737,0.1816635627234548,False
P2S_0004,WP_04223,7.741958858848357,0.1867385029169906,False
P2S_0004,WP_04224,7.56571014511355,0.1780016672447107,False
P2S_0004,WP_04229,9.245241483242328,0.0972972898243823,False
P2S_0004,WP_04230,8.350963141093356,0.1709076567570209,False
