cell_id,lat,lon,PRO_COM_T,COMUNE,pop_calibrated_2025,walk_min_to_nearest_gtfs_stop,covered_5min,covered_8min,covered_10min,covered_12min,gap_5min,gap_8min,gap_10min,gap_12min,epistemic_status
WP_00001,45.75666668503607,9.44083330999103,097010,Brivio,0.7330568519889361,27.118543064582248,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00002,45.75666668503607,9.441666643320998,097010,Brivio,0.664991747956986,27.43095215695133,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00003,45.75666668503607,9.442499976650968,097010,Brivio,0.1329919079087195,27.89025068459829,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00004,45.75583335170609,9.43999997666106,097010,Brivio,0.2071293554351777,22.13252694128604,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00005,45.75583335170609,9.44083330999103,097010,Brivio,0.8012439502944833,21.884644790734217,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00006,45.75583335170609,9.441666643320998,097010,Brivio,0.2045984048856655,28.899342122846377,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00007,45.75583335170609,9.442499976650968,097010,Brivio,0.1953416334178247,28.41197678231013,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00008,45.75583335170609,9.443333309980936,097010,Brivio,0.7282011961921601,27.14956403265804,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00009,45.75500001837611,9.43999997666106,097010,Brivio,0.2659243385428531,21.26845721747692,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00010,45.75500001837611,9.44083330999103,097010,Brivio,0.2612077248074919,20.743497224436783,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00011,45.75500001837611,9.441666643320998,097010,Brivio,0.2638672810312258,20.988495780566463,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00012,45.75500001837611,9.442499976650968,097010,Brivio,0.2828664452748663,21.67652272058112,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00013,45.75500001837611,9.443333309980936,097010,Brivio,0.2544395757265426,27.110942238663004,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00014,45.75500001837611,9.444166643310906,097010,Brivio,0.1389043998950186,26.046901557380394,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00015,45.75416668504613,9.43999997666106,097010,Brivio,0.2663344986919568,20.09761894280261,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00016,45.75416668504613,9.44083330999103,097010,Brivio,0.2705984721293724,19.779113984539368,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00017,45.75416668504613,9.441666643320998,097010,Brivio,0.2666002212687909,20.606563102492284,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00018,45.75416668504613,9.442499976650968,097010,Brivio,0.2657241980204921,22.001528711708733,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00019,45.75416668504613,9.443333309980936,097010,Brivio,0.2513047585889324,24.510210988599358,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00020,45.75416668504613,9.444166643310906,097010,Brivio,0.2472366953907194,24.836252271308982,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00021,45.75416668504613,9.444999976640874,097010,Brivio,0.4864568775411435,24.268373977904048,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00022,45.753333351716144,9.437499976671152,097010,Brivio,0.2843106436803043,19.3505654468148,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00023,45.753333351716144,9.438333310001122,097010,Brivio,0.3011000549220262,18.19535539142722,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00024,45.753333351716144,9.439166643331092,097010,Brivio,0.2895579933003012,18.968074716903278,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00025,45.753333351716144,9.43999997666106,097010,Brivio,0.2812315041617485,18.192605317905148,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00026,45.753333351716144,9.44083330999103,097010,Brivio,0.2785430198939017,18.765065307105537,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00027,45.753333351716144,9.441666643320998,097010,Brivio,0.7297702006162884,20.70469303042691,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00028,45.753333351716144,9.442499976650968,097010,Brivio,0.6609777411914673,21.30492212854652,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00029,45.753333351716144,9.443333309980936,097010,Brivio,0.1629022263041212,21.92101377707448,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00030,45.753333351716144,9.444166643310906,097010,Brivio,0.5498202878184527,23.51122886622955,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00031,45.753333351716144,9.444999976640874,097010,Brivio,0.1356296794407397,24.720443076718677,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00032,45.753333351716144,9.445833309970844,097010,Brivio,0.2172661777861807,23.43119214215428,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00033,45.752500018386165,9.437499976671152,097010,Brivio,0.2961364889081563,18.611849907225142,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00034,45.752500018386165,9.438333310001122,097010,Brivio,0.3041264045597314,17.042391356236305,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00035,45.752500018386165,9.439166643331092,097010,Brivio,0.1346047983542363,16.759854701359416,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00036,45.752500018386165,9.43999997666106,097010,Brivio,0.5894371175759185,17.760163542138226,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00037,45.752500018386165,9.44083330999103,097010,Brivio,0.3764461855385634,18.21960714199551,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00038,45.752500018386165,9.441666643320998,097010,Brivio,0.2523428498111669,21.87484541633982,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00039,45.752500018386165,9.442499976650968,097010,Brivio,0.1255486993605308,23.013523083109256,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00040,45.752500018386165,9.443333309980936,097010,Brivio,0.1058125349317288,23.04867627000339,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00041,45.752500018386165,9.444166643310906,097010,Brivio,0.1109576168230961,23.759816145074385,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00042,45.752500018386165,9.444999976640874,097010,Brivio,0.0848737225323836,24.89743937034146,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00043,45.752500018386165,9.445833309970844,097010,Brivio,0.0630289772629476,23.40435259109089,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00044,45.752500018386165,9.446666643300814,097010,Brivio,0.0481290713894335,22.398511200687626,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00045,45.752500018386165,9.447499976630782,097010,Brivio,0.0779295037468652,21.230936658221797,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00046,45.751666685056186,9.367499976953743,097074,Santa Maria Hoè,0.0324656750095743,19.42422476406778,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00047,45.751666685056186,9.437499976671152,097010,Brivio,0.2980761877259349,17.406043266964556,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00048,45.751666685056186,9.438333310001122,097010,Brivio,0.3086631932643065,16.4781768416693,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00049,45.751666685056186,9.439166643331092,097010,Brivio,0.2640086535480334,15.412617981277403,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00050,45.751666685056186,9.43999997666106,097010,Brivio,0.5510331885261717,16.71688921040657,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00051,45.751666685056186,9.44083330999103,097010,Brivio,0.1905824128784373,17.924386951940797,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00052,45.751666685056186,9.441666643320998,097010,Brivio,0.0570041674591382,15.270930979543136,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00053,45.751666685056186,9.442499976650968,097010,Brivio,0.063819235953142,14.58294826791707,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00054,45.751666685056186,9.443333309980936,097010,Brivio,0.0598586016823221,14.963839279820505,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00055,45.751666685056186,9.444166643310906,097010,Brivio,0.0264932200987892,15.73335294290614,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00056,45.751666685056186,9.444999976640874,097010,Brivio,0.0245301818969086,15.252639444915978,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00057,45.751666685056186,9.445833309970844,097010,Brivio,0.0218027891564194,23.18459581616596,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00058,45.751666685056186,9.446666643300814,097010,Brivio,0.0412149142119283,22.069417933425648,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00059,45.751666685056186,9.447499976630782,097010,Brivio,0.0402148068794901,21.052440730438537,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00060,45.75083335172621,9.356666643664145,097074,Santa Maria Hoè,0.1976082115281495,25.769334743079494,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00061,45.75083335172621,9.378333310243342,097074,Santa Maria Hoè,0.0544991111679372,24.843703124114047,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00062,45.75083335172621,9.379166643573312,097074,Santa Maria Hoè,0.0279802088514054,24.965414298748467,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00063,45.75083335172621,9.438333310001122,097010,Brivio,0.2972543728965517,16.99544791569564,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00064,45.75083335172621,9.439166643331092,097010,Brivio,0.26237262320033,16.232997759661515,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00065,45.75083335172621,9.43999997666106,097010,Brivio,0.5774281289514497,13.800613725751743,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00066,45.75083335172621,9.44083330999103,097010,Brivio,0.2837910534518942,14.095077670490928,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00067,45.75083335172621,9.441666643320998,097010,Brivio,0.5363101819486844,14.142377612029293,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00068,45.75083335172621,9.442499976650968,097010,Brivio,0.5165069346014743,13.580212712541002,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00069,45.75083335172621,9.443333309980936,097010,Brivio,0.1897407638471799,13.35221352390026,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00070,45.75083335172621,9.444166643310906,097010,Brivio,0.0733231496822681,13.545177092831018,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00071,45.75083335172621,9.444999976640874,097010,Brivio,0.0198635383813557,14.003602445286296,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00072,45.75083335172621,9.445833309970844,097010,Brivio,0.0174407751071531,17.647479107194282,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00073,45.75083335172621,9.446666643300814,097010,Brivio,0.0208561493100682,17.643154134223682,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00074,45.75083335172621,9.447499976630782,097010,Brivio,0.0348299952215034,20.960951384944405,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00075,45.75083335172621,9.448333309960752,097010,Brivio,0.0859027452434162,19.8947450572328,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00076,45.75000001839622,9.359166643654053,097074,Santa Maria Hoè,0.0766166026553718,10.973983583065326,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00077,45.75000001839622,9.379166643573312,097074,Santa Maria Hoè,0.0320800137010352,22.269870680551985,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00078,45.75000001839622,9.37999997690328,097074,Santa Maria Hoè,0.0276869413234462,21.82632647655697,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00079,45.75000001839622,9.38083331023325,097074,Santa Maria Hoè,0.0344025319276005,23.093876621135752,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00080,45.75000001839622,9.437499976671152,097010,Brivio,0.3265921465309531,15.550415490730552,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00081,45.75000001839622,9.438333310001122,097010,Brivio,0.3059398281586807,14.738195909220856,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00082,45.75000001839622,9.439166643331092,097010,Brivio,0.2596635447995025,13.793793858832558,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00083,45.75000001839622,9.43999997666106,097010,Brivio,0.6149534256560993,12.719898090495455,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00084,45.75000001839622,9.44083330999103,097010,Brivio,0.4142404218617306,13.14835447797322,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00085,45.75000001839622,9.441666643320998,097010,Brivio,0.9989215359399451,12.217488069924888,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00086,45.75000001839622,9.442499976650968,097010,Brivio,1.5209864040045586,12.936622717653275,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00087,45.75000001839622,9.443333309980936,097010,Brivio,0.5426321501460917,12.043307614215822,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00088,45.75000001839622,9.444166643310906,097010,Brivio,0.1989413130786734,12.458805425652596,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00089,45.75000001839622,9.444999976640874,097010,Brivio,0.0388148934592714,15.501652721759228,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00090,45.75000001839622,9.445833309970844,097010,Brivio,0.0177991744487794,16.56797682713713,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00091,45.75000001839622,9.446666643300814,097010,Brivio,0.018341257054746,16.557349317218293,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00092,45.75000001839622,9.447499976630782,097010,Brivio,0.0336181647500925,17.176627316174724,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00093,45.75000001839622,9.448333309960752,097010,Brivio,0.03143042125284,19.64065591661556,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00094,45.75000001839622,9.44916664329072,097010,Brivio,0.0330902216122724,18.439334711824472,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00095,45.75000001839622,9.44999997662069,097010,Brivio,0.067225779123326,17.377108080834418,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00096,45.74916668506624,9.336666643744884,097092,La Valletta Brianza,0.2779436996558888,29.248554166301627,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00097,45.74916668506624,9.337499977074852,097092,La Valletta Brianza,0.2408506844325334,30.462151287530048,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00098,45.74916668506624,9.338333310404822,097092,La Valletta Brianza,0.2303526721196948,29.91358899545457,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00099,45.74916668506624,9.339166643734792,097092,La Valletta Brianza,0.1299751300725773,29.89292420548272,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00100,45.74916668506624,9.33999997706476,097092,La Valletta Brianza,0.0372337087073922,28.318259037176524,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00101,45.74916668506624,9.376666643583404,097074,Santa Maria Hoè,0.0308946920560839,18.96742770920593,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00102,45.74916668506624,9.377499976913374,097074,Santa Maria Hoè,0.0397576867303652,19.85323668178491,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00103,45.74916668506624,9.379166643573312,097074,Santa Maria Hoè,0.0331334786797317,20.54349838753975,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00104,45.74916668506624,9.37999997690328,097074,Santa Maria Hoè,0.037630679076645,21.053468221901145,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00105,45.74916668506624,9.38083331023325,097074,Santa Maria Hoè,0.0355402558157337,17.841300381720398,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00106,45.74916668506624,9.381666643563218,097074,Santa Maria Hoè,0.0171031736016913,18.236264806662334,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00107,45.74916668506624,9.382499976893188,097074,Santa Maria Hoè,0.0301319798872311,19.53716755722624,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00108,45.74916668506624,9.383333310223158,097074,Santa Maria Hoè,0.0442188534026701,19.17061522273383,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00109,45.74916668506624,9.384166643553126,097074,Santa Maria Hoè,0.0292370305904578,19.304558088565077,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00110,45.74916668506624,9.384999976883096,097074,Santa Maria Hoè,0.03870798631973,31.60388009486113,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00111,45.74916668506624,9.392499976852818,097074,Santa Maria Hoè,0.0263496202369438,27.969122279302727,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00112,45.74916668506624,9.393333310182786,097074,Santa Maria Hoè,0.0259730132485735,28.775478185919305,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00113,45.74916668506624,9.396666643502664,097058,Olgiate Molgora,0.0024728749082651,44.35337480498059,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00114,45.74916668506624,9.397499976832632,097058,Olgiate Molgora,0.0046349638614302,23.875347412970594,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00115,45.74916668506624,9.398333310162602,097058,Olgiate Molgora,0.0194490225247774,24.99119320184913,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00116,45.74916668506624,9.4091666434522,097058,Olgiate Molgora,0.0016049211200824,52.79898555256047,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00117,45.74916668506624,9.436666643341184,097010,Brivio,0.3390599308953286,16.284416880453037,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00118,45.74916668506624,9.437499976671152,097010,Brivio,0.3328480007221127,15.490890365996774,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00119,45.74916668506624,9.438333310001122,097010,Brivio,0.3192035896948254,15.234014558788587,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00120,45.74916668506624,9.439166643331092,097010,Brivio,0.3100160479507679,14.098296219202547,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00121,45.74916668506624,9.43999997666106,097010,Brivio,21.399857737974703,11.3613243316541,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00122,45.74916668506624,9.44083330999103,097010,Brivio,1.2531577034403698,11.457051944517968,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00123,45.74916668506624,9.441666643320998,097010,Brivio,0.5850208032827279,11.662011470559587,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00124,45.74916668506624,9.442499976650968,097010,Brivio,0.2656783995058194,10.738253777338324,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00125,45.74916668506624,9.443333309980936,097010,Brivio,15.931307574206064,10.751468928266968,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00126,45.74916668506624,9.444166643310906,097010,Brivio,5.4570065062915925,11.921487238775622,False,False,False,True,True,True,True,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00127,45.74916668506624,9.444999976640874,097010,Brivio,0.0304237468490916,13.413258773784827,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00128,45.74916668506624,9.445833309970844,097010,Brivio,0.0239741054762576,15.738002232803105,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00129,45.74916668506624,9.446666643300814,097010,Brivio,0.0225889568841582,16.484577556903584,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00130,45.74916668506624,9.447499976630782,097010,Brivio,0.0353608482621847,17.138489484949883,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00131,45.74916668506624,9.448333309960752,097010,Brivio,0.0973042892708283,17.905197691357735,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00132,45.74916668506624,9.44916664329072,097010,Brivio,0.095418412573653,18.23316957379207,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00133,45.74916668506624,9.44999997662069,097010,Brivio,0.0626558194259612,17.118501855517557,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00134,45.74833335173626,9.337499977074852,097092,La Valletta Brianza,0.194278892972015,31.209884467427447,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00135,45.74833335173626,9.338333310404822,097092,La Valletta Brianza,0.1716482850604935,27.521375546362258,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00136,45.74833335173626,9.339166643734792,097092,La Valletta Brianza,0.1529318979151332,28.91960866734216,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00137,45.74833335173626,9.33999997706476,097092,La Valletta Brianza,0.111859339461285,27.89024304817565,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00138,45.74833335173626,9.34083331039473,097092,La Valletta Brianza,0.1015470197907558,26.9370475219026,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00139,45.74833335173626,9.341666643724698,097092,La Valletta Brianza,0.108916428782278,26.075422042539437,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00140,45.74833335173626,9.344999977044576,097092,La Valletta Brianza,0.2306052980111332,24.918378082815675,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00141,45.74833335173626,9.345833310374545,097092,La Valletta Brianza,0.2450811125360029,24.814326206941494,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00142,45.74833335173626,9.346666643704514,097092,La Valletta Brianza,0.2639995674933776,32.323337271092726,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00143,45.74833335173626,9.347499977034484,097092,La Valletta Brianza,0.2823752085372841,31.735867544321916,False,False,False,False,True,True,True,True,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00144,45.74833335173626,9.364999976963835,097074,Santa Maria Hoè,6.760672548195344,4.205675371765413,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00145,45.74833335173626,9.365833310293803,097074,Santa Maria Hoè,11.46485671994684,3.2542717758873008,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00146,45.74833335173626,9.366666643623772,097074,Santa Maria Hoè,8.389712323239847,2.420298830124511,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00147,45.74833335173626,9.367499976953743,097074,Santa Maria Hoè,10.687795192403089,0.9494330995433258,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00148,45.74833335173626,9.368333310283711,097074,Santa Maria Hoè,13.303559334035054,0.9674125229949456,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
WP_00149,45.74833335173626,9.36916664361368,097074,Santa Maria Hoè,12.927688625760004,3.1604027162495365,True,True,True,True,False,False,False,False,MODEL_OUTPUT_GATE_B_WALK_GRAPH
