physical_cluster_id,cell_id,walk_min_to_stop,pop_calibrated_2025
EX_002,WP_01403,3.9742557660879045,17.239061869371167
EX_002,WP_01404,3.560793241805891,17.23634476103165
EX_002,WP_01405,2.916369841071245,10.587503647880744
EX_002,WP_01406,3.3354365253724114,9.753991756261174
EX_002,WP_01407,3.8543055163675466,12.149146264747884
EX_002,WP_01516,11.233744035438384,14.058778965588708
EX_002,WP_01517,10.043263285852786,9.77670295597973
EX_002,WP_01518,9.639320821254916,5.763914106714139
EX_002,WP_01522,6.7181072880364585,5.231606481902305
EX_002,WP_01523,5.958902474445337,13.530502420661248
EX_002,WP_01524,7.200241007157501,5.08813108373741
EX_002,WP_01525,8.174319747857798,4.612632260762804
EX_002,WP_01526,4.320560377536574,4.445071302142584
EX_002,WP_01527,4.563292230394338,5.737039295126273
EX_002,WP_01528,8.260761431243125,5.548887243249912
EX_002,WP_01639,11.625761158272763,14.058894069820274
EX_002,WP_01640,11.218339643767157,16.28071052209257
EX_002,WP_01645,11.273401245593336,3.039877627286991
EX_002,WP_01646,6.966780472266517,12.008892569177084
EX_002,WP_01647,6.637162796798182,6.194864754996315
EX_002,WP_01648,8.969944681640932,6.510187123220929
EX_002,WP_01649,5.384396772234656,5.83649137768282
EX_002,WP_01650,5.189261843733085,4.918419621410525
EX_002,WP_01651,10.198076472866976,3.3014663815511787
EX_002,WP_01767,11.810495347086036,12.017558620864968
EX_002,WP_01768,10.071123743730057,4.48249274159604
EX_002,WP_01769,9.724295031049172,2.288690997571052
EX_002,WP_01770,10.380999203887594,4.470534871003988
EX_002,WP_01771,7.961360184109407,11.32627259802325
EX_002,WP_01772,7.1429167605667185,4.977647233297014
EX_002,WP_01773,6.234375935391206,5.588328680908044
EX_002,WP_01774,6.288485562302498,3.2286957841090564
EX_002,WP_01775,10.979907985629131,1.255703168674012
EX_002,WP_01890,10.878349610005426,2.1681365401100483
EX_002,WP_01891,10.552278843242707,1.6437589483786132
EX_002,WP_01892,9.619023199202621,0.9788120363568984
EX_002,WP_01893,9.147459510345954,3.806436954014225
EX_002,WP_01894,8.760543563440292,5.949677340488902
EX_002,WP_01895,8.00561470752566,6.0740442203239615
EX_002,WP_01896,7.20574370082325,5.516079700177282
EX_002,WP_02006,11.141933763183461,0.6411611697188603
EX_002,WP_02007,10.751978447826327,0.918145317603384
EX_002,WP_02008,9.636395065883073,3.451136940742878
EX_002,WP_02009,9.323542956315167,5.670447849495648
EX_002,WP_02110,11.98137783345296,1.1759480950960153
EX_002,WP_02112,11.445827379205241,5.498042786031468
EX_002,WP_02113,11.458217926983254,5.40686118569094
EX_002,WP_02217,11.560168559658301,5.227983535684085
EX_002,WP_02218,11.446492014727891,2.785701747654332
EX_003,WP_00343,11.599198377394593,2.3109055063185324
EX_003,WP_00440,9.005247290098437,5.04788594294126
EX_003,WP_00441,8.198070550630623,5.973285866857768
EX_003,WP_00442,8.779864848539448,3.8311624777851967
