osm_way_id,highway,road_uncertainty_flags,sample_index,x_utm32,y_utm32,lon,lat,discovery_evidence,discovery_seed_count,walk_graph_node_id,walk_graph_connector_m,walk_graph_connector_min,walk_graph_snap_ok,population_reachable_5min,population_additional_5min,existing_catchment_overlap_population_5min,existing_catchment_overlap_pct_5min,population_reachable_8min,population_additional_8min,existing_catchment_overlap_population_8min,existing_catchment_overlap_pct_8min,population_reachable_10min,population_additional_10min,existing_catchment_overlap_population_10min,existing_catchment_overlap_pct_10min,population_reachable_12min,population_additional_12min,existing_catchment_overlap_population_12min,existing_catchment_overlap_pct_12min,nearest_official_stop_walk_network_m,nearest_official_stop_cluster_id,nearby_official_routes,nearby_official_route_count,settlement_coverage_10min_count,settlement_additional_10min_count,settlement_additional_10min_names,destination_coverage_10min_count,destination_additional_10min_count,destination_additional_10min_names,pruned_near_existing_stop,pruned_no_access_gain,candidate_id,stop_type,physical_status,epistemic_status,road_eligibility_status,candidate_status,potential_interchange_with_reference_gtfs,interchange_evidence_status,discovery_sample_spacing_m_assumption,candidate_pruning_radius_m_assumption,source_gate_b_commit,source_gate_d_commit,PRO_COM_T,COMUNE,municipal_2021_resident_work_commuters_context,municipal_2021_outbound_workers_context,od_2021_context_status
1148465372,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,531320.3517522969,5063488.719389398,9.402492166786814,45.72424491024555,POP_GAP8:WP_03334|POP_GAP8:WP_03335,2,17189,2.5995963927062657,0.032494954908828325,True,653.0480541923291,625.2026441730941,27.8454100192352,4.263914399633821,1623.0390588035466,607.2098263078451,1015.8292324957014,62.588095276310774,2446.6558109688035,671.9127362179412,1774.7430747508624,72.53750473582619,3193.418248251299,705.7896682368507,2487.628580014448,77.89861479549889,693.5247519838816,EX_039,D184|D185,2,1,0,,5,1,OSM leisure:sports_centre 1837075017,False,False,P2S_0046,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097058,Olgiate Molgora,2287,1961,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1430850440,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,529785.0696332578,5063500.720052857,9.382763727919986,45.7244207231066,POP_GAP8:WP_03197|POP_GAP8:WP_03198|POP_GAP8:WP_03199|POP_GAP8:WP_03308|POP_GAP8:WP_03309|POP_GAP8:WP_03310|POP_GAP8:WP_03311|POP_GAP8:WP_03312|POP_GAP8:WP_03313|POP_GAP8:WP_03422|POP_GAP8:WP_03423|POP_GAP8:WP_03424|POP_GAP8:WP_03425|POP_GAP8:WP_03426|POP_GAP8:WP_03532|POP_GAP8:WP_03533,16,11038,0.9253600122291079,0.01156700015286385,True,38.43430180959918,38.43430180959918,0.0,0.0,194.97394976816884,194.97394976816884,0.0,0.0,337.7337579041033,337.7337579041033,0.0,0.0,385.0885080938356,385.0885080938356,0.0,0.0,1833.0914987283243,EX_026,D184,1,1,1,Monte,0,0,,False,False,P2S_0047,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097092,La Valletta Brianza,1796,1521,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1465349145,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,533802.3000518553,5063525.4560716385,9.43438890605695,45.724458748394774,POP_GAP8:WP_03146|POP_GAP8:WP_03147|POP_GAP8:WP_03257|POP_GAP8:WP_03258|POP_GAP8:WP_03259|POP_GAP8:WP_03260|POP_GAP8:WP_03369|POP_GAP8:WP_03370|POP_GAP8:WP_03371|POP_GAP8:WP_03372|POP_GAP8:WP_03373|POP_GAP8:WP_03481|POP_GAP8:WP_03482|POP_GAP8:WP_03483|POP_GAP8:WP_03484|SETTLEMENT_GAP8:OSM_POINT_1620729044,16,24900,75.79179502534184,0.947397437816773,True,0.3002202537056606,0.3002202537056606,0.0,0.0,1.1899755956261677,1.1899755956261677,0.0,0.0,2.0632067400314207,2.0632067400314207,0.0,0.0,147.54451856066456,83.71362659181699,63.830891968847595,43.262123589228985,1417.907628480515,EX_020,D170,1,1,1,Grugana,0,0,,False,False,P2S_0048,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097012,Calco,2173,1894,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
135167731,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,1,530042.7682306701,5063544.803100581,9.386078033806998,45.72480635350469,POP_GAP8:WP_03089|POP_GAP8:WP_03090|POP_GAP8:WP_03201|POP_GAP8:WP_03202|POP_GAP8:WP_03203|POP_GAP8:WP_03204|POP_GAP8:WP_03205|POP_GAP8:WP_03206|POP_GAP8:WP_03314|POP_GAP8:WP_03315|POP_GAP8:WP_03316|POP_GAP8:WP_03317|POP_GAP8:WP_03318|POP_GAP8:WP_03319|POP_GAP8:WP_03427|POP_GAP8:WP_03428|POP_GAP8:WP_03429|POP_GAP8:WP_03430|POP_GAP8:WP_03431|POP_GAP8:WP_03432|POP_GAP8:WP_03537|POP_GAP8:WP_03538|POP_GAP8:WP_03539,23,11976,10.16104535887766,0.12701306698597076,True,59.75771828345709,59.75771828345709,0.0,0.0,225.03354943736107,225.03354943736107,0.0,0.0,340.3860597763049,340.3860597763049,0.0,0.0,388.0973563495055,388.0973563495055,0.0,0.0,1851.6466899382237,EX_026,D184,1,1,1,Monte,0,0,,False,False,P2S_0049,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097092,La Valletta Brianza,1796,1521,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
523335446,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,529211.6850721306,5063598.501064581,9.375401299815778,45.72532525724072,POP_GAP8:WP_03188|POP_GAP8:WP_03189|POP_GAP8:WP_03190|POP_GAP8:WP_03191|POP_GAP8:WP_03192|POP_GAP8:WP_03301|SETTLEMENT_GAP8:OSM_POINT_13669703883,7,8386,9.599962273902547,0.11999952842378184,True,101.10977895086307,101.10977895086307,0.0,0.0,214.70815832548652,214.70815832548652,0.0,0.0,253.386236236903,253.386236236903,0.0,0.0,472.5975725210266,472.5975725210266,0.0,0.0,1672.3150303890159,EX_026,D184,1,3,3,Brugolone|Galbusera Bianca|Monte,0,0,,False,False,P2S_0050,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097092,La Valletta Brianza,1796,1521,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
173639169,tertiary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,530546.8092403242,5063602.3169386415,9.392558911844274,45.72530193915446,POP_GAP8:WP_03092|POP_GAP8:WP_03093|POP_GAP8:WP_03094|POP_GAP8:WP_03095|POP_GAP8:WP_03096|POP_GAP8:WP_03097|POP_GAP8:WP_03098|POP_GAP8:WP_03207|POP_GAP8:WP_03208|POP_GAP8:WP_03209|POP_GAP8:WP_03210|POP_GAP8:WP_03211|POP_GAP8:WP_03212|POP_GAP8:WP_03213|POP_GAP8:WP_03321|POP_GAP8:WP_03322|POP_GAP8:WP_03323|POP_GAP8:WP_03324|POP_GAP8:WP_03434,19,14368,1.4535677762478334,0.018169597203097916,True,29.327340986567407,29.327340986567407,0.0,0.0,134.1617363901955,115.11689026867703,19.04484612151847,14.19543800933562,349.3889784854131,231.63955232370796,117.74942616170514,33.701528500453584,781.8796307770639,352.0785012023551,429.8011295747089,54.97024256119257,763.3435662542583,EX_023,D184,1,0,0,,0,0,,False,False,P2S_0051,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097058,Olgiate Molgora,2287,1961,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1465349150,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,533596.5437979437,5063610.603267008,9.431750739186652,45.72523514009614,POP_GAP8:WP_03026|POP_GAP8:WP_03142|POP_GAP8:WP_03143|POP_GAP8:WP_03253|POP_GAP8:WP_03254|POP_GAP8:WP_03255|POP_GAP8:WP_03367,7,24212,11.310929205823928,0.1413866150727991,True,1.0498259229368134,1.0498259229368134,0.0,0.0,125.29205289628513,125.29205289628513,0.0,0.0,328.2754551355076,167.72056730152613,160.55488783398155,48.90858738363692,349.1805361345536,111.6467693875889,237.53376674696474,68.02606164034103,1408.56080521746,EX_021,D170,1,2,0,,0,0,,False,False,P2S_0052,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097012,Calco,2173,1894,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
42779089,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,2,528253.1599335548,5063626.529775984,9.363085118019214,45.72561734160787,POP_GAP8:WP_02733|POP_GAP8:WP_02734|POP_GAP8:WP_02837|POP_GAP8:WP_02838|POP_GAP8:WP_02839|POP_GAP8:WP_02840|POP_GAP8:WP_02946|POP_GAP8:WP_02947|POP_GAP8:WP_02948|POP_GAP8:WP_02949|POP_GAP8:WP_02950|POP_GAP8:WP_02951|POP_GAP8:WP_03059|POP_GAP8:WP_03060|POP_GAP8:WP_03061|POP_GAP8:WP_03062|POP_GAP8:WP_03063|POP_GAP8:WP_03064|POP_GAP8:WP_03065|POP_GAP8:WP_03173|POP_GAP8:WP_03174|POP_GAP8:WP_03175|POP_GAP8:WP_03176|POP_GAP8:WP_03177|POP_GAP8:WP_03178|POP_GAP8:WP_03179|POP_GAP8:WP_03180|POP_GAP8:WP_03286|POP_GAP8:WP_03287|POP_GAP8:WP_03288|POP_GAP8:WP_03289|POP_GAP8:WP_03290|POP_GAP8:WP_03291|POP_GAP8:WP_03292|POP_GAP8:WP_03293|POP_GAP8:WP_03399|POP_GAP8:WP_03400|POP_GAP8:WP_03401|POP_GAP8:WP_03402|POP_GAP8:WP_03403|POP_GAP8:WP_03404|POP_GAP8:WP_03405|POP_GAP8:WP_03406|POP_GAP8:WP_03407|POP_GAP8:WP_03506|POP_GAP8:WP_03507|POP_GAP8:WP_03508|POP_GAP8:WP_03509|POP_GAP8:WP_03510|POP_GAP8:WP_03511|POP_GAP8:WP_03512|POP_GAP8:WP_03513|POP_GAP8:WP_03514|POP_GAP8:WP_03515|POP_GAP8:WP_03605|POP_GAP8:WP_03606|POP_GAP8:WP_03607|POP_GAP8:WP_03608|POP_GAP8:WP_03609|POP_GAP8:WP_03610|POP_GAP8:WP_03611|POP_GAP8:WP_03612|POP_GAP8:WP_03613|POP_GAP8:WP_03688|POP_GAP8:WP_03689|POP_GAP8:WP_03690|POP_GAP8:WP_03691|POP_GAP8:WP_03692|POP_GAP8:WP_03693|POP_GAP8:WP_03694|POP_GAP8:WP_03695|POP_GAP8:WP_03771|POP_GAP8:WP_03772|POP_GAP8:WP_03773|POP_GAP8:WP_03774|POP_GAP8:WP_03851,76,4645,3.3175543674675545,0.04146942959334443,True,0.9493496890977131,0.9493496890977131,0.0,0.0,3.834288307217504,3.834288307217504,0.0,0.0,7.140265236526507,7.140265236526507,0.0,0.0,9.774101266968337,9.774101266968337,0.0,0.0,2190.742795749669,EX_027,D184,1,1,1,Pianello,0,0,,False,False,P2S_0053,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097092,La Valletta Brianza,1796,1521,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
432726032,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,10,534197.9090268183,5063632.723378543,9.439480245266065,45.725404767413785,POP_GAP8:WP_03261|POP_GAP8:WP_03262|POP_GAP8:WP_03374|POP_GAP8:WP_03375|POP_GAP8:WP_03376,5,25647,9.742766184359189,0.12178457730448985,True,396.5394818382153,66.53003030821269,330.00945153000254,83.22234396438827,954.445246211017,36.63372426517656,917.8115219458404,96.16177833033312,1403.9571339306476,15.098721148638955,1388.8584127820088,98.92455967609445,1510.9538204192922,0.8298564440549345,1510.1239639752368,99.94507731256637,224.11635784540607,EX_020,D170,1,1,0,,0,0,,False,False,P2S_0054,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,True,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097012,Calco,2173,1894,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1464429494,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,534496.6663624925,5063633.192648601,9.443319519158253,45.72539415844684,POP_GAP8:WP_03042|POP_GAP8:WP_03159|POP_GAP8:WP_03160|POP_GAP8:WP_03271|POP_GAP8:WP_03272,5,26684,17.187352965978906,0.21484191207473632,True,374.9298114232502,60.00454350631764,314.92526791693257,83.99579289826602,981.0698276514584,23.77547887315773,957.2943487783007,97.5765762840681,1346.5227439317255,9.105072705694965,1337.4176712260307,99.32380847284401,1502.0582052039285,15.906744006014083,1486.151461197915,98.9410034876875,281.18652797699576,EX_015,D150|D170,2,1,0,,0,0,,False,False,P2S_0055,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,True,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097012,Calco,2173,1894,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
581588943,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,1,530862.448482651,5063709.984241489,9.3966219713156,45.726256996614374,POP_GAP8:WP_02874|POP_GAP8:WP_02983|POP_GAP8:WP_02984|POP_GAP8:WP_02985|POP_GAP8:WP_02986|POP_GAP8:WP_03097|POP_GAP8:WP_03098|POP_GAP8:WP_03099|POP_GAP8:WP_03100|POP_GAP8:WP_03212|POP_GAP8:WP_03213|POP_GAP8:WP_03214,12,15696,0.31900467263830545,0.003987558407978818,True,161.30148202102885,161.30148202102885,0.0,0.0,449.8561502053588,296.46839551725037,153.38775468810843,34.09706738878352,713.1628141896135,323.5199759265262,389.6428382630872,54.63588825867891,1394.4964790481035,396.872281497212,997.6241975508916,71.54010157357152,854.0255991252247,EX_018,D148,1,0,0,,1,0,,False,False,P2S_0056,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097058,Olgiate Molgora,2287,1961,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1491885396,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,529821.5872973049,5063720.055987407,9.38324649989747,45.72639330002165,POP_GAP8:WP_02970,1,11242,10.691744724398339,0.13364680905497922,True,181.78223164562894,181.78223164562894,0.0,0.0,324.3301549579094,324.3301549579094,0.0,0.0,417.20765963447957,417.20765963447957,0.0,0.0,532.5957225773781,517.6554969367644,14.940225640613718,2.8051719169492824,1461.6990891539256,EX_026,D184,1,1,1,Monte,0,0,,False,False,P2S_0057,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097092,La Valletta Brianza,1796,1521,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1465348947,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,533248.935291657,5063757.195297838,9.42729379152222,45.72657133906019,POP_GAP8:WP_02794|POP_GAP8:WP_02795|POP_GAP8:WP_02796|POP_GAP8:WP_02797|POP_GAP8:WP_02903|POP_GAP8:WP_02904|POP_GAP8:WP_02905|POP_GAP8:WP_02906|POP_GAP8:WP_02907|POP_GAP8:WP_03018|POP_GAP8:WP_03019|POP_GAP8:WP_03020|POP_GAP8:WP_03021|POP_GAP8:WP_03136|POP_GAP8:WP_03137,15,23699,126.83218979931948,1.5854023724914934,True,151.59143406963506,151.59143406963506,0.0,0.0,347.1057456000476,323.2793139185543,23.826431681493354,6.864314977069652,383.20557811190463,202.50286351446016,180.70271459744444,47.15555433399125,385.2070507597911,146.840768662462,238.3662820973291,61.880041299132515,1151.7257807017374,EX_021,D170,1,2,0,,0,0,,False,False,P2S_0058,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097012,Calco,2173,1894,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
220041700,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth,0,532672.3612899564,5063765.171340341,9.419884776206654,45.72667059882819,POP_GAP8:WP_03013|POP_GAP8:WP_03014|POP_GAP8:WP_03130,3,21573,9.474590314499533,0.11843237893124417,True,595.6930866976172,474.26023108988875,121.4328556077285,20.385137635375923,1019.2450534055059,197.9657117542527,821.2793416512532,80.57722123911135,1488.5771194877384,122.64028365921999,1365.9368358285183,91.76124084848058,1952.282181866193,36.84152807731417,1915.4406537888788,98.1128994353625,519.1013148618596,EX_007,D185,1,2,0,,3,0,,False,False,P2S_0059,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097012,Calco,2173,1894,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
1491885416,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,0,529487.5844222938,5063805.50403307,9.378959420765888,45.727176699403685,POP_GAP8:WP_02748|POP_GAP8:WP_02749|POP_GAP8:WP_02854|POP_GAP8:WP_02855|POP_GAP8:WP_02964|POP_GAP8:WP_02965|SETTLEMENT_GAP8:OSM_POINT_1575801240,7,9626,7.485121603020237,0.09356402003775297,True,199.2023425356954,199.2023425356954,0.0,0.0,382.44347628591527,382.44347628591527,0.0,0.0,408.4885436671905,408.4885436671905,0.0,0.0,481.46717116106686,467.3901590065973,14.077012154469505,2.923774038533621,1437.45413957262,EX_026,D184,1,2,2,Brugolone|Monte,0,0,,False,False,P2S_0060,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097092,La Valletta Brianza,1796,1521,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
326302168,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,1,534340.9194246087,5063828.015555196,9.44133187068217,45.72715541258229,POP_GAP8:WP_02811,1,25971,9.522594272603712,0.1190324284075464,True,373.8079799119591,170.9336584218886,202.87432149007046,54.27233563549188,736.2346844520423,70.35010232517226,665.88458212687,90.44460906137127,1000.3270582078685,46.20466853840138,954.1223896694671,95.38104381369237,1327.8911702042526,30.09945790149388,1297.791712302759,97.73328879829333,525.1704344371383,EX_015,D150|D170,2,0,0,,0,0,,False,False,P2S_0061,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097012,Calco,2173,1894,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
432726032,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,8,533989.8499105405,5063843.762974421,9.436821343291358,45.72731448602591,POP_GAP8:WP_02807|POP_GAP8:WP_02808|POP_GAP8:WP_02809|POP_GAP8:WP_03029|POP_GAP8:WP_03147,5,25085,27.219020817945303,0.3402377602243163,True,178.94649767208398,98.62922914232284,80.31726852976112,44.883397872888786,419.5343506087327,51.068895960641626,368.4654546480911,87.82724325516085,601.3990295145296,16.006792669587824,585.3922368449416,97.3384072996411,1000.203572449918,2.9101059358407846,997.2934665140773,99.70904863609789,578.5543994807178,EX_020,D170,1,0,0,,0,0,,False,False,P2S_0062,PROPOSED_STOP,FIELD_CHECK_PENDING,PROPOSED_STOP/FIELD_CHECK_PENDING,DERIVED_GATE_D_BUS_ELIGIBLE,HYPOTHESIS_NOT_RECOMMENDATION,False,DERIVED_FROM_REFERENCE_PERIOD_GTFS_PROXIMITY_NOT_CURRENT_SERVICE_GUARANTEE,150.0,220.0,55d726564e13acca55ce563cc911263ac513acb0,7c220f7586d0f6e5cccd14a2d518be52eb1c4a55,097012,Calco,2173,1894,FACT_ISTAT_2021_WORK_COMMUTING_MUNICIPAL_ONLY_NOT_STOP_DEMAND
