seed_id,leg_sequence,origin_routing_anchor_id,destination_routing_anchor_id,origin_area_id,destination_area_id,distance_km,running_min,edge_count,path_node_count,path_edge_ids,path_semantics
EAST_BASE,1,rail:S01514,existing:EX_008,HUB,AREA_BEVERATE,3.567315227,6.968149996,233,234,e:48540235:2:F:0:n:531394.95:5064038.66>n:531394.55:5064047.97;e:48540245:1:F:0:n:531394.55:5064047.97>n:531389.62:5064063.82;e:48540245:2:F:0:n:531389.62:5064063.82>n:531384.55:5064088.36;e:48540245:3:F:0:n:531384.55:5064088.36>n:531383.24:5064094.69;e:48540245:4:F:0:n:531383.24:5064094.69>n:531378.10:5064112.03;e:48540237:3:F:0:n:531378.10:5064112.03>n:531351.79:5064074.24;e:48540233:1:F:0:n:531351.79:5064074.24>n:531363.31:5064065.35;e:48540233:2:F:0:n:531363.31:5064065.35>n:531372.48:5064055.22;e:48540233:3:F:0:n:531372.48:5064055.22>n:531375.34:5064049.95;e:48540233:4:F:0:n:531375.34:5064049.95>n:531377.39:5064028.94;e:48540233:5:F:0:n:531377.39:5064028.94>n:531378.13:5064021.33;e:48540233:6:F:0:n:531378.13:5064021.33>n:531382.43:5063997.63;e:48540233:7:F:0:n:531382.43:5063997.63>n:531381.68:5063981.82;e:48540233:8:F:0:n:531381.68:5063981.82>n:531390.88:5063956.73;e:48540233:9:F:0:n:531390.88:5063956.73>n:531394.06:5063947.58;e:48540233:10:F:0:n:531394.06:5063947.58>n:531399.31:5063946.71;e:48540242:5:R:0:n:531399.31:5063946.71>n:531396.93:5063933.57;e:48540242:4:R:0:n:531396.93:5063933.57>n:531395.44:5063925.73;e:48540242:3:R:0:n:531395.44:5063925.73>n:531391.12:5063921.98;e:48540242:2:R:0:n:531391.12:5063921.98>n:531309.86:5063869.15;e:48540242:1:R:0:n:531309.86:5063869.15>n:531306.43:5063864.55;e:48540240:1:R:0:n:531306.43:5063864.55>n:531375.74:5063811.13;e:48540239:1:R:0:n:531375.74:5063811.13>n:531411.04:5063783.30;e:220035446:1:R:0:n:531411.04:5063783.30>n:531495.93:5063712.85;e:26499969:2:R:0:n:531495.93:5063712.85>n:531545.03:5063677.23;e:26499969:1:R:0:n:531545.03:5063677.23>n:531552.04:5063671.07;e:738660443:1:F:0:n:531552.04:5063671.07>n:531550.35:5063669.03;e:738660443:2:F:0:n:531550.35:5063669.03>n:531549.11:5063666.47;e:738660443:3:F:0:n:531549.11:5063666.47>n:531548.58:5063663.68;e:738660443:4:F:0:n:531548.58:5063663.68>n:531548.78:5063660.85;e:738660443:5:F:0:n:531548.78:5063660.85>n:531549.72:5063658.17;e:738660443:6:F:0:n:531549.72:5063658.17>n:531551.33:5063655.83;e:738660443:7:F:0:n:531551.33:5063655.83>n:531553.48:5063653.95;e:738660443:8:F:0:n:531553.48:5063653.95>n:531556.99:5063652.38;e:738660443:9:F:0:n:531556.99:5063652.38>n:531559.79:5063651.85;e:738660443:10:F:0:n:531559.79:5063651.85>n:531562.63:5063652.05;e:738660443:11:F:0:n:531562.63:5063652.05>n:531565.33:5063652.99;e:738660443:12:F:0:n:531565.33:5063652.99>n:531567.68:5063654.59;e:738660443:13:F:0:n:531567.68:5063654.59>n:531569.57:5063656.69;e:432566878:28:R:0:n:531569.57:5063656.69>n:531573.65:5063653.95;e:432566878:27:R:0:n:531573.65:5063653.95>n:531579.21:5063650.38;e:432566878:26:R:0:n:531579.21:5063650.38>n:531607.67:5063628.42;e:432566878:25:R:0:n:531607.67:5063628.42>n:531633.75:5063609.02;e:432566878:24:R:0:n:531633.75:5063609.02>n:531659.25:5063596.01;e:432566878:23:R:0:n:531659.25:5063596.01>n:531666.79:5063592.98;e:432566878:22:R:0:n:531666.79:5063592.98>n:531694.56:5063582.79;e:432566878:21:R:0:n:531694.56:5063582.79>n:531698.44:5063581.24;e:432566878:20:R:0:n:531698.44:5063581.24>n:531723.98:5063574.97;e:432566878:19:R:0:n:531723.98:5063574.97>n:531735.48:5063572.56;e:432566878:18:R:0:n:531735.48:5063572.56>n:531745.49:5063570.48;e:432566878:17:R:0:n:531745.49:5063570.48>n:531770.81:5063569.42;e:432566878:16:R:0:n:531770.81:5063569.42>n:531789.60:5063569.71;e:432566878:15:R:0:n:531789.60:5063569.71>n:531871.24:5063571.96;e:432566878:14:R:0:n:531871.24:5063571.96>n:531909.01:5063573.49;e:432566878:13:R:0:n:531909.01:5063573.49>n:531927.07:5063574.22;e:432566878:12:R:0:n:531927.07:5063574.22>n:531947.95:5063575.06;e:432566878:11:R:0:n:531947.95:5063575.06>n:531949.19:5063575.11;e:432566878:10:R:0:n:531949.19:5063575.11>n:531963.61:5063575.35;e:432566878:9:R:0:n:531963.61:5063575.35>n:532045.91:5063578.06;e:432566878:8:R:0:n:532045.91:5063578.06>n:532085.81:5063579.38;e:432566878:7:R:0:n:532085.81:5063579.38>n:532097.97:5063579.78;e:432566878:6:R:0:n:532097.97:5063579.78>n:532120.03:5063579.73;e:432566878:5:R:0:n:532120.03:5063579.73>n:532165.28:5063577.63;e:432566878:4:R:0:n:532165.28:5063577.63>n:532185.52:5063576.69;e:432566878:3:R:0:n:532185.52:5063576.69>n:532282.82:5063572.95;e:432566878:2:R:0:n:532282.82:5063572.95>n:532324.05:5063570.34;e:432566878:1:R:0:n:532324.05:5063570.34>n:532341.16:5063566.65;e:26500097:1:F:0:n:532341.16:5063566.65>n:532352.14:5063560.90;e:26500097:2:F:0:n:532352.14:5063560.90>n:532354.26:5063559.79;e:432566865:1:F:0:n:532354.26:5063559.79>n:532355.47:5063557.73;e:432566865:2:F:0:n:532355.47:5063557.73>n:532358.16:5063555.23;e:432566865:3:F:0:n:532358.16:5063555.23>n:532359.87:5063554.33;e:432566865:4:F:0:n:532359.87:5063554.33>n:532361.18:5063553.88;e:432566869:1:F:0:n:532361.18:5063553.88>n:532363.09:5063553.56;e:432566869:2:F:0:n:532363.09:5063553.56>n:532364.02:5063553.53;e:432566869:3:F:0:n:532364.02:5063553.53>n:532365.02:5063553.58;e:432566869:4:F:0:n:532365.02:5063553.58>n:532365.95:5063553.72;e:432566869:5:F:0:n:532365.95:5063553.72>n:532366.86:5063553.93;e:432566869:6:F:0:n:532366.86:5063553.93>n:532368.61:5063554.61;e:432566869:7:F:0:n:532368.61:5063554.61>n:532371.51:5063556.71;e:220041694:1:F:0:n:532371.51:5063556.71>n:532372.92:5063558.50;e:220041694:2:F:0:n:532372.92:5063558.50>n:532373.60:5063559.78;e:220041694:3:F:0:n:532373.60:5063559.78>n:532374.07:5063561.04;e:220041694:4:F:0:n:532374.07:5063561.04>n:532374.38:5063562.34;e:220041694:5:F:0:n:532374.38:5063562.34>n:532374.50:5063564.76;e:220041694:6:F:0:n:532374.50:5063564.76>n:532373.68:5063568.21;e:220041694:7:F:0:n:532373.68:5063568.21>n:532372.80:5063569.84;e:220041694:8:F:0:n:532372.80:5063569.84>n:532370.39:5063572.44;e:432566879:1:F:0:n:532370.39:5063572.44>n:532367.23:5063578.26;e:432566879:2:F:0:n:532367.23:5063578.26>n:532357.75:5063593.19;e:704864558:4:R:0:n:532357.75:5063593.19>n:532345.83:5063624.95;e:704864558:3:R:0:n:532345.83:5063624.95>n:532344.13:5063631.42;e:704864558:2:R:0:n:532344.13:5063631.42>n:532341.43:5063642.14;e:704864558:1:R:0:n:532341.43:5063642.14>n:532338.69:5063653.58;e:704864557:12:R:0:n:532338.69:5063653.58>n:532336.32:5063665.11;e:704864557:11:R:0:n:532336.32:5063665.11>n:532334.33:5063676.71;e:704864557:10:R:0:n:532334.33:5063676.71>n:532332.72:5063688.37;e:704864557:9:R:0:n:532332.72:5063688.37>n:532331.49:5063700.07;e:704864557:8:R:0:n:532331.49:5063700.07>n:532330.65:5063711.80;e:704864557:7:R:0:n:532330.65:5063711.80>n:532330.19:5063723.57;e:704864557:6:R:0:n:532330.19:5063723.57>n:532330.13:5063735.33;e:704864557:5:R:0:n:532330.13:5063735.33>n:532329.98:5063744.86;e:704864557:4:R:0:n:532329.98:5063744.86>n:532330.10:5063754.41;e:704864557:3:R:0:n:532330.10:5063754.41>n:532330.46:5063763.94;e:704864557:2:R:0:n:532330.46:5063763.94>n:532331.06:5063773.46;e:704864557:1:R:0:n:532331.06:5063773.46>n:532331.80:5063785.11;e:1346389822:9:R:0:n:532331.80:5063785.11>n:532333.02:5063792.43;e:1346389822:8:R:0:n:532333.02:5063792.43>n:532334.36:5063801.87;e:1346389822:7:R:0:n:532334.36:5063801.87>n:532335.95:5063811.28;e:1346389822:6:R:0:n:532335.95:5063811.28>n:532337.78:5063820.64;e:1346389822:5:R:0:n:532337.78:5063820.64>n:532339.86:5063829.95;e:1346389822:4:R:0:n:532339.86:5063829.95>n:532342.17:5063839.21;e:1346389822:3:R:0:n:532342.17:5063839.21>n:532344.72:5063848.41;e:1346389822:2:R:0:n:532344.72:5063848.41>n:532347.51:5063857.53;e:1346389822:1:R:0:n:532347.51:5063857.53>n:532348.68:5063861.03;e:678056711:22:R:0:n:532348.68:5063861.03>n:532350.53:5063866.58;e:678056711:21:R:0:n:532350.53:5063866.58>n:532353.79:5063875.55;e:678056711:20:R:0:n:532353.79:5063875.55>n:532357.28:5063884.43;e:678056711:19:R:0:n:532357.28:5063884.43>n:532361.00:5063893.22;e:678056711:18:R:0:n:532361.00:5063893.22>n:532364.94:5063901.91;e:678056711:17:R:0:n:532364.94:5063901.91>n:532369.10:5063910.50;e:678056711:16:R:0:n:532369.10:5063910.50>n:532373.49:5063918.98;e:678056711:15:R:0:n:532373.49:5063918.98>n:532380.64:5063930.94;e:678056711:14:R:0:n:532380.64:5063930.94>n:532385.32:5063938.22;e:678056711:13:R:0:n:532385.32:5063938.22>n:532390.69:5063946.30;e:678056711:12:R:0:n:532390.69:5063946.30>n:532394.77:5063952.40;e:678056711:11:R:0:n:532394.77:5063952.40>n:532399.01:5063958.39;e:678056711:10:R:0:n:532399.01:5063958.39>n:532403.42:5063964.27;e:678056711:9:R:0:n:532403.42:5063964.27>n:532407.97:5063970.01;e:678056711:8:R:0:n:532407.97:5063970.01>n:532412.68:5063975.65;e:678056711:7:R:0:n:532412.68:5063975.65>n:532417.54:5063981.15;e:678056711:6:R:0:n:532417.54:5063981.15>n:532422.55:5063986.52;e:678056711:5:R:0:n:532422.55:5063986.52>n:532427.69:5063991.76;e:678056711:4:R:0:n:532427.69:5063991.76>n:532432.97:5063996.86;e:678056711:3:R:0:n:532432.97:5063996.86>n:532480.33:5064041.72;e:678056711:2:R:0:n:532480.33:5064041.72>n:532484.13:5064045.35;e:678056711:1:R:0:n:532484.13:5064045.35>n:532487.82:5064049.08;e:704864559:11:R:0:n:532487.82:5064049.08>n:532491.41:5064052.91;e:704864559:10:R:0:n:532491.41:5064052.91>n:532494.89:5064056.85;e:704864559:9:R:0:n:532494.89:5064056.85>n:532498.26:5064060.88;e:704864559:8:R:0:n:532498.26:5064060.88>n:532501.50:5064064.99;e:704864559:7:R:0:n:532501.50:5064064.99>n:532504.64:5064069.20;e:704864559:6:R:0:n:532504.64:5064069.20>n:532507.66:5064073.50;e:704864559:5:R:0:n:532507.66:5064073.50>n:532510.56:5064077.87;e:704864559:4:R:0:n:532510.56:5064077.87>n:532513.33:5064082.33;e:704864559:3:R:0:n:532513.33:5064082.33>n:532517.86:5064089.42;e:704864559:2:R:0:n:532517.86:5064089.42>n:532519.73:5064092.35;e:704864559:1:R:0:n:532519.73:5064092.35>n:532551.91:5064146.08;e:704864561:17:R:0:n:532551.91:5064146.08>n:532558.82:5064156.44;e:704864561:16:R:0:n:532558.82:5064156.44>n:532566.43:5064167.85;e:704864561:15:R:0:n:532566.43:5064167.85>n:532583.68:5064193.69;e:704864561:14:R:0:n:532583.68:5064193.69>n:532650.92:5064288.76;e:704864561:13:R:0:n:532650.92:5064288.76>n:532658.78:5064302.18;e:704864561:12:R:0:n:532658.78:5064302.18>n:532661.14:5064307.65;e:704864561:11:R:0:n:532661.14:5064307.65>n:532663.14:5064312.36;e:704864561:10:R:0:n:532663.14:5064312.36>n:532664.29:5064315.66;e:704864561:9:R:0:n:532664.29:5064315.66>n:532665.50:5064319.58;e:704864561:8:R:0:n:532665.50:5064319.58>n:532666.48:5064322.70;e:704864561:7:R:0:n:532666.48:5064322.70>n:532667.31:5064325.57;e:704864561:6:R:0:n:532667.31:5064325.57>n:532668.01:5064329.84;e:704864561:5:R:0:n:532668.01:5064329.84>n:532668.58:5064334.13;e:704864561:4:R:0:n:532668.58:5064334.13>n:532668.99:5064338.43;e:704864561:3:R:0:n:532668.99:5064338.43>n:532669.26:5064342.75;e:704864561:2:R:0:n:532669.26:5064342.75>n:532669.38:5064347.08;e:704864561:1:R:0:n:532669.38:5064347.08>n:532669.34:5064351.40;e:704864563:4:R:0:n:532669.34:5064351.40>n:532669.16:5064355.72;e:704864563:3:R:0:n:532669.16:5064355.72>n:532668.83:5064360.04;e:704864563:2:R:0:n:532668.83:5064360.04>n:532668.36:5064364.34;e:704864563:1:R:0:n:532668.36:5064364.34>n:532667.13:5064370.60;e:46788085:8:R:0:n:532667.13:5064370.60>n:532686.10:5064385.03;e:46788085:7:R:0:n:532686.10:5064385.03>n:532704.78:5064397.26;e:46788085:6:R:0:n:532704.78:5064397.26>n:532721.51:5064405.47;e:46788085:5:R:0:n:532721.51:5064405.47>n:532737.83:5064409.58;e:46788085:4:R:0:n:532737.83:5064409.58>n:532755.08:5064410.63;e:46788085:3:R:0:n:532755.08:5064410.63>n:532773.06:5064412.53;e:46788085:2:R:0:n:532773.06:5064412.53>n:532800.82:5064417.30;e:46788085:1:R:0:n:532800.82:5064417.30>n:532826.59:5064423.70;e:42440419:1:F:0:n:532826.59:5064423.70>n:532842.42:5064426.53;e:432726031:1:F:0:n:532842.42:5064426.53>n:532866.75:5064427.01;e:432726031:2:F:0:n:532866.75:5064427.01>n:532875.00:5064426.49;e:223263782:1:F:0:n:532875.00:5064426.49>n:532876.85:5064429.55;e:223263782:2:F:0:n:532876.85:5064429.55>n:532885.52:5064434.44;e:246831872:23:R:0:n:532885.52:5064434.44>n:532898.48:5064435.39;e:246831872:22:R:0:n:532898.48:5064435.39>n:532909.57:5064437.68;e:246831872:21:R:0:n:532909.57:5064437.68>n:532922.39:5064442.65;e:246831872:20:R:0:n:532922.39:5064442.65>n:532938.12:5064446.83;e:246831872:19:R:0:n:532938.12:5064446.83>n:532952.57:5064450.14;e:246831872:18:R:0:n:532952.57:5064450.14>n:532996.03:5064450.74;e:246831872:17:R:0:n:532996.03:5064450.74>n:533013.88:5064452.03;e:246831872:16:R:0:n:533013.88:5064452.03>n:533026.00:5064455.55;e:246831872:15:R:0:n:533026.00:5064455.55>n:533061.76:5064474.87;e:246831872:14:R:0:n:533061.76:5064474.87>n:533071.34:5064479.69;e:246831872:13:R:0:n:533071.34:5064479.69>n:533081.44:5064482.43;e:246831872:12:R:0:n:533081.44:5064482.43>n:533085.51:5064482.56;e:246831872:11:R:0:n:533085.51:5064482.56>n:533099.34:5064482.95;e:246831872:10:R:0:n:533099.34:5064482.95>n:533116.70:5064482.84;e:246831872:9:R:0:n:533116.70:5064482.84>n:533134.78:5064484.37;e:246831872:8:R:0:n:533134.78:5064484.37>n:533145.98:5064487.44;e:246831872:7:R:0:n:533145.98:5064487.44>n:533153.37:5064492.03;e:246831872:6:R:0:n:533153.37:5064492.03>n:533160.20:5064499.87;e:246831872:5:R:0:n:533160.20:5064499.87>n:533165.53:5064512.67;e:246831872:4:R:0:n:533165.53:5064512.67>n:533174.44:5064545.77;e:246831872:3:R:0:n:533174.44:5064545.77>n:533180.82:5064565.29;e:246831872:2:R:0:n:533180.82:5064565.29>n:533188.78:5064580.99;e:246831872:1:R:0:n:533188.78:5064580.99>n:533200.07:5064599.91;e:223272828:1:F:0:n:533200.07:5064599.91>n:533214.85:5064617.55;e:223272828:2:F:0:n:533214.85:5064617.55>n:533219.67:5064626.03;e:1346332472:1:F:0:n:533219.67:5064626.03>n:533223.17:5064627.60;e:432726037:1:F:0:n:533223.17:5064627.60>n:533225.73:5064630.02;e:432726037:2:F:0:n:533225.73:5064630.02>n:533227.40:5064633.10;e:432726037:3:F:0:n:533227.40:5064633.10>n:533228.01:5064636.55;e:432726037:4:F:0:n:533228.01:5064636.55>n:533227.50:5064640.01;e:432726037:5:F:0:n:533227.50:5064640.01>n:533225.94:5064643.15;e:223272829:1:F:0:n:533225.94:5064643.15>n:533220.03:5064655.25;e:223272829:2:F:0:n:533220.03:5064655.25>n:533213.98:5064665.16;e:223272829:3:F:0:n:533213.98:5064665.16>n:533209.39:5064668.35;e:246831878:1:F:0:n:533209.39:5064668.35>n:533211.60:5064673.32;e:246831878:2:F:0:n:533211.60:5064673.32>n:533222.19:5064691.33;e:246831878:3:F:0:n:533222.19:5064691.33>n:533234.36:5064708.91;e:246831878:4:F:0:n:533234.36:5064708.91>n:533247.95:5064726.42;e:246831878:5:F:0:n:533247.95:5064726.42>n:533278.94:5064763.50;e:246831878:6:F:0:n:533278.94:5064763.50>n:533294.07:5064782.67;e:246831878:7:F:0:n:533294.07:5064782.67>n:533301.75:5064796.45;e:246831878:8:F:0:n:533301.75:5064796.45>n:533310.53:5064811.18;e:246831878:9:F:0:n:533310.53:5064811.18>n:533317.98:5064826.84;e:246831878:10:F:0:n:533317.98:5064826.84>n:533323.61:5064846.05;e:246831878:11:F:0:n:533323.61:5064846.05>n:533330.05:5064874.93;e:246831878:12:F:0:n:533330.05:5064874.93>n:533335.52:5064897.10;e:246831878:13:F:0:n:533335.52:5064897.10>n:533336.83:5064902.45;e:246831878:14:F:0:n:533336.83:5064902.45>n:533337.90:5064907.75;e:246831878:15:F:0:n:533337.90:5064907.75>n:533345.00:5064942.83;e:223276924:1:F:0:n:533345.00:5064942.83>n:533340.98:5064943.74;e:223276924:2:F:0:n:533340.98:5064943.74>n:533312.71:5064950.82,EXACT_RESTRICTION_AWARE_SHORTEST_RUNNING_TIME_PATH_ON_FROZEN_GATE_D_GRAPH
EAST_BASE,2,existing:EX_008,existing:EX_002,AREA_BEVERATE,AREA_BRIVIO_CENTRO,2.058794385,4.797818667,123,124,e:223276924:2:R:0:n:533312.71:5064950.82>n:533340.98:5064943.74;e:223276924:1:R:0:n:533340.98:5064943.74>n:533345.00:5064942.83;e:1196274295:1:F:0:n:533345.00:5064942.83>n:533352.63:5064971.93;e:1196274295:2:F:0:n:533352.63:5064971.93>n:533360.30:5065012.21;e:1196274295:3:F:0:n:533360.30:5065012.21>n:533360.61:5065013.86;e:1196274295:4:F:0:n:533360.61:5065013.86>n:533365.08:5065032.89;e:1196274295:5:F:0:n:533365.08:5065032.89>n:533365.24:5065037.14;e:474427549:1:F:0:n:533365.24:5065037.14>n:533378.32:5065038.93;e:474427549:2:F:0:n:533378.32:5065038.93>n:533399.96:5065041.38;e:474427549:3:F:0:n:533399.96:5065041.38>n:533416.78:5065044.90;e:474427549:4:F:0:n:533416.78:5065044.90>n:533440.14:5065050.64;e:474427549:5:F:0:n:533440.14:5065050.64>n:533461.23:5065059.03;e:474427549:6:F:0:n:533461.23:5065059.03>n:533483.34:5065069.43;e:474427549:7:F:0:n:533483.34:5065069.43>n:533493.62:5065075.19;e:474427549:8:F:0:n:533493.62:5065075.19>n:533498.98:5065078.22;e:474427549:9:F:0:n:533498.98:5065078.22>n:533510.38:5065084.67;e:474427549:10:F:0:n:533510.38:5065084.67>n:533516.84:5065088.55;e:474427549:11:F:0:n:533516.84:5065088.55>n:533524.84:5065090.98;e:474427549:12:F:0:n:533524.84:5065090.98>n:533533.29:5065090.55;e:474427549:13:F:0:n:533533.29:5065090.55>n:533540.55:5065089.82;e:474427549:14:F:0:n:533540.55:5065089.82>n:533554.81:5065086.45;e:474427549:15:F:0:n:533554.81:5065086.45>n:533563.34:5065084.31;e:474427549:16:F:0:n:533563.34:5065084.31>n:533574.39:5065078.74;e:474427549:17:F:0:n:533574.39:5065078.74>n:533581.59:5065073.28;e:474427549:18:F:0:n:533581.59:5065073.28>n:533586.19:5065067.16;e:474427549:19:F:0:n:533586.19:5065067.16>n:533588.35:5065062.71;e:474427549:20:F:0:n:533588.35:5065062.71>n:533589.72:5065059.89;e:474427549:21:F:0:n:533589.72:5065059.89>n:533592.48:5065047.75;e:474427549:22:F:0:n:533592.48:5065047.75>n:533599.95:5064990.72;e:474427549:23:F:0:n:533599.95:5064990.72>n:533602.79:5064980.11;e:474427549:24:F:0:n:533602.79:5064980.11>n:533606.95:5064973.34;e:474427549:25:F:0:n:533606.95:5064973.34>n:533616.03:5064968.15;e:474427549:26:F:0:n:533616.03:5064968.15>n:533623.97:5064966.80;e:474427549:27:F:0:n:533623.97:5064966.80>n:533681.96:5064978.08;e:474427549:28:F:0:n:533681.96:5064978.08>n:533691.31:5064978.92;e:474427549:29:F:0:n:533691.31:5064978.92>n:533704.19:5064978.69;e:474427549:30:F:0:n:533704.19:5064978.69>n:533714.88:5064976.98;e:474427549:31:F:0:n:533714.88:5064976.98>n:533726.45:5064974.57;e:474427549:32:F:0:n:533726.45:5064974.57>n:533729.85:5064973.85;e:474427549:33:F:0:n:533729.85:5064973.85>n:533755.10:5064966.33;e:474427549:34:F:0:n:533755.10:5064966.33>n:533774.97:5064960.43;e:474427549:35:F:0:n:533774.97:5064960.43>n:533786.70:5064958.07;e:474427549:36:F:0:n:533786.70:5064958.07>n:533793.37:5064957.44;e:474427549:37:F:0:n:533793.37:5064957.44>n:533800.50:5064958.15;e:474427549:38:F:0:n:533800.50:5064958.15>n:533911.97:5064991.99;e:474427549:39:F:0:n:533911.97:5064991.99>n:533923.40:5064995.54;e:474427549:40:F:0:n:533923.40:5064995.54>n:533936.81:5064998.83;e:474427549:41:F:0:n:533936.81:5064998.83>n:533949.84:5064999.04;e:474427549:42:F:0:n:533949.84:5064999.04>n:533956.03:5064998.33;e:1299498892:5:R:0:n:533956.03:5064998.33>n:533956.95:5065001.11;e:1299498892:4:R:0:n:533956.95:5065001.11>n:533977.74:5065071.41;e:1299498892:3:R:0:n:533977.74:5065071.41>n:533981.11:5065082.80;e:1299498892:2:R:0:n:533981.11:5065082.80>n:534007.36:5065171.59;e:1299498892:1:R:0:n:534007.36:5065171.59>n:534027.26:5065237.10;e:432726938:16:R:0:n:534027.26:5065237.10>n:534028.39:5065240.82;e:432726938:15:R:0:n:534028.39:5065240.82>n:534043.31:5065289.13;e:432726938:14:R:0:n:534043.31:5065289.13>n:534056.31:5065318.95;e:432726938:13:R:0:n:534056.31:5065318.95>n:534082.02:5065359.52;e:432726938:12:R:0:n:534082.02:5065359.52>n:534149.02:5065470.13;e:432726938:11:R:0:n:534149.02:5065470.13>n:534184.20:5065526.96;e:223575347:36:R:0:n:534184.20:5065526.96>n:534188.86:5065528.39;e:223575347:35:R:0:n:534188.86:5065528.39>n:534193.22:5065533.03;e:223575347:34:R:0:n:534193.22:5065533.03>n:534208.36:5065554.78;e:223575347:33:R:0:n:534208.36:5065554.78>n:534212.47:5065558.91;e:223575347:32:R:0:n:534212.47:5065558.91>n:534215.16:5065559.75;e:223575347:31:R:0:n:534215.16:5065559.75>n:534222.77:5065560.43;e:223575347:30:R:0:n:534222.77:5065560.43>n:534254.30:5065562.13;e:223575347:29:R:0:n:534254.30:5065562.13>n:534291.06:5065563.97;e:223575347:28:R:0:n:534291.06:5065563.97>n:534311.11:5065565.22;e:223575347:27:R:0:n:534311.11:5065565.22>n:534327.14:5065566.62;e:223575347:26:R:0:n:534327.14:5065566.62>n:534332.44:5065563.63;e:223575347:25:R:0:n:534332.44:5065563.63>n:534336.54:5065560.53;e:223575347:24:R:0:n:534336.54:5065560.53>n:534339.90:5065552.60;e:223575347:23:R:0:n:534339.90:5065552.60>n:534342.93:5065538.63;e:223575347:22:R:0:n:534342.93:5065538.63>n:534346.89:5065504.04;e:223575347:21:R:0:n:534346.89:5065504.04>n:534347.63:5065499.61;e:223575347:20:R:0:n:534347.63:5065499.61>n:534348.72:5065495.34;e:223575347:19:R:0:n:534348.72:5065495.34>n:534350.11:5065491.90;e:223575347:18:R:0:n:534350.11:5065491.90>n:534352.75:5065491.10;e:223575347:17:R:0:n:534352.75:5065491.10>n:534356.68:5065491.40;e:223575347:16:R:0:n:534356.68:5065491.40>n:534384.07:5065493.74;e:223575347:15:R:0:n:534384.07:5065493.74>n:534402.12:5065495.65;e:223575347:14:R:0:n:534402.12:5065495.65>n:534430.99:5065498.71;e:223575347:13:R:0:n:534430.99:5065498.71>n:534468.14:5065503.04;e:223575347:12:R:0:n:534468.14:5065503.04>n:534504.99:5065507.08;e:223575347:11:R:0:n:534504.99:5065507.08>n:534524.44:5065507.66;e:223575347:10:R:0:n:534524.44:5065507.66>n:534553.57:5065506.52;e:223575347:9:R:0:n:534553.57:5065506.52>n:534572.27:5065504.51;e:223575347:8:R:0:n:534572.27:5065504.51>n:534575.56:5065502.70;e:223575347:7:R:0:n:534575.56:5065502.70>n:534577.94:5065500.78;e:223575347:6:R:0:n:534577.94:5065500.78>n:534579.11:5065499.04;e:223575347:5:R:0:n:534579.11:5065499.04>n:534582.46:5065484.84;e:223575347:4:R:0:n:534582.46:5065484.84>n:534584.15:5065481.91;e:223575347:3:R:0:n:534584.15:5065481.91>n:534587.05:5065480.74;e:223575347:2:R:0:n:534587.05:5065480.74>n:534602.24:5065479.77;e:223575347:1:R:0:n:534602.24:5065479.77>n:534607.00:5065477.96;e:947786298:7:F:0:n:534607.00:5065477.96>n:534606.93:5065476.35;e:947786298:8:F:0:n:534606.93:5065476.35>n:534607.34:5065474.79;e:947786298:9:F:0:n:534607.34:5065474.79>n:534608.18:5065473.40;e:947786298:10:F:0:n:534608.18:5065473.40>n:534609.38:5065472.32;e:947786298:11:F:0:n:534609.38:5065472.32>n:534610.85:5065471.63;e:947786298:12:F:0:n:534610.85:5065471.63>n:534612.55:5065471.38;e:947786298:13:F:0:n:534612.55:5065471.38>n:534614.24:5065471.67;e:947786298:14:F:0:n:534614.24:5065471.67>n:534615.77:5065472.46;e:947786298:15:F:0:n:534615.77:5065472.46>n:534616.98:5065473.66;e:947786298:16:F:0:n:534616.98:5065473.66>n:534617.77:5065475.19;e:947786298:17:F:0:n:534617.77:5065475.19>n:534618.05:5065476.87;e:947786298:18:F:0:n:534618.05:5065476.87>n:534617.80:5065478.57;e:947786297:1:F:0:n:534617.80:5065478.57>n:534623.34:5065480.29;e:947786297:2:F:0:n:534623.34:5065480.29>n:534632.46:5065481.47;e:947786297:3:F:0:n:534632.46:5065481.47>n:534638.49:5065482.61;e:432726929:1:F:0:n:534638.49:5065482.61>n:534651.71:5065479.60;e:432726929:2:F:0:n:534651.71:5065479.60>n:534654.36:5065478.86;e:432726929:3:F:0:n:534654.36:5065478.86>n:534657.41:5065478.00;e:432726922:10:F:0:n:534657.41:5065478.00>n:534658.19:5065476.80;e:432726922:11:F:0:n:534658.19:5065476.80>n:534659.04:5065475.68;e:432726922:12:F:0:n:534659.04:5065475.68>n:534660.17:5065474.82;e:432726922:13:F:0:n:534660.17:5065474.82>n:534661.91:5065473.85;e:432726940:1:F:0:n:534661.91:5065473.85>n:534669.81:5065460.00;e:432726940:2:F:0:n:534669.81:5065460.00>n:534672.78:5065450.45;e:1245064318:2:R:0:n:534672.78:5065450.45>n:534676.03:5065426.62;e:1245064318:1:R:0:n:534676.03:5065426.62>n:534677.67:5065409.85;e:606283358:4:R:0:n:534677.67:5065409.85>n:534678.16:5065404.73,EXACT_RESTRICTION_AWARE_SHORTEST_RUNNING_TIME_PATH_ON_FROZEN_GATE_D_GRAPH
