selected_timetable_id,stage_d_input_id,scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,public_route_count,public_route_ids_json,selected_route_phases_json,robust_min_transfer_quality,robust_unweighted_mean_transfer_quality,worst_cell_nominal_hard_miss_share,mean_cell_nominal_hard_miss_share,exact_daily_bus_km,explicit_trip_count_per_service_day,exact_fleet_recovery5,exact_fleet_recovery10,exact_fleet_recovery15,route_profile_cell_evidence_json,phase_selection_rule,route_specific_phase_selection,worker_reference_used_for_phase_selection,passenger_weighting_applied,topology_weighting_applied,hard_s8_quality_threshold_applied,joint_vehicle_block_timetable_feasibility_evaluated,exact_timetable_constructed,delay_robustness_evaluated,primary_selected,runner_up_selected
D4TT2_0005fd69bd616391,D4I2_e05bff3945293e2c,P2_1b56a7c8df7fe792,scheduled_extensions,15,CORE_0600_2200,360,1320,1,"[""R2_3fefc0a4235e6c4bfa00""]","{""R2_3fefc0a4235e6c4bfa00"":13}",0.307270352549,0.519461002189,0.507936507937,0.042328042328,271.522321984,64,2,2,2,"{""R2_3fefc0a4235e6c4bfa00"":{""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.6021317093243166,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.4238798700715687,""nominal_hard_miss_share"":0.5079365079365079},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.8040048898507,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.5082936987132829,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.3072703525493285,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.3989305911063841,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.44371409726895233,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.6777930470456192,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.4773352879900946,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.4179703283825473,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.6576105765524157,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.5145975774142364,""nominal_hard_miss_share"":0.0}}}",MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_BUDGET_FILTER,true,false,false,false,false,true,true,false,false,false
D4TT2_00150a6e9e60ea8b,D4I2_edec2dc931c00fc2,P2_af8a3b3ce525e7cf,hybrid_interlined,20,CORE_0600_2200,360,1320,2,"[""R2_d6c4f07e4182bf0d5719"",""R2_ab5110a74d88f6a5a5dd""]","{""R2_ab5110a74d88f6a5a5dd"":14,""R2_d6c4f07e4182bf0d5719"":13}",0.330555042190,0.487285823279,0.500000000000,0.041943705674,257.163088128,96,2,2,3,"{""R2_ab5110a74d88f6a5a5dd"":{""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.49718281052262703,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.5522462315430651,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.5753622079680142,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.6733066273766078,""nominal_hard_miss_share"":0.03125},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.4224436801963632,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.33055504219015824,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.42349790931808745,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.36288452857761827,""nominal_hard_miss_share"":0.03125},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.47035035752301607,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.48546950126577654,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.4820127023334879,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.5470956672427217,""nominal_hard_miss_share"":0.03125}},""R2_d6c4f07e4182bf0d5719"":{""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.48184004466931696,""nominal_hard_miss_share"":0.3191489361702128},""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.5390268977978168,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.6121517027009599,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.7043007367521521,""nominal_hard_miss_share"":0.03125},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.3674473974084491,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.3819074928547572,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.3515968756207455,""nominal_hard_miss_share"":0.5},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.4096792323814332,""nominal_hard_miss_share"":0.03125},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.43650682496864807,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.5264154567229352,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.4720572348117624,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.589522595940885,""nominal_hard_miss_share"":0.03125}}}",MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_BUDGET_FILTER,true,false,false,false,false,true,true,false,false,false
D4TT2_001e46ac5f1fe5b5,D4I2_544a49a9bf701ebb,P2_ca7569be74641313,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_4821bdfe0b61cb058972""]","{""R2_4821bdfe0b61cb058972"":12}",0.103857933221,0.309303022025,0.055555555556,0.027777777778,261.996968448,18,1,1,1,"{""R2_4821bdfe0b61cb058972"":{""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.37735143456867726,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.5673257242682953,""nominal_hard_miss_share"":0.05555555555555555},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.4806910831919392,""nominal_hard_miss_share"":0.027777777777777776},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.3092361291365073,""nominal_hard_miss_share"":0.027777777777777776},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.10385793322131295,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.23530082616749015,""nominal_hard_miss_share"":0.05555555555555555},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.2569488917235243,""nominal_hard_miss_share"":0.027777777777777776},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.10713354444301777,""nominal_hard_miss_share"":0.027777777777777776},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.2503683699136776,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.42368782585589165,""nominal_hard_miss_share"":0.05555555555555555},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.38431873078455003,""nominal_hard_miss_share"":0.027777777777777776},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.21541577102657994,""nominal_hard_miss_share"":0.027777777777777776}}}",MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_BUDGET_FILTER,true,false,false,false,false,true,true,false,false,false
D4TT2_0020a7a37589683d,D4I2_4e92fafd5970907f,P2_e0fae8266d581de2,hybrid_interlined,60,CORE_0600_2200,360,1320,2,"[""R2_784126898d550427dc92"",""R2_8702466e3a65e494a49f""]","{""R2_784126898d550427dc92"":7,""R2_8702466e3a65e494a49f"":34}",0.178768383144,0.430952199039,1.000000000000,0.078125000000,239.825658016,32,1,1,2,"{""R2_784126898d550427dc92"":{""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.5039038011332344,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.7913057828218835,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.37675393406638796,""nominal_hard_miss_share"":0.03125},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.403674174026823,""nominal_hard_miss_share"":0.0625},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.17876838314390261,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.4288186581481486,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.46629442157828893,""nominal_hard_miss_share"":0.03125},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.18787712123667114,""nominal_hard_miss_share"":0.0625},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.3595882813560675,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.6430668891505658,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.44700739637263803,""nominal_hard_miss_share"":0.03125},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.30728760708459857,""nominal_hard_miss_share"":0.0625}},""R2_8702466e3a65e494a49f"":{""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.8906047616668863,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.2716956430637038,""nominal_hard_miss_share"":1.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.23620806318875492,""nominal_hard_miss_share"":0.5},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.5049170908078396,""nominal_hard_miss_share"":0.03125},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.5684797086665533,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.45859544887875703,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.24377296120891254,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.29101518407553145,""nominal_hard_miss_share"":0.03125},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.770715266441542,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.3603510061316393,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.23641224952172948,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.4157389431672491,""nominal_hard_miss_share"":0.03125}}}",MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_BUDGET_FILTER,true,false,false,false,false,true,true,false,false,false
D4TT2_003e5ba799704909,D4I2_b1ffc8c354274e5f,P2_3c8ead14a69b0a2b,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_931841a8e679d367b600"",""R2_f95b306fc3862f12a539""]","{""R2_931841a8e679d367b600"":42,""R2_f95b306fc3862f12a539"":37}",0.098300825219,0.326356164066,1.000000000000,0.041666666667,530.673908224,38,2,2,2,"{""R2_931841a8e679d367b600"":{""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.4628167279867076,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.7320583455792589,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.4839809323437167,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.3112926093955387,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.15235100474775998,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.36546527514010296,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.25727737686083013,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.10727046779576718,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.32323131847535114,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.5787263450442451,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.3859525131662071,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.2163265801746994,""nominal_hard_miss_share"":0.0}},""R2_f95b306fc3862f12a539"":{""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.2352021375808785,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.37505064253972226,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.38191950512275613,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.43058512795558196,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.09830082521857997,""nominal_hard_miss_share"":1.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.10267329440526676,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.4669848240052556,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.2004022625745961,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.13865004768602596,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.24846089020784784,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.449795474699876,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.3277734088739073,""nominal_hard_miss_share"":0.0}}}",MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_BUDGET_FILTER,true,false,false,false,false,true,true,false,false,false
D4TT2_004d24a2e6125277,D4I2_ea4adb47204b7e69,P2_12e8522684e9325d,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_d07b2452735fe5a8377f""]","{""R2_d07b2452735fe5a8377f"":11}",0.347385296806,0.514938646999,0.036363636364,0.009090909091,533.656660152,56,2,2,2,"{""R2_d07b2452735fe5a8377f"":{""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.4903968559530501,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.527733305081069,""nominal_hard_miss_share"":0.03636363636363636},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.6856419900235979,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.650642462254756,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.3955442844290764,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.34738529680646274,""nominal_hard_miss_share"":0.03636363636363636},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.3663566846562954,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.5287206610611548,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.45426372930582676,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.4927797474914098,""nominal_hard_miss_share"":0.03636363636363636},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.5550034406395985,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.6847953062827632,""nominal_hard_miss_share"":0.0}}}",MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_BUDGET_FILTER,true,false,false,false,false,true,true,false,false,false
D4TT2_0056108baf1e93fa,D4I2_06f27b3516a90ec3,P2_440ae2f65b193fae,short_turn_overlay,20,CORE_0600_2200,360,1320,2,"[""R2_f217d3f8f3113c15f8b8"",""R2_2d69457fac66bb0727f5""]","{""R2_2d69457fac66bb0727f5"":18,""R2_f217d3f8f3113c15f8b8"":18}",0.511690149396,0.575247008276,0.000000000000,0.000000000000,439.409282880,96,2,3,4,"{""R2_2d69457fac66bb0727f5"":{""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.650642462254756,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.5394992978747684,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.5287206610611548,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.5116901493956936,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.6847953062827632,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.5361341727884797,""nominal_hard_miss_share"":0.0}},""R2_f217d3f8f3113c15f8b8"":{""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.650642462254756,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.5394992978747684,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.5287206610611548,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.5116901493956936,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.6847953062827632,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.5361341727884797,""nominal_hard_miss_share"":0.0}}}",MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_BUDGET_FILTER,true,false,false,false,false,true,true,false,false,false
D4TT2_005fdf61a6952518,D4I2_96fbad0afc0cf66b,P2_424945a2b9839620,single_compact_loop,15,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_7da7c34452e152b2e01b""]","{""R2_7da7c34452e152b2e01b"":14}",0.312569277739,0.525846293321,0.520547945205,0.089041095890,427.107152498,74,2,2,2,"{""R2_7da7c34452e152b2e01b"":{""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.6252081165023544,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.3933277988443372,""nominal_hard_miss_share"":0.5205479452054794},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.7575131276518907,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.48014423064441525,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.33693998906954636,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.312569277738547,""nominal_hard_miss_share"":0.0273972602739726},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.39159484354522406,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.8681508975802634,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.5060329289172123,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.36301614112747016,""nominal_hard_miss_share"":0.5205479452054794},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.6057597493800813,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.6698984188527728,""nominal_hard_miss_share"":0.0}}}",MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_BUDGET_FILTER,true,false,false,false,false,true,true,false,false,false
D4TT2_00632e76c6f30435,D4I2_511c258e67966873,P2_cc55791a93ebef4a,single_compact_loop,30,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_48ebcc0205943b971f72""]","{""R2_48ebcc0205943b971f72"":8}",0.345587251746,0.675305307094,0.027027027027,0.006756756757,284.067384116,37,1,1,1,"{""R2_48ebcc0205943b971f72"":{""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.7293036819746314,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.6529962496483614,""nominal_hard_miss_share"":0.02702702702702703},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.7155193678951903,""nominal_hard_miss_share"":0.0},""HIGH_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.7117356733295366,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.3627225536375548,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.8329927707573496,""nominal_hard_miss_share"":0.02702702702702703},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.819920622819861,""nominal_hard_miss_share"":0.0},""LOW_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.3455872517457679,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|LECCO"":{""mean_quality"":0.5758468469107646,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|BUS_TO_RAIL|MILANO"":{""mean_quality"":0.8643370673787092,""nominal_hard_miss_share"":0.02702702702702703},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|LECCO"":{""mean_quality"":0.935030830871336,""nominal_hard_miss_share"":0.0},""MID_TRANSFER_FRICTION|RAIL_TO_BUS|MILANO"":{""mean_quality"":0.5576707681627231,""nominal_hard_miss_share"":0.0}}}",MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_BUDGET_FILTER,true,false,false,false,false,true,true,false,false,false
