pair_id,source_routing_terminal_id,target_routing_terminal_id,reverse_pair_id,scope
DIR_PAIR_357A88562FC4332C,ASF::IMBERSAGO_LOCALITA_CAZZULINO,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,DIR_PAIR_676F567651A6AC1F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_CE188BC47E6688C0,ASF::IMBERSAGO_LOCALITA_CAZZULINO,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,DIR_PAIR_0AB4B5C899E90F66,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4814A3779963B6E6,ASF::IMBERSAGO_LOCALITA_CAZZULINO,ASF::VACCAREZZA_CARTELLO_PAESE,DIR_PAIR_F73ED519285841F6,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_226001CAFBD95A23,ASF::IMBERSAGO_LOCALITA_CAZZULINO,FROZEN::100005,DIR_PAIR_0F5E02D4064C8B19,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4627BCE0D5995A75,ASF::IMBERSAGO_LOCALITA_CAZZULINO,FROZEN::300063,DIR_PAIR_4D1B79AD8EA7354C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_7FC5FF6C2AC608F1,ASF::IMBERSAGO_LOCALITA_CAZZULINO,FROZEN::300086,DIR_PAIR_BD26FCD6EAE9BA7C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F32480F4A76BFF32,ASF::IMBERSAGO_LOCALITA_CAZZULINO,FROZEN::300398,DIR_PAIR_B62B5A170901F773,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_BFBD5B208F4D6D9F,ASF::IMBERSAGO_LOCALITA_CAZZULINO,FROZEN::300487,DIR_PAIR_75005E12A9C9D170,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2DB32E4AF6C91545,ASF::IMBERSAGO_LOCALITA_CAZZULINO,FROZEN::300527,DIR_PAIR_C8A572D2210A0FB3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_935BE2A42B836A92,ASF::IMBERSAGO_LOCALITA_CAZZULINO,FROZEN::300634,DIR_PAIR_4DFD63F807F6C89D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6C7FDD38FCC68E80,ASF::IMBERSAGO_LOCALITA_CAZZULINO,FROZEN::300743,DIR_PAIR_8704A5EA4740FE94,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D2FBF75A586E2D15,ASF::IMBERSAGO_LOCALITA_CAZZULINO,FROZEN::300782,DIR_PAIR_1FB3B776DFF9CC49,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_56EE110D46D5FC71,ASF::IMBERSAGO_LOCALITA_CAZZULINO,FROZEN::300805,DIR_PAIR_7A066A0B4BF55992,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8321D7BAA7CC8E60,ASF::IMBERSAGO_LOCALITA_CAZZULINO,FROZEN::300873,DIR_PAIR_9AEFBF7844B8475E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_FD8225DFE97DB2D4,ASF::IMBERSAGO_LOCALITA_CAZZULINO,FROZEN::300879,DIR_PAIR_FE299ABEBB538E45,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F520ECBA16F904EB,ASF::IMBERSAGO_LOCALITA_CAZZULINO,FROZEN::300956,DIR_PAIR_175088667BBFB2BE,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_562F77885F08E746,ASF::IMBERSAGO_LOCALITA_CAZZULINO,FROZEN::L00407,DIR_PAIR_09812C5684F974FE,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_DD73E2F0186EC3A9,ASF::IMBERSAGO_LOCALITA_CAZZULINO,MANUAL::CALCO_SCAGNELLO,DIR_PAIR_B40E5F420BC4A28A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6C5E11362EFD9E35,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_37F222B032AB1546,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_7F7584767B80EF43,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_1BF59DBD77010CB5,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F574D0A30E21569C,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_C879EBED162F04E7,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_32AD30A1F341664D,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_96CE5FDDB86E0D95,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2C3B0872FF759EFF,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_C5D40C5096AA2A82,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_51852A40A2E0752B,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_E92E871723E8B67A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E0B3886E579A1583,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::CALCO_LARGO_POMEA,DIR_PAIR_56093335C02286E1,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E73297E8C2A65926,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::CALCO_VIA_GARIBALDI,DIR_PAIR_B63FB8AF21648166,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_0DB97793A750E798,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::IMBERSAGO_LOCALITA_CAZZULINO,DIR_PAIR_48BDF0C5FA89B100,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_51FF92246188E176,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,DIR_PAIR_3BF5BAD39896D21E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_C1DE29BC072CE1CF,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::OLGIATE_MOLGORA_VIA_STATALE,DIR_PAIR_AE30FB9EA3895006,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_74C3521A77719DCB,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::PEREGO_VIA_STATALE_79,DIR_PAIR_F31D3586B53C18F7,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_40CDDA7825934B32,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::ROVAGNATE_FRAZIONE_ALDUNO,DIR_PAIR_0078D8CF54319E88,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_67154ADE6AF24B30,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,DIR_PAIR_B8D86434031970C4,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_EE38DF9D03A4425B,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::ROVAGNATE_STRADA_STATALE_AGIP,DIR_PAIR_FEE5D68BC15E5CA3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8796C708FF2E76C4,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::SANTA_MARIA_HOE_VIA_COMO,DIR_PAIR_F337EB6721A227A4,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4605E3E9FE4938DE,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,DIR_PAIR_71F0FFA3C9073C4E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D0DC1512127DE5B1,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,DIR_PAIR_69EDADC8CA47963E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_3F901494ACB58F2E,ASF::OLGIATE_MOLGORA_SCARPONE,ASF::VACCAREZZA_CARTELLO_PAESE,DIR_PAIR_EAF729D174C189CF,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F5A792D85EDC8742,ASF::OLGIATE_MOLGORA_SCARPONE,FROZEN::100005,DIR_PAIR_2CDF1AFC07504D51,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2F4CE7BEF83A7F67,ASF::OLGIATE_MOLGORA_SCARPONE,FROZEN::300063,DIR_PAIR_4227FE95E3BBA28E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_22943A9B2CC76606,ASF::OLGIATE_MOLGORA_SCARPONE,FROZEN::300086,DIR_PAIR_D28B633FF0577777,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_EE063C5E57EDA5AA,ASF::OLGIATE_MOLGORA_SCARPONE,FROZEN::300398,DIR_PAIR_5B32C9FC316EAE57,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2D21B686914EB593,ASF::OLGIATE_MOLGORA_SCARPONE,FROZEN::300487,DIR_PAIR_F938B95F151474C8,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_84B79EC4C3057F02,ASF::OLGIATE_MOLGORA_SCARPONE,FROZEN::300527,DIR_PAIR_3F6FB453C586A4A3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E5E20EA3C6B87981,ASF::OLGIATE_MOLGORA_SCARPONE,FROZEN::300634,DIR_PAIR_C6A89190F5FD5204,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_021B55E9F136114E,ASF::OLGIATE_MOLGORA_SCARPONE,FROZEN::300743,DIR_PAIR_2F7B9A48969BBA2F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6B6A5FD0745324D1,ASF::OLGIATE_MOLGORA_SCARPONE,FROZEN::300782,DIR_PAIR_29FF651B73F26A49,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5ED9D54F10E921CD,ASF::OLGIATE_MOLGORA_SCARPONE,FROZEN::300805,DIR_PAIR_829B649F2F60F89E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_04C25BEC60F48602,ASF::OLGIATE_MOLGORA_SCARPONE,FROZEN::300873,DIR_PAIR_BAF52DC7FAE40884,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_CA1ABD9CD0B29F8E,ASF::OLGIATE_MOLGORA_SCARPONE,FROZEN::300879,DIR_PAIR_7FF99F553A6E5FBC,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_97C74FA933B57BBC,ASF::OLGIATE_MOLGORA_SCARPONE,FROZEN::300956,DIR_PAIR_092882A833F89F6D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_95B0A9F1331E3FB3,ASF::OLGIATE_MOLGORA_SCARPONE,FROZEN::L00407,DIR_PAIR_54CF6BDA96EE5892,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_1D7B9A6C4EBC4BE9,ASF::OLGIATE_MOLGORA_SCARPONE,MANUAL::CALCO_SCAGNELLO,DIR_PAIR_F87C421AFDF2D9E7,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_61A2E92C965423DC,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_01D6E607FF0202A1,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5EF6E502357403BB,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_1A1B8B55993E8432,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5BF4E121495D3C9E,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_81CD467FD5DF0807,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A2A2410A81DDCF3F,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_ED73FE15C56E2DB4,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2E725659E462FAC5,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_EDC261F82FF366C2,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5F4D13FFEA2CFACB,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_2758C889331799B9,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_DF9F767EEBFE708B,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::CALCO_LARGO_POMEA,DIR_PAIR_8D978FA9646E37EC,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_1075625E48F6AF5B,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::CALCO_VIA_GARIBALDI,DIR_PAIR_C290806BE0C8E267,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4D6426097938DB54,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::IMBERSAGO_LOCALITA_CAZZULINO,DIR_PAIR_EF6EF21DFBA1ACD6,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_3BF5BAD39896D21E,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::OLGIATE_MOLGORA_SCARPONE,DIR_PAIR_51FF92246188E176,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_1368ABAF9853D9A2,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::OLGIATE_MOLGORA_VIA_STATALE,DIR_PAIR_B79990EAB6FDEDA7,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_65DAE5FE9F7995A0,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::PEREGO_VIA_STATALE_79,DIR_PAIR_C20415F79D06E2BA,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6520E4877442F8B4,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::ROVAGNATE_FRAZIONE_ALDUNO,DIR_PAIR_2ED6EC7199A0D039,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_3D242C84B5B96472,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,DIR_PAIR_BB186FF194FB1094,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_9353109FB18A2D62,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::ROVAGNATE_STRADA_STATALE_AGIP,DIR_PAIR_EBEA09BC073F6313,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8C463AEB315F97E4,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::SANTA_MARIA_HOE_VIA_COMO,DIR_PAIR_ACE32937A498C3D5,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5832A6E681CFD7BC,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,DIR_PAIR_2F38A35E26255604,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_74BF6C94025CF7F0,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,DIR_PAIR_9D49C9266AB3025B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_06DF0CCE3D2EB9A8,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,ASF::VACCAREZZA_CARTELLO_PAESE,DIR_PAIR_0E380A2BC18B7FF3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4D7171165B47386A,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,FROZEN::100005,DIR_PAIR_3E73B0BA78D150F9,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E7A15517E1D13696,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,FROZEN::300063,DIR_PAIR_F4F75CF397EC8491,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_07D9B736DBD95494,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,FROZEN::300086,DIR_PAIR_91187A8F126E5D06,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E477934558D933CA,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,FROZEN::300398,DIR_PAIR_22A89AC990A2F513,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_FC9039768EC95A83,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,FROZEN::300487,DIR_PAIR_A349DB13300BDEB8,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_26E3EE867DE810EC,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,FROZEN::300527,DIR_PAIR_C3AE075EE8867A8C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_05D2D9DE272AF7BD,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,FROZEN::300634,DIR_PAIR_83FD4ACABECD94C7,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_384DFE5A7229C6E4,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,FROZEN::300743,DIR_PAIR_EE8F3FC788137536,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4DAEDD6886126F79,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,FROZEN::300782,DIR_PAIR_E8FB9D516A8297FF,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F52B16352E9F552D,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,FROZEN::300805,DIR_PAIR_918713D2CA71F414,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_29D75314243D4BD4,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,FROZEN::300873,DIR_PAIR_3C8CBB1F6131F980,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A998FA3A6E04BD31,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,FROZEN::300879,DIR_PAIR_DD09A23B03DC9E5F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_65CA7A88B7E243EC,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,FROZEN::300956,DIR_PAIR_F018B25284EA226B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B87CBB8C263DD685,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,FROZEN::L00407,DIR_PAIR_2E7AE7C425EA8BD5,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_279E8687E8D6E9E1,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,MANUAL::CALCO_SCAGNELLO,DIR_PAIR_6CA5FBC561B13BD8,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6C9463A8D83B873E,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_6885EA7CE4A746CA,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_3922AB74C7AE57A3,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_AA04EBBF0914BCE9,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_12EA432AB3A0CB93,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_BE006CFE5FE5641D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E05F539ACF63245D,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_4A0E221BB4BAE1C9,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_11ACCB47B6307850,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_6B335E0266AE1150,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B1B1D94AFBEF86B3,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_CAD7E1336B2EF117,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_BFB999F70BC20C94,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::CALCO_LARGO_POMEA,DIR_PAIR_C41CAD66B6F1CCBE,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B04CF3D61D555984,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::CALCO_VIA_GARIBALDI,DIR_PAIR_78691D6FD8F255B9,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_58406FD4620C8F1D,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::IMBERSAGO_LOCALITA_CAZZULINO,DIR_PAIR_5CBD9DC389FB1E2D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_AE30FB9EA3895006,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::OLGIATE_MOLGORA_SCARPONE,DIR_PAIR_C1DE29BC072CE1CF,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B79990EAB6FDEDA7,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,DIR_PAIR_1368ABAF9853D9A2,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_EA353561564FD473,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::PEREGO_VIA_STATALE_79,DIR_PAIR_FA8C266FD98A832E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6DAF83C6FE1A7B81,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::ROVAGNATE_FRAZIONE_ALDUNO,DIR_PAIR_C06DA116F2106D32,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_022DDC41C0C8019D,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,DIR_PAIR_DA69C376004AACC0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_0E8C5C41DE7BF799,ASF::OLGIATE_MOLGORA_VIA_STATALE,ASF::ROVAGNATE_STRADA_STATALE_AGIP,DIR_PAIR_7249033FAA2FEC2B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
