stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,tts_stop_name
84907,MAL107_84907,"Malgrate, Gaggio/fr. Ca' di Sbir",,45.846597,9.369784,,,0,,,,,
84909,MAL108_84909,"Malgrate, Stabilini/fr. Giovanni XXIII",,45.8488,9.3714,,,0,,,,,
84911,MAL110_84911,"Malgrate, Stabilini/S.Antonio",,45.850958,9.37323,,,0,,,,,
84915,MAL114_84915,"Malgrate, Roma/Porto",,45.8477,9.39,,,0,,,,,
84922,LEC222_84922,"Lecco, Acquate, Minzoni 15",,45.859703,9.409922,,,0,,,,,
85009,LEC223_85009,"Lecco, Acquate, Minzoni/Renzo",,45.860095,9.409018,,,0,,,,,
84923,LEC224_84923,"Lecco, Galilei fr. 15",,45.8638,9.4087,,,0,,,,,
84924,LEC225_84924,"Lecco, Galilei fr. 17",,45.866,9.4129,,,0,,,,,
84925,LEC226_84925,"Lecco, Bonacina, Galilei Chiesa",,45.8669,9.4153,,,0,,,,,
84985,LEC204_84985,"Lecco, Bonacina, Piloni/fr. Timavo",,45.8673,9.417,,,0,,,,,
84890,LEC205_84890,"Lecco, Bonacina, Piloni/S.Egidio",,45.8678,9.41869,,,0,,,,,
84926,LEC206_84926,"Lecco, Bonacina, Piloni fr. 30",,45.8674,9.4171,,,0,,,,,
84927,LEC227_84927,"Lecco, Monza/fr. Luera",,45.86617,9.410494,,,0,,,,,
84928,LEC228_84928,"Lecco, Monza/fr. Bolzano",,45.8669,9.4064,,,0,,,,,
84929,LEC229_84929,"Lecco, Cereda, Monza/Varigione",,45.8682,9.40509,,,0,,,,,
84930,LEC230_84930,"Lecco, Valsecchi 44",,45.869404,9.407237,,,0,,,,,
84883,LEC198_84883,"Lecco, Cereda, Valsecchi",,45.8706,9.4077,,,0,,,,,
84910,MAL109_84910,"Malgrate, S.Leonardo, Poste",,45.850149,9.374049,,,0,,,,,
85013,LEC214_85013,"Lecco, Mattei, Cimitero",,45.8573,9.4036,,,0,,,,,
84885,LEC199_84885,"Lecco, Cereda, Valsecchi/fr. Monterobbio",,45.869431,9.407923,,,0,,,,,
84886,LEC200_84886,"Lecco, Cereda, Valsecchi 2",,45.8693,9.4072,,,0,,,,,
84887,LEC201_84887,"Lecco, Valsecchi/Monza",,45.8685,9.404977,,,0,,,,,
84888,LEC202_84888,"Lecco, Monza/Bolzano",,45.866925,9.405914,,,0,,,,,
84889,LEC203_84889,"Lecco, Luera/fr. Gramsci",,45.866083,9.410378,,,0,,,,,
84986,LEC207_84986,"Lecco, Bonacina, Galilei/fr. Chiesa",,45.866887,9.414917,,,0,,,,,
84995,LEC208_84995,"Lecco, Galilei 17",,45.866158,9.413042,,,0,,,,,
84891,LEC209_84891,"Lecco, Garabuso/fr. Galilei",,45.8635,9.4085,,,0,,,,,
84892,LEC210_84892,"Lecco, Garabuso 5",,45.863619,9.410646,,,0,,,,,
84893,LEC211_84893,"Lecco, Don Rodrigo/fr. Lucia",,45.8615,9.41,,,0,,,,,
84894,LEC212_84894,"Lecco, Renzo/fr. Agnese",,45.860745,9.40964,,,0,,,,,
84895,LEC213_84895,"Lecco, Acquate, Minzoni/fr. Tramaglino",,45.85954,9.410002,,,0,,,,,
84903,MAL103_84903,"Malgrate, Stabilini fr. 3",,45.85068738937688,9.372970407986653,,,0,,,,,
84904,MAL104_84904,"Malgrate, Stabilini/Giovanni XXIII",,45.8491,9.37149,,,0,,,,,
84905,MAL105_84905,"Malgrate, Gaggio/Delle Rose",,45.846578,9.369962,,,0,,,,,
85010,MAL115_85010,"Malgrate, Gaggio/fr. Vassena",,45.8475,9.3729,,,0,,,,,
85114,LEC158_85114,"Lecco, Oslavia 9",,45.865833,9.39853,,,0,,,,,
85115,LEC159_85115,"Lecco, Adamello/Linneo",,45.8651,9.4004,,,0,,,,,
80350,LEC160_80350,"Lecco, Adamello/fr. Manzoni",,45.86417,9.40246,,,0,,,,,
85125,LEC168_85125,"Lecco, Valsugana 15",,45.8423,9.4105,,,0,,,,,
85126,LEC169_85126,"Lecco, Valsugana/C. Alberto",,45.8409,9.4106,,,0,,,,,
85128,LEC171_85128,"Lecco, Della Pergola/Fratelli Bronzetti",,45.844271,9.406111,,,0,,,,,
85129,LEC172_85129,"Lecco, Della Pergola/Monsignor Polvara",,45.846636,9.404857,,,0,,,,,
80492,LEC173_80492,"Lecco, Fiandra 13",,45.850633,9.402244,,,0,,,,,
80352,LEC026_80352,"Lecco, Marconi, Istituti",,45.852183536057964,9.400474790178283,,,0,,,,,
22732,TRG114_22732,"Triuggio, SP135 V. Veneto fr. 4, Comune",,45.660924,9.260047,,,0,,,,,
22443,TRG113_22443,"Triuggio, SP135 Rimembranze/Dante",,45.661074,9.263453,,,0,,,,,
22375,TRG110_22375,"Triuggio, FS, Pellico/De Gasperi",,45.658792,9.267394,,,0,,,,,
22670,TRG109_22670,"Triuggio, De Gasperi/Berlinguer",,45.658616,9.268442,,,0,,,,,
30005,TRG103_30005,"Triuggio, Canonica, Taver./fr. M. Bianco",,45.650851,9.282501,,,0,,,,,
22709,TRG104_22709,"Triuggio, Canonica, Taverna 42",,45.654704,9.285178,,,0,,,,,
30007,TRG108_30007,"Triuggio, Canonica, Taverna/Pasubio",,45.658357,9.2894,,,0,,,,,
30004,TRG101_30004,"Triuggio, Canonica, Immacol./fr. Giotto",,45.661329,9.28962,,,0,,,,,
30010,TRG123_30010,"Triuggio, Zuccone, Immacolata fr. 16",,45.664251,9.289073,,,0,,,,,
30009,TRG119_30009,"Triuggio, Tregasio, Don Colli Scuole",,45.67418,9.290301,,,0,,,,,
30008,TRG116_30008,"Triuggio, Tregasio, Don Colli 43",,45.676301,9.290308,,,0,,,,,
23236,TRG120_23236,"Triuggio, Tregasio, Fismes/Europa",,45.680128,9.28724,,,0,,,,,
23458,TRG121_23458,"Triuggio, Tregasio, Fismes/S.Ambrogio",,45.68142,9.289415,,,0,,,,,
30002,BSB104_30002,"Besana B.za, Brugora, SP154 Cimab./Berg.",,45.68874,9.28915,,,0,,,,,
30003,BSB106_30003,"Besana B.za, Montesiro, SP154/Gio. XXIII",,45.693727457542444,9.290974875814424,,,0,,,,,
85791,CNV104_85791,"Casatenovo, Monteregio, RSA",,45.699462,9.298379,,,0,,,,,
82927,CNV105_82927,"Casatenovo, Parini/fr. S.Marg., Istituti",,45.70207,9.305445,,,0,,,,,
80226,CNV101_80226,"Casatenovo, Giovenzana/SP51, Comune",,45.698577,9.311678,,,0,,,,,
85589,CNV107_85589,"Casatenovo, SP51 Sirtori fr. 37",,45.704445,9.310865,,,0,,,,,
84052,MBZ101_84052,"Monticello B.za, SP54 M. Grappa/Quercia",,45.707548,9.31116,,,0,,,,,
23567,BSB108_23567,"Besana B.za, SP6 Kennedy/V. Emanuele II",,45.700053,9.291502,,,0,,,,,
23585,BSB110_23585,"Besana B.za, Valle Guidino, SP6/Rufo",,45.696834,9.277116,,,0,,,,,
23473,BSB105_23473,"Besana B.za, Villa Raverio, Foscolo Ist.",,45.690217,9.263533,,,0,,,,,
80455,CNV102_80455,"Casatenovo, Giovenzana/SP51, Scuole",,45.69853,9.311323,,,0,,,,,
80388,CNV106_80388,"Casatenovo, Parini/S.Marg., Istituti",,45.702194,9.305507,,,0,,,,,
85790,CNV103_85790,"Casatenovo, Monteregio, fr. RSA",,45.699336,9.297711,,,0,,,,,
24098,BSB103_24098,"Besana B.za, Brugora, SP154 Cim. fr. 13",,45.689153,9.288992,,,0,,,,,
22946,TRG117_22946,"Triuggio, Tregasio, Don Colli fr. 43",,45.676369,9.29017,,,0,,,,,
23454,TRG118_23454,"Triuggio, Tregasio, Don Colli fr. Scuole",,45.674179,9.290172,,,0,,,,,
22600,TRG122_22600,"Triuggio, Zuccone, Immacolata 16",,45.66408,9.288961,,,0,,,,,
23322,TRG102_23322,"Triuggio, Canonica, Immacolata/Giotto",,45.661244,9.289563,,,0,,,,,
23007,TRG106_23007,"Triuggio, Canonica, Taverna/fr. Matt.",,45.658098,9.289099,,,0,,,,,
30006,TRG105_30006,"Triuggio, Canonica, Taverna fr. 48",,45.654529,9.284948,,,0,,,,,
22741,TRG107_22741,"Triuggio, Canonica, Taverna/M. Bianco",,45.650859,9.282406,,,0,,,,,
23367,TRG111_23367,"Triuggio, Roma fr. 19",,45.661863,9.266698,,,0,,,,,
22962,TRG112_22962,"Triuggio, Roma/11 Settembre 2001",,45.661435,9.264038,,,0,,,,,
22435,TRG115_22435,"Triuggio, SP135 V. Veneto/Battisti, Com.",,45.661006,9.260461,,,0,,,,,
80343,MAL005_80343,"Malgrate, Provinciale fr. 34",,45.848364,9.385736,,,0,,,,,
80258,MAL002_80258,"Malgrate, Provinciale 31",,45.849059,9.374581,,,0,,,,,
86786,MAL004_86786,"Malgrate, Provinciale 15",,45.848158,9.371235,,,0,,,,,
85055,VAL128_85055,"Valmadrera, S.Vecchia/Casnedi, Z.I.",,45.840009,9.356578,,,0,,,,,
85057,VAL129_85057,"Valmadrera, S.Vecchia 58",,45.838479,9.353293,,,0,,,,,
85058,VAL130_85058,"Valmadrera, S.Vecchia/fr. Casnedi, Z.I.",,45.837276,9.349724,,,0,,,,,
85059,VAL131_85059,"Valmadrera, IV Novembre/Piave",,45.837338,9.348189,,,0,,,,,
80458,VAL009_80458,"Valmadrera, IV Novembre/Cacciatori",,45.839651,9.350188,,,0,,,,,
85060,VAL132_85060,"Valmadrera, IV Novembre/Casnedi",,45.841455,9.352314,,,0,,,,,
85038,VAL114_85038,"Valmadrera, Caserta, Pozzi 58",,45.842214,9.350133,,,0,,,,,
85039,VAL115_85039,"Valmadrera, Caserta, Cimitero",,45.841893,9.347301,,,0,,,,,
85041,VAL116_85041,"Valmadrera, Caserta, Pozzi 23",,45.842098,9.350147,,,0,,,,,
80345,VAL007_80345,"Valmadrera, S.Rocco 49",,45.842611,9.352608,,,0,,,,,
85061,VAL133_85061,"Valmadrera, Manzoni, fr. Istituti",,45.844626,9.35445,,,0,,,,,
85064,VAL011_85064,"Valmadrera, Manzoni, Cimitero",,45.846392,9.355611,,,0,,,,,
80347,VAL012_80347,"Valmadrera, Dell'Asilo/Trieste",,45.846366,9.3591,,,0,,,,,
80446,VAL013_80446,"Valmadrera, Roma, Municipio",,45.846858,9.360387,,,0,,,,,
85065,VAL135_85065,"Valmadrera, S.Antonio/Stoppani",,45.848356,9.35796,,,0,,,,,
85066,VAL136_85066,"Valmadrera, Preguda/I Maggio",,45.850426,9.358971,,,0,,,,,
85067,VAL137_85067,"Valmadrera, Preguda fr. 141",,45.852592,9.360517,,,0,,,,,
85068,VAL138_85068,"Valmadrera, Preguda/Promessi Sposi",,45.854271,9.36474,,,0,,,,,
85031,VAL109_85031,"Valmadrera, Promessi Sposi/Pare'",,45.857167,9.365832,,,0,,,,,
85069,VAL139_85069,"Valmadrera, Bovara/fr. Del Maglio",,45.85557,9.366303,,,0,,,,,
85026,VAL104_85026,"Valmadrera, Del Maglio 4E",,45.854834,9.367578,,,0,,,,,
85027,VAL105_85027,"Valmadrera, Battisti/Sandionigi",,45.854936,9.372225,,,0,,,,,
85028,VAL106_85028,"Valmadrera, Sandionigi 23",,45.854677,9.37063,,,0,,,,,
85029,VAL107_85029,"Valmadrera, Del Maglio/Bovara",,45.855054,9.367138,,,0,,,,,
85070,VAL140_85070,"Valmadrera, Promessi Sposi/fr. Dei Bravi",,45.852619,9.364537,,,0,,,,,
85071,VAL141_85071,"Valmadrera, Promessi Sposi/Fra' Cristof.",,45.849719,9.362943,,,0,,,,,
80341,VAL004_80341,"Valmadrera, Roma/S.Giuseppe",,45.846668288889,9.363219953372942,,,0,,,,,
80340,VAL002_80340,"Valmadrera, FS, Lecco/fr. Roma",,45.846808,9.368374,,,0,,,,,
86787,MAL118_86787,"Malgrate, Provinciale fr. 15",,45.84801,9.371435,,,0,,,,,
80339,MAL003_80339,"Malgrate, Provinciale/S.Grato",,45.849325,9.37659,,,0,,,,,
80338,MAL001_80338,"Malgrate, Provinciale 38",,45.848429,9.383599,,,0,,,,,
85052,VAL125_85052,"Valmadrera, Piedimonte fr. 76",,45.846118,9.368625,,,0,,,,,
85053,VAL126_85053,"Valmadrera, Piedimonte fr. 12",,45.843445,9.364447,,,0,,,,,
85054,VAL127_85054,"Valmadrera, Fornaci/XXV Aprile",,45.840134,9.359624,,,0,,,,,
87168,TOR007_87168,"Torre de Busi, Favirano, Gottardo 21",,45.780233,9.45622,,,0,,,,,
87169,TOR008_87169,"Torre de Busi, Favirano, Gottardo 5",,45.7779,9.462582,,,0,,,,,
87170,TOR009_87170,"Torre de Busi, Mazzini/fr. Roncaglia",,45.776311,9.466836,,,0,,,,,
87171,TOR010_87171,"Torre de Busi, Mazzini/Alfieri",,45.775978,9.46938,,,0,,,,,
87172,TOR011_87172,"Torre de Busi, Drugada 43",,45.773707,9.477249,,,0,,,,,
87173,TOR012_87173,"Torre de Busi, Drugada fr. 20",,45.775273,9.479186,,,0,,,,,
87174,TOR013_87174,"Torre de Busi, Matteotti/Roma",,45.773931,9.480587,,,0,,,,,
87175,TOR014_87175,"Torre de Busi, Matteotti/fr. Cavour",,45.77533,9.483348,,,0,,,,,
87176,TOR015_87176,"Torre de Busi, Matteotti/Casello",,45.77785446579792,9.490266294477449,,,0,,,,,
87181,TOR020_87181,"Torre de Busi, Sogno/II Giugno",,45.779998,9.487721,,,0,,,,,
87182,TOR021_87182,"Torre de Busi, Sogno/Piave",,45.790096,9.483923,,,0,,,,,
87103,CAL040_87103,"Calolziocorte, Europa/fr. Milano",,45.80017,9.432026,,,0,,,,,
87108,CAL045_87108,"Calolziocorte, Europa/fr. Allende",,45.797083,9.434479,,,0,,,,,
87105,CAL042_87105,"Calolziocorte, Europa/fr. Battisti",,45.79541,9.435799,,,0,,,,,
87197,CAL076_87197,"Calolziocorte, Battisti/fr. Piazzi",,45.795169,9.439151,,,0,,,,,
87198,CAL077_87198,"Calolziocorte, Calvi/Asilo",,45.795701,9.440417,,,0,,,,,
87199,CAL078_87199,"Calolziocorte, Cosma e Damiano/fr. Tint.",,45.794574,9.4412,,,0,,,,,
87200,CAL079_87200,"Calolziocorte, Cosma e Damiano/fr. Pica.",,45.793975,9.441417,,,0,,,,,
87116,CAL053_87116,"Calolziocorte, Mandamentale/Botticelli",,45.793688,9.442419,,,0,,,,,
87117,CAL054_87117,"Calolziocorte, Mandamentale fr. 49",,45.7882,9.447722,,,0,,,,,
87162,TOR001_87162,"Calolziocorte, Mandamentale/fr. Verdi",,45.781534,9.452478,,,0,,,,,
87163,TOR002_87163,"Torre de Busi, Mandamentale/Manzoni",,45.780554,9.454887,,,0,,,,,
87153,MON001_87153,"Monte Marenzo, Manzoni/Prato Marzio",,45.780136,9.454867,,,0,,,,,
87154,MON002_87154,"Monte Marenzo, Manzoni/Giovanni XXIII",,45.777075,9.452854,,,0,,,,,
87155,MON003_87155,"Monte Marenzo, Manzoni/I Maggio",,45.775084,9.453942,,,0,,,,,
87156,MON004_87156,"Monte Marenzo, Manzoni/Fornace Nuova",,45.770178,9.454675,,,0,,,,,
87157,MON005_87157,"Monte Marenzo, Fornace Nuova/Colleoni",,45.768179,9.456489,,,0,,,,,
87188,TOR027_87188,"Torre de Busi, S.Marco fr. 7",,45.778631,9.490719,,,0,,,,,
87177,TOR016_87177,"Torre de Busi, S.Marco, Chiesa",,45.778217,9.492924,,,0,,,,,
87178,TOR017_87178,"Torre de Busi, Ca' Zanelli/Ca' Bonasco",,45.781169,9.498296,,,0,,,,,
87179,TOR018_87179,"Torre de Busi, Ca' Zanelli, Della Meta 1",,45.780316,9.50024,,,0,,,,,
87180,TOR019_87180,"Torre de Busi, S.Marco, fr. Chiesa",,45.778352,9.493396,,,0,,,,,
87130,TOR036_87130,"Torre de Busi, S.Marco 7",,45.77869919661957,9.490654704395917,,,0,,,,,
87113,CAL050_87113,"Calolziocorte, Lavello/Padri Serviti",,45.79304,9.43184,,,0,,,,,
87110,CAL047_87110,"Calolziocorte, Padri Serviti, Cimitero",,45.792339,9.435277,,,0,,,,,
87119,CAL058_87119,"Calolziocorte, Bergamo, fr. ASL",,45.790905,9.440943,,,0,,,,,
87115,CAL052_87115,"Calolziocorte, Bonacina/Cosma e Damiano",,45.792778,9.441042,,,0,,,,,
87158,MON006_87158,"Monte Marenzo, Manzoni/Verdi",,45.770403,9.454845,,,0,,,,,
87159,MON007_87159,"Monte Marenzo, Manzoni/Mille",,45.775445,9.453799,,,0,,,,,
87160,MON008_87160,"Monte Marenzo, Manzoni/Mazzini",,45.777528,9.454024,,,0,,,,,
87161,MON009_87161,"Monte Marenzo, Manzoni/Gottardo",,45.780173,9.455233,,,0,,,,,
87185,TOR024_87185,"Torre de Busi, Sogno, Costa/fr. Introb.",,45.785077,9.481067,,,0,,,,,
87184,TOR023_87184,"Torre de Busi, Colle Sogno, Camozza 14",,45.791901,9.480174,,,0,,,,,
80463,CAL006_80463,"Calolziocorte, Lavello, Istituti",,45.794279,9.4315421,,,0,,,,,
87190,TOR029_87190,"Torre de Busi, Matteotti/fr. Roma",,45.77405,9.480639,,,0,,,,,
87191,TOR030_87191,"Torre de Busi, V. Veneto 26",,45.77534,9.479161,,,0,,,,,
87192,TOR031_87192,"Torre de Busi, Drugada 40",,45.773672,9.476987,,,0,,,,,
87193,TOR032_87193,"Torre de Busi, Mazzini/fr. Alfieri",,45.776067,9.469581,,,0,,,,,
87194,TOR033_87194,"Torre de Busi, Mazzini/Da Vinci",,45.776434,9.466752,,,0,,,,,
87195,TOR034_87195,"Torre de Busi, Favirano, Gottardo fr. 1",,45.777525,9.463957,,,0,,,,,
87196,TOR035_87196,"Torre de Busi, Favirano, Gottardo fr. 17",,45.779819,9.458214,,,0,,,,,
87166,TOR005_87166,"Torre de Busi, Mandamentale/fr. Manzoni",,45.780479,9.455405,,,0,,,,,
87167,TOR006_87167,"Calolziocorte, Mandamentale/Verdi",,45.781639,9.452416,,,0,,,,,
87118,CAL057_87118,"Calolziocorte, Mandamentale/fr. Erta",,45.788517,9.4476,,,0,,,,,
87201,CAL080_87201,"Calolziocorte, Cosma e Damiano/Picasso",,45.794056,9.441472,,,0,,,,,
87202,CAL081_87202,"Calolziocorte, Cosma e Damiano/Mandamen.",,45.795293,9.441457,,,0,,,,,
87203,CAL082_87203,"Calolziocorte, Foppenico, Calvi/Noci",,45.796021,9.440056,,,0,,,,,
87204,CAL083_87204,"Calolziocorte, Foppenico, Battisti/Piaz.",,45.795173,9.439068,,,0,,,,,
87205,CAL084_87205,"Calolziocorte, Battisti/fr. Unione",,45.794696,9.437656,,,0,,,,,
87106,CAL043_87106,"Calolziocorte, Europa/Padri Serviti",,45.79349361048291,9.437289279762258,,,0,,,,,
87111,CAL048_87111,"Calolziocorte, P. Serviti, fr. Cimitero",,45.792406,9.435207,,,0,,,,,
87112,CAL049_87112,"Calolziocorte, Lavello/fr. C. Sportivo",,45.793211,9.431971,,,0,,,,,
87186,TOR025_87186,"Torre de Busi, Sogno/Martiri Liberta'",,45.789797,9.48429,,,0,,,,,
87187,TOR026_87187,"Torre de Busi, Sogno/fr. II Giugno",,45.780036,9.487646,,,0,,,,,
87210,TOR037_87210,"Torre de Busi, Matteotti/fr. Casello",,45.777913839516536,9.49006952862244,,,0,,,,,
87189,TOR028_87189,"Torre de Busi, Matteotti fr. 2",,45.774882,9.482987,,,0,,,,,
87107,CAL044_87107,"Calolziocorte, Europa/Vitalba",,45.795754,9.43572,,,0,,,,,
87104,CAL041_87104,"Calolziocorte, Europa/Allende",,45.797142,9.434693,,,0,,,,,
87109,CAL046_87109,"Calolziocorte, Dante/fr. Galli",,45.80116,9.431422,,,0,,,,,
87183,TOR022_87183,"Torre de Busi, Sogno, Costa/Introbina",,45.785053,9.481162,,,0,,,,,
84955,LEC263_84955,"Lecco, Rivabella, Delle Nazioni/Brod.",,45.823498,9.415059,,,0,,,,,
85000,LEC264_85000,"Lecco, Rivabella, Brodolini/Overijse",,45.82872470328794,9.410111766864778,,,0,,,,,
85011,LEC265_85011,"Lecco, Ticozzi, Parcheggio",,45.8394,9.4052,,,0,,,,,
84958,LEC266_84958,"Lecco, Pasubio/Col di Lana",,45.8616,9.3924,,,0,,,,,
84960,LEC267_84960,"Lecco, Giovanni XXIII/Matteotti",,45.8594,9.3956,,,0,,,,,
84961,LEC268_84961,"Lecco, Cantarelli/fr. Rosselli",,45.857732,9.400172,,,0,,,,,
84962,LEC269_84962,"Lecco, Ponte Alimasco, fr. Cimitero",,45.8569,9.40279,,,0,,,,,
84963,LEC270_84963,"Lecco, Di Vittorio/Viganella",,45.8542,9.4052,,,0,,,,,
84964,LEC271_84964,"Lecco, Risorgimento fr. 19",,45.8512,9.4078,,,0,,,,,
84984,LEC278_84984,"Lecco, Montegrappa/fr. Tagliamento",,45.8564,9.4118,,,0,,,,,
84973,LEC279_84973,"Lecco, Foscolo 13, Cimitero",,45.85983922661187,9.404410145998021,,,0,,,,,
84970,LEC280_84970,"Lecco, Foscolo/Solferino",,45.8589,9.4018,,,0,,,,,
84971,LEC281_84971,"Lecco, Giovanni XXIII/Palestro",,45.85984950024373,9.395438716602325,,,0,,,,,
84972,LEC282_84972,"Lecco, Pasubio/Calatafimi",,45.861820649297584,9.392608777367574,,,0,,,,,
85016,LEC283_85016,"Lecco, Buozzi 17",,45.8397,9.40269,,,0,,,,,
85017,LEC284_85017,"Lecco, Buozzi/Ticozzi",,45.839051,9.405711,,,0,,,,,
87070,CAL007_87070,"Calolziocorte, Veneto/Rosa",,45.801445,9.432608,,,0,,,,,
87072,CAL009_87072,"Calolziocorte, Martiri/fr. XXIV Maggio",,45.8026509176649,9.43320594477464,,,0,,,,,
87074,CAL011_87074,"Calolziocorte, Bolis/fr. S.Antonio",,45.803353,9.434795,,,0,,,,,
87076,CAL013_87076,"Calolziocorte, Bolis/Alla Ca'",,45.803726,9.436242,,,0,,,,,
87077,CAL014_87077,"Calolziocorte, Minzoni/fr. Tovo",,45.805222,9.434298,,,0,,,,,
87079,CAL016_87079,"Calolziocorte, Minzoni 31",,45.805669,9.436797,,,0,,,,,
87081,CAL018_87081,"Calolziocorte, Minzoni 19",,45.806294,9.437626,,,0,,,,,
87083,CAL020_87083,"Calolziocorte, Rossino, Minzoni/Papini",,45.806405,9.439737,,,0,,,,,
87085,CAL022_87085,"Calolziocorte, Rossino, Minz./fr. Pizzo",,45.807048,9.440898,,,0,,,,,
87124,CAL063_87124,"Calolziocorte, Erve 2",,45.806193,9.442702,,,0,,,,,
87122,CAL061_87122,"Calolziocorte, Erve/fr. Butto",,45.807732,9.443598,,,0,,,,,
87152,ERV001_87152,"Erve, La Pira/Roma",,45.820756,9.451824,,,0,,,,,
87087,CAL024_87087,"Calolziocorte, Rossino, SP180/Arienti",,45.805836,9.442694,,,0,,,,,
87088,CAL025_87088,"Calolziocorte, Laurenziana/Piave",,45.804192,9.443647,,,0,,,,,
87090,CAL027_87090,"Calolziocorte, Laurenziana 14",,45.802842,9.445481,,,0,,,,,
87092,CAL029_87092,"Calolziocorte, Laurenziana 22",,45.80118,9.447422,,,0,,,,,
87095,CAL032_87095,"Calolziocorte, Laurenziana/fr. Pertus",,45.797831,9.449012,,,0,,,,,
87097,CAL034_87097,"Calolziocorte, Lorentino, Toti/Tesoro",,45.796244,9.4489,,,0,,,,,
87098,CAL035_87098,"Calolziocorte, Lorentino, Toti/Chiesa",,45.794997,9.448008,,,0,,,,,
87101,CAL038_87101,"Calolziocorte, Lorentino, Toti/Favirano",,45.791851,9.448762,,,0,,,,,
87100,CAL037_87100,"Calolziocorte, Lorentino, Toti fr. 40",,45.792039,9.448741,,,0,,,,,
87099,CAL036_87099,"Calolziocorte, Lorentino, Toti/fr. Chie.",,45.795165,9.448267,,,0,,,,,
87096,CAL033_87096,"Calolziocorte, Lorentino, Toti/fr. Tes.",,45.796094,9.448884,,,0,,,,,
87094,CAL031_87094,"Calolziocorte, Laurenziana/Pertus",,45.797719,9.44909,,,0,,,,,
87093,CAL030_87093,"Calolziocorte, Laurenziana/fr. Piave",,45.801162,9.447562,,,0,,,,,
87091,CAL028_87091,"Calolziocorte, Laurenziana/fr. Borghetto",,45.802971,9.445382,,,0,,,,,
87089,CAL026_87089,"Calolziocorte, Laurenziana/Carenno",,45.804255,9.443795,,,0,,,,,
87086,CAL023_87086,"Calolziocorte, Rossino, SP180/Erve",,45.805876,9.442751,,,0,,,,,
87123,CAL062_87123,"Calolziocorte, Erve fr. 6",,45.808013,9.443474,,,0,,,,,
87121,CAL060_87121,"Calolziocorte, Erve/Minzoni",,45.806312,9.442685,,,0,,,,,
87084,CAL021_87084,"Calolziocorte, Rossino, Minzoni/Agro",,45.806645,9.440112,,,0,,,,,
87082,CAL019_87082,"Calolziocorte, Minzoni 14",,45.80623,9.437508,,,0,,,,,
87080,CAL017_87080,"Calolziocorte, Minzoni 20",,45.805719,9.436704,,,0,,,,,
87078,CAL015_87078,"Calolziocorte, Minzoni/Manzoni",,45.805227,9.434171,,,0,,,,,
87075,CAL012_87075,"Calolziocorte, Bolis/S.Antonio",,45.80341,9.434842,,,0,,,,,
87073,CAL010_87073,"Calolziocorte, Bolis/XXIV Maggio",,45.802934,9.433163,,,0,,,,,
87071,CAL008_87071,"Calolziocorte, Veneto/Colleoni",,45.80148,9.432491,,,0,,,,,
80375,LEC030_80375,"Lecco, Battisti, fr. Imbarcadero",,45.855996,9.387421,,,0,,,,,
80400,LEC031_80400,"Lecco, Cadorna 15",,45.858863,9.385379,,,0,,,,,
84956,LEC249_84956,"Lecco, Capodistria/fr. Aquileia",,45.862,9.38449,,,0,,,,,
80319,LEC029_80319,"Lecco, Marconi, fr. Istituti",,45.85201395704732,9.400572186508164,,,0,,,,,
80351,LEC025_80351,"Lecco, Fiandra/fr. Besonda Inferiore",,45.85070025172056,9.401877822090134,,,0,,,,,
84982,LEC174_84982,"Lecco, Fiandra/Fra' Galdino",,45.84729248363477,9.404324227595348,,,0,,,,,
84862,LEC175_84862,"Lecco, Della Pergola/Rosmini",,45.8441,9.4061,,,0,,,,,
85005,LEC125_85005,"Lecco, Quarto 22",,45.8719,9.4002,,,0,,,,,
85007,LEC124_85007,"Lecco, Quarto/Monte S.Gabriele",,45.87323,9.401982,,,0,,,,,
80378,VAL001_80378,"Valmadrera, fr. FS, Lecco/Roma",,45.846834,9.36791,,,0,,,,,
80389,VAL003_80389,"Valmadrera, Roma/fr. S.Giuseppe",,45.846731,9.362914,,,0,,,,,
85023,VAL101_85023,"Valmadrera, Promessi Sposi 28",,45.848987,9.362468,,,0,,,,,
85024,VAL102_85024,"Valmadrera, Promessi Sposi/Castagnera",,45.850756,9.363753,,,0,,,,,
85025,VAL103_85025,"Valmadrera, Promessi Sposi fr. 103",,45.85263,9.364638,,,0,,,,,
85030,VAL108_85030,"Valmadrera, Bovara/Promessi Sposi",,45.85572,9.366319,,,0,,,,,
85033,VAL110_85033,"Valmadrera, Promessi Sposi/Preguda",,45.854823,9.365392,,,0,,,,,
85034,VAL111_85034,"Valmadrera, Preguda/Del Poggio",,45.854044,9.363198,,,0,,,,,
85035,VAL112_85035,"Valmadrera, Preguda 141",,45.852557,9.36043,,,0,,,,,
85036,VAL113_85036,"Valmadrera, Preguda 23",,45.850419,9.358848,,,0,,,,,
80303,VAL005_80303,"Valmadrera, Manzoni fr. 9",,45.847932,9.357445,,,0,,,,,
80342,VAL006_80342,"Valmadrera, Manzoni 66",,45.845759,9.355057,,,0,,,,,
85037,VAL142_85037,"Valmadrera, Manzoni, Istituti",,45.844621,9.354303,,,0,,,,,
80459,VAL010_80459,"Valmadrera, S.Rocco fr. 49",,45.842757,9.35263,,,0,,,,,
