stop_id,stop_name,stop_lat,stop_lon,stop_url
S01033,Legnano,45.59369796275024,8.910836863177337,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01033&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01033
S01034,Canegrate,45.56932170268336,8.926718130417385,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01034&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01034
S01035,Parabiago,45.552506,8.946562,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01035&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01035
S01036,Vanzago Pogliano,45.52544686649023,8.99585314005094,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01036&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01036
S01037,Rho,45.52407075836279,9.04358080180566,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01037&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01037
S01039,Rho Fiera Milano,45.5215053387284,9.087868733625442,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01039&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01039
S01040,Magenta,45.46809228772232,8.88074101442669,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01040&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01040
S01041,Corbetta S.Stefano,45.481088558728956,8.918085361071121,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01041&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01041
S01042,Vittuone Arluno,45.490995,8.947603,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01042&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01042
S01058,Pregnana M.,45.51027966307339,9.00347927410985,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01058&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01058
S01059,Albairate,45.404354,8.958227,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01059&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01059
S01060,Parona Lomellina,45.280205,8.780257,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01060&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01060
S01061,Vigevano,45.312778,8.86189,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01061&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01061
S01062,Abbiategrasso,45.39758856484072,8.920445492642443,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01062&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01062
S01063,Gaggiano,45.408791,9.031338,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01063&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01063
S01064,Corsico,45.436052244491485,9.109017884992113,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01064&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01064
S01065,Trezzano Sul Naviglio,45.42016250099421,9.066996120117892,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01065&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01065
S01066,Milano Cadorna,45.468359,9.175596,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01066&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01066
S01067,Milano Domodossola,45.48089551529146,9.162241471810376,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01067&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01067
S01069,Milano Quarto Oggiaro,45.51918499923683,9.145623388019999,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01069&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01069
S01070,Novate Milanese,45.533067,9.132299,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01070&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01070
S01071,Bollate Centro,45.54279547814159,9.123000119337576,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01071&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01071
S01072,Bollate Nord,45.552694,9.112022,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01072&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01072
S01073,Garbagnate Parco Delle Groane,45.571089,9.090977,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01073&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01073
S01074,Garbagnate Milanese,45.580271,9.080171,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01074&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01074
S01075,Cesate,45.590796,9.066427,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01075&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01075
S01076,Caronno Pertusella,45.5982,9.057898,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01076&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01076
S01077,Saronno Sud,45.612351,9.045529,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01077&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01077
S01078,Milano Affori,45.52044419627352,9.167480794660491,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01078&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01078
S01079,Milano Bruzzano Parco Nord,45.53374634321808,9.172805640256456,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01079&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01079
S01082,Paderno Dugnano,45.56498454665293,9.161356763806339,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01082&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01082
S01083,Palazzolo Milanese,45.58099957186156,9.156621853049728,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01083&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01083
S01084,Varedo,45.595605,9.153331,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01084&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01084
S01085,Bovisio Masciago,45.61199761192063,9.141282466559005,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01085&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01085
S01086,Cesano Maderno,45.63064388365578,9.14223977182769,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01086&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01086
S01087,Meda,45.662452,9.158918,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01087&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01087
S01088,Cabiate,45.67592157289621,9.168439198164947,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01088&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01088
S01089,Mariano Comense,45.693589,9.181411,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01089&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01089
S01091,Carugo-Giussano,45.70581953353814,9.198860300305796,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01091&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01091
S01092,Arosio,45.718338,9.210148,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01092&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01092
S01093,Inverigo,45.74041429807514,9.224371534018019,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01093&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01093
S01094,Lambrugo-Lurago D'Erba,45.761513,9.23852,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01094&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01094
S01096,Erba,45.81309,9.230066,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01096&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01096
S01097,Pontelambro-Castelmarte,45.829169,9.225603,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01097&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01097
S01098,Caslino D'Erba,45.835146,9.232295,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01098&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01098
S01099,Canzo,45.849063,9.270296,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01099&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01099
S01101,Asso,45.854957,9.269382,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01101&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01101
S01104,Pieve Emanuele,45.33966091885676,9.203512912406154,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01104&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01104
S01109,Cormano-Cusano Milanino,45.54571075149256,9.174093127070364,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01109&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01109
S01110,Pino-Tronzano,46.098658044655515,8.737063967799713,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01110&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01110
S01111,Colmegna,46.0240945212344,8.752317677059409,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01111&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01111
S01112,Cesano Boscone,45.43033460309304,9.09140070246417,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01112&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01112
S01113,Luino,45.996876,8.737411,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01113&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01113
S01116,Porto Valtravaglia,45.9583966915557,8.674061583126559,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01116&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01116
S01117,Calde',45.94565992076208,8.663223915344247,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01117&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01117
S01118,Laveno Mombello,45.90329302436579,8.624397688037334,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01118&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01118
S01120,Leggiuno Monvalle,45.86748182575285,8.630845426243468,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01120&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01120
S01121,Ispra,45.811684,8.621033,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01121&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01121
S01122,Taino Angera,45.77236448347961,8.605757393848421,https://www.trenord.it/linee-e-orari/circolazione/stazione/?mir-code=S01122&no_cache=1&utm_source=google_maps&utm_medium=transit&utm_campaign=gtfs_stops&utm_content=stop_S01122
