source_graph_node_id,target_graph_node_id,path_edge_ids,path_node_ids,running_minutes_model,distance_m,generation_penalized_cost,provenance,generation_round,physical_node_loop,runtime_factor_vs_shortest,max_shared_runtime_fraction,admissible_for_corridor_pool,rejection_reason,scope,fixture_id,corridor_rank_by_true_runtime,turn_legality,turn_legality_reason,frozen_epoch_id
n:528193.74:5065060.08,n:529152.42:5064918.92,e:1162813332:2:R:0:n:528193.74:5065060.08>n:528181.98:5065064.51;e:1162813332:1:R:0:n:528181.98:5065064.51>n:528179.06:5065065.56;e:198147970:2:R:0:n:528179.06:5065065.56>n:528184.12:5065076.30;e:198147970:1:R:0:n:528184.12:5065076.30>n:528184.46:5065077.00;e:143945595:28:R:0:n:528184.46:5065077.00>n:528189.35:5065075.20;e:143945595:27:R:0:n:528189.35:5065075.20>n:528194.22:5065073.20;e:143945595:26:R:0:n:528194.22:5065073.20>n:528258.32:5065048.30;e:143945595:25:R:0:n:528258.32:5065048.30>n:528297.00:5065032.85;e:143945595:24:R:0:n:528297.00:5065032.85>n:528298.50:5065032.36;e:143945595:23:R:0:n:528298.50:5065032.36>n:528302.46:5065030.65;e:143945595:22:R:0:n:528302.46:5065030.65>n:528343.59:5065013.19;e:143945595:21:R:0:n:528343.59:5065013.19>n:528353.02:5065009.09;e:143945595:20:R:0:n:528353.02:5065009.09>n:528366.31:5065004.06;e:143945595:19:R:0:n:528366.31:5065004.06>n:528420.31:5064983.64;e:143945595:18:R:0:n:528420.31:5064983.64>n:528441.98:5064974.54;e:143945595:17:R:0:n:528441.98:5064974.54>n:528514.20:5064945.92;e:143945595:16:R:0:n:528514.20:5064945.92>n:528545.34:5064934.62;e:143945595:15:R:0:n:528545.34:5064934.62>n:528576.39:5064925.00;e:143945595:14:R:0:n:528576.39:5064925.00>n:528580.72:5064923.67;e:143945595:13:R:0:n:528580.72:5064923.67>n:528629.09:5064913.88;e:143945595:12:R:0:n:528629.09:5064913.88>n:528645.17:5064911.82;e:143945595:11:R:0:n:528645.17:5064911.82>n:528652.49:5064911.21;e:143945595:10:R:0:n:528652.49:5064911.21>n:528673.63:5064909.86;e:143945595:9:R:0:n:528673.63:5064909.86>n:528782.93:5064911.12;e:143945595:8:R:0:n:528782.93:5064911.12>n:528932.10:5064914.90;e:143945595:7:R:0:n:528932.10:5064914.90>n:528940.58:5064915.13;e:143945595:6:R:0:n:528940.58:5064915.13>n:529110.43:5064919.18;e:143945595:5:R:0:n:529110.43:5064919.18>n:529135.04:5064918.23;e:143945595:4:R:0:n:529135.04:5064918.23>n:529147.49:5064918.06;e:143945595:3:R:0:n:529147.49:5064918.06>n:529152.42:5064918.92,n:528193.74:5065060.08;n:528181.98:5065064.51;n:528179.06:5065065.56;n:528184.12:5065076.30;n:528184.46:5065077.00;n:528189.35:5065075.20;n:528194.22:5065073.20;n:528258.32:5065048.30;n:528297.00:5065032.85;n:528298.50:5065032.36;n:528302.46:5065030.65;n:528343.59:5065013.19;n:528353.02:5065009.09;n:528366.31:5065004.06;n:528420.31:5064983.64;n:528441.98:5064974.54;n:528514.20:5064945.92;n:528545.34:5064934.62;n:528576.39:5064925.00;n:528580.72:5064923.67;n:528629.09:5064913.88;n:528645.17:5064911.82;n:528652.49:5064911.21;n:528673.63:5064909.86;n:528782.93:5064911.12;n:528932.10:5064914.90;n:528940.58:5064915.13;n:529110.43:5064919.18;n:529135.04:5064918.23;n:529147.49:5064918.06;n:529152.42:5064918.92,1.594327223008,1026.434766513,1.594327223008,CERTIFIED_GATE_D_SHORTEST,0,False,1.0,0.0,True,,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,FIXTURE_01,1,True,PASS,gate-d-2026-09-03-834d5caa0bfd
n:528193.74:5065060.08,n:529152.42:5064918.92,e:1162813332:2:R:0:n:528193.74:5065060.08>n:528181.98:5065064.51;e:1162813332:1:R:0:n:528181.98:5065064.51>n:528179.06:5065065.56;e:198147970:2:R:0:n:528179.06:5065065.56>n:528184.12:5065076.30;e:198147970:1:R:0:n:528184.12:5065076.30>n:528184.46:5065077.00;e:143945595:28:R:0:n:528184.46:5065077.00>n:528189.35:5065075.20;e:143945595:27:R:0:n:528189.35:5065075.20>n:528194.22:5065073.20;e:143945595:26:R:0:n:528194.22:5065073.20>n:528258.32:5065048.30;e:143945595:25:R:0:n:528258.32:5065048.30>n:528297.00:5065032.85;e:143945595:24:R:0:n:528297.00:5065032.85>n:528298.50:5065032.36;e:143945595:23:R:0:n:528298.50:5065032.36>n:528302.46:5065030.65;e:143945595:22:R:0:n:528302.46:5065030.65>n:528343.59:5065013.19;e:143945595:21:R:0:n:528343.59:5065013.19>n:528353.02:5065009.09;e:143945595:20:R:0:n:528353.02:5065009.09>n:528366.31:5065004.06;e:143945595:19:R:0:n:528366.31:5065004.06>n:528420.31:5064983.64;e:143945595:18:R:0:n:528420.31:5064983.64>n:528441.98:5064974.54;e:143945595:17:R:0:n:528441.98:5064974.54>n:528514.20:5064945.92;e:143945595:16:R:0:n:528514.20:5064945.92>n:528545.34:5064934.62;e:143945595:15:R:0:n:528545.34:5064934.62>n:528576.39:5064925.00;e:143945595:14:R:0:n:528576.39:5064925.00>n:528580.72:5064923.67;e:143945595:13:R:0:n:528580.72:5064923.67>n:528629.09:5064913.88;e:143945595:12:R:0:n:528629.09:5064913.88>n:528645.17:5064911.82;e:143945595:11:R:0:n:528645.17:5064911.82>n:528652.49:5064911.21;e:143945595:10:R:0:n:528652.49:5064911.21>n:528673.63:5064909.86;e:143945595:9:R:0:n:528673.63:5064909.86>n:528782.93:5064911.12;e:110555379:1:F:0:n:528782.93:5064911.12>n:528785.57:5064927.97;e:110555379:2:F:0:n:528785.57:5064927.97>n:528790.34:5064947.81;e:110555379:3:F:0:n:528790.34:5064947.81>n:528796.61:5064967.78;e:110555379:4:F:0:n:528796.61:5064967.78>n:528801.45:5064983.81;e:110555379:5:F:0:n:528801.45:5064983.81>n:528803.05:5064990.42;e:110555379:6:F:0:n:528803.05:5064990.42>n:528805.44:5064999.16;e:110555379:7:F:0:n:528805.44:5064999.16>n:528808.05:5065011.21;e:110554558:1:F:0:n:528808.05:5065011.21>n:528842.75:5065005.11;e:110554558:2:F:0:n:528842.75:5065005.11>n:528923.05:5064992.76;e:110554558:3:F:0:n:528923.05:5064992.76>n:528927.99:5064991.99;e:110554558:4:F:0:n:528927.99:5064991.99>n:529122.89:5064962.00;e:98812079:13:F:0:n:529122.89:5064962.00>n:529129.48:5064956.79;e:98812079:14:F:0:n:529129.48:5064956.79>n:529136.74:5064952.13;e:98812079:15:F:0:n:529136.74:5064952.13>n:529142.95:5064948.69;e:98812079:16:F:0:n:529142.95:5064948.69>n:529148.42:5064945.72;e:98812079:17:F:0:n:529148.42:5064945.72>n:529153.17:5064942.99;e:98812079:18:F:0:n:529153.17:5064942.99>n:529157.31:5064939.60;e:98812079:19:F:0:n:529157.31:5064939.60>n:529160.69:5064935.01;e:220029443:11:F:0:n:529160.69:5064935.01>n:529159.80:5064934.28;e:220029443:12:F:0:n:529159.80:5064934.28>n:529159.22:5064933.70;e:220029443:13:F:0:n:529159.22:5064933.70>n:529158.02:5064932.15;e:220029443:14:F:0:n:529158.02:5064932.15>n:529157.10:5064930.42;e:220029443:15:F:0:n:529157.10:5064930.42>n:529156.46:5064928.32;e:220029443:16:F:0:n:529156.46:5064928.32>n:529156.23:5064926.14;e:220029443:17:F:0:n:529156.23:5064926.14>n:529156.57:5064923.42;e:220029443:18:F:0:n:529156.57:5064923.42>n:529157.56:5064920.86;e:143945595:1:F:0:n:529157.56:5064920.86>n:529156.01:5064919.94;e:143945595:2:F:0:n:529156.01:5064919.94>n:529152.42:5064918.92,n:528193.74:5065060.08;n:528181.98:5065064.51;n:528179.06:5065065.56;n:528184.12:5065076.30;n:528184.46:5065077.00;n:528189.35:5065075.20;n:528194.22:5065073.20;n:528258.32:5065048.30;n:528297.00:5065032.85;n:528298.50:5065032.36;n:528302.46:5065030.65;n:528343.59:5065013.19;n:528353.02:5065009.09;n:528366.31:5065004.06;n:528420.31:5064983.64;n:528441.98:5064974.54;n:528514.20:5064945.92;n:528545.34:5064934.62;n:528576.39:5064925.00;n:528580.72:5064923.67;n:528629.09:5064913.88;n:528645.17:5064911.82;n:528652.49:5064911.21;n:528673.63:5064909.86;n:528782.93:5064911.12;n:528785.57:5064927.97;n:528790.34:5064947.81;n:528796.61:5064967.78;n:528801.45:5064983.81;n:528803.05:5064990.42;n:528805.44:5064999.16;n:528808.05:5065011.21;n:528842.75:5065005.11;n:528923.05:5064992.76;n:528927.99:5064991.99;n:529122.89:5064962.00;n:529129.48:5064956.79;n:529136.74:5064952.13;n:529142.95:5064948.69;n:529148.42:5064945.72;n:529153.17:5064942.99;n:529157.31:5064939.60;n:529160.69:5064935.01;n:529159.80:5064934.28;n:529159.22:5064933.70;n:529158.02:5064932.15;n:529157.10:5064930.42;n:529156.46:5064928.32;n:529156.23:5064926.14;n:529156.57:5064923.42;n:529157.56:5064920.86;n:529156.01:5064919.94;n:529152.42:5064918.92,1.9935999193599996,1146.9280352740006,2.8254438305688,BOUNDED_PENALTY_ALTERNATIVE,4,False,1.2504333430365042,0.6521903872714481,True,,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,FIXTURE_01,2,True,PASS,gate-d-2026-09-03-834d5caa0bfd
n:532085.81:5063579.38,n:529152.42:5064918.92,e:432566878:8:F:0:n:532085.81:5063579.38>n:532045.91:5063578.06;e:432566878:9:F:0:n:532045.91:5063578.06>n:531963.61:5063575.35;e:432566878:10:F:0:n:531963.61:5063575.35>n:531949.19:5063575.11;e:432566878:11:F:0:n:531949.19:5063575.11>n:531947.95:5063575.06;e:432566878:12:F:0:n:531947.95:5063575.06>n:531927.07:5063574.22;e:432566878:13:F:0:n:531927.07:5063574.22>n:531909.01:5063573.49;e:432566878:14:F:0:n:531909.01:5063573.49>n:531871.24:5063571.96;e:432566878:15:F:0:n:531871.24:5063571.96>n:531789.60:5063569.71;e:432566878:16:F:0:n:531789.60:5063569.71>n:531770.81:5063569.42;e:432566878:17:F:0:n:531770.81:5063569.42>n:531745.49:5063570.48;e:432566878:18:F:0:n:531745.49:5063570.48>n:531735.48:5063572.56;e:432566878:19:F:0:n:531735.48:5063572.56>n:531723.98:5063574.97;e:432566878:20:F:0:n:531723.98:5063574.97>n:531698.44:5063581.24;e:432566878:21:F:0:n:531698.44:5063581.24>n:531694.56:5063582.79;e:432566878:22:F:0:n:531694.56:5063582.79>n:531666.79:5063592.98;e:432566878:23:F:0:n:531666.79:5063592.98>n:531659.25:5063596.01;e:432566878:24:F:0:n:531659.25:5063596.01>n:531633.75:5063609.02;e:432566878:25:F:0:n:531633.75:5063609.02>n:531607.67:5063628.42;e:432566878:26:F:0:n:531607.67:5063628.42>n:531579.21:5063650.38;e:432566878:27:F:0:n:531579.21:5063650.38>n:531573.65:5063653.95;e:432566878:28:F:0:n:531573.65:5063653.95>n:531569.57:5063656.69;e:1118954280:1:F:0:n:531569.57:5063656.69>n:531570.79:5063659.29;e:1118954280:2:F:0:n:531570.79:5063659.29>n:531571.32:5063662.09;e:1118954280:3:F:0:n:531571.32:5063662.09>n:531571.11:5063664.92;e:1118954280:4:F:0:n:531571.11:5063664.92>n:531570.12:5063667.57;e:1118954280:5:F:0:n:531570.12:5063667.57>n:531568.48:5063669.87;e:1118954280:6:F:0:n:531568.48:5063669.87>n:531566.02:5063671.87;e:1196041890:1:F:0:n:531566.02:5063671.87>n:531565.47:5063672.30;e:1196041890:2:F:0:n:531565.47:5063672.30>n:531562.92:5063673.43;e:1196041890:3:F:0:n:531562.92:5063673.43>n:531560.11:5063673.92;e:1196041890:4:F:0:n:531560.11:5063673.92>n:531557.27:5063673.71;e:1196041890:5:F:0:n:531557.27:5063673.71>n:531554.57:5063672.78;e:1196041890:6:F:0:n:531554.57:5063672.78>n:531552.04:5063671.07;e:26499969:1:F:0:n:531552.04:5063671.07>n:531545.03:5063677.23;e:26499969:2:F:0:n:531545.03:5063677.23>n:531495.93:5063712.85;e:220035446:1:F:0:n:531495.93:5063712.85>n:531411.04:5063783.30;e:48540239:1:F:0:n:531411.04:5063783.30>n:531375.74:5063811.13;e:48540240:1:F:0:n:531375.74:5063811.13>n:531306.43:5063864.55;e:48540240:2:F:0:n:531306.43:5063864.55>n:531260.85:5063899.82;e:48540240:3:F:0:n:531260.85:5063899.82>n:531193.92:5063951.59;e:48540240:4:F:0:n:531193.92:5063951.59>n:531187.05:5063956.22;e:48540240:5:F:0:n:531187.05:5063956.22>n:531145.24:5063989.14;e:48540240:6:F:0:n:531145.24:5063989.14>n:531044.26:5064068.68;e:48540240:7:F:0:n:531044.26:5064068.68>n:531011.49:5064093.63;e:48540240:8:F:0:n:531011.49:5064093.63>n:531000.37:5064101.40;e:48540240:9:F:0:n:531000.37:5064101.40>n:530976.16:5064116.70;e:48540240:10:F:0:n:530976.16:5064116.70>n:530958.89:5064126.28;e:48540240:11:F:0:n:530958.89:5064126.28>n:530937.90:5064137.85;e:48540240:12:F:0:n:530937.90:5064137.85>n:530899.10:5064154.65;e:48540240:13:F:0:n:530899.10:5064154.65>n:530887.41:5064158.56;e:48540240:14:F:0:n:530887.41:5064158.56>n:530865.34:5064165.96;e:48540240:15:F:0:n:530865.34:5064165.96>n:530830.19:5064174.57;e:48540240:16:F:0:n:530830.19:5064174.57>n:530820.77:5064176.40;e:48540240:17:F:0:n:530820.77:5064176.40>n:530635.70:5064214.52;e:48540240:18:F:0:n:530635.70:5064214.52>n:530522.40:5064238.13;e:48540240:19:F:0:n:530522.40:5064238.13>n:530504.40:5064241.88;e:194274209:1:F:0:n:530504.40:5064241.88>n:530497.06:5064243.38;e:194274211:1:F:0:n:530497.06:5064243.38>n:530461.82:5064250.89;e:194274211:2:F:0:n:530461.82:5064250.89>n:530443.74:5064254.74;e:1196041891:1:F:0:n:530443.74:5064254.74>n:530430.26:5064257.38;e:173737513:1:F:0:n:530430.26:5064257.38>n:530417.70:5064262.36;e:173737513:2:F:0:n:530417.70:5064262.36>n:530409.00:5064266.41;e:432566874:1:F:0:n:530409.00:5064266.41>n:530407.76:5064267.73;e:432566874:2:F:0:n:530407.76:5064267.73>n:530406.32:5064268.84;e:432566874:3:F:0:n:530406.32:5064268.84>n:530404.24:5064269.84;e:432566874:4:F:0:n:530404.24:5064269.84>n:530401.99:5064270.35;e:523336953:1:F:0:n:530401.99:5064270.35>n:530399.62:5064270.35;e:523336953:2:F:0:n:530399.62:5064270.35>n:530397.30:5064269.79;e:523336953:3:F:0:n:530397.30:5064269.79>n:530395.36:5064268.85;e:523336953:4:F:0:n:530395.36:5064268.85>n:530393.67:5064267.52;e:173737547:1:F:0:n:530393.67:5064267.52>n:530385.40:5064267.23;e:173737547:2:F:0:n:530385.40:5064267.23>n:530379.64:5064267.39;e:173737547:3:F:0:n:530379.64:5064267.39>n:530369.50:5064267.88;e:43722425:1:F:0:n:530369.50:5064267.88>n:530332.31:5064275.87;e:43722425:2:F:0:n:530332.31:5064275.87>n:530327.58:5064276.88;e:43722425:3:F:0:n:530327.58:5064276.88>n:530296.71:5064284.06;e:43722426:1:F:0:n:530296.71:5064284.06>n:530279.91:5064287.70;e:43722424:1:F:0:n:530279.91:5064287.70>n:530252.74:5064295.52;e:43722424:2:F:0:n:530252.74:5064295.52>n:530229.00:5064302.76;e:43722424:3:F:0:n:530229.00:5064302.76>n:530219.16:5064308.25;e:43722424:4:F:0:n:530219.16:5064308.25>n:530212.28:5064311.90;e:43722424:5:F:0:n:530212.28:5064311.90>n:530205.10:5064315.90;e:677822390:1:F:0:n:530205.10:5064315.90>n:530197.78:5064321.12;e:677822390:2:F:0:n:530197.78:5064321.12>n:530195.29:5064322.90;e:677822390:3:F:0:n:530195.29:5064322.90>n:530183.66:5064331.16;e:677822390:4:F:0:n:530183.66:5064331.16>n:530177.07:5064337.34;e:677822390:5:F:0:n:530177.07:5064337.34>n:530165.72:5064347.92;e:677822390:6:F:0:n:530165.72:5064347.92>n:530150.03:5064366.69;e:677822390:7:F:0:n:530150.03:5064366.69>n:530148.09:5064370.07;e:677822390:8:F:0:n:530148.09:5064370.07>n:530138.53:5064385.62;e:677822390:9:F:0:n:530138.53:5064385.62>n:530115.01:5064431.02;e:677822390:10:F:0:n:530115.01:5064431.02>n:530103.45:5064453.39;e:677822390:11:F:0:n:530103.45:5064453.39>n:530102.80:5064454.74;e:677822390:12:F:0:n:530102.80:5064454.74>n:530099.59:5064461.41;e:677822390:13:F:0:n:530099.59:5064461.41>n:530082.78:5064495.32;e:677822390:14:F:0:n:530082.78:5064495.32>n:530069.69:5064520.69;e:523336575:1:F:0:n:530069.69:5064520.69>n:530062.84:5064530.95;e:523336575:2:F:0:n:530062.84:5064530.95>n:530054.82:5064540.63;e:523336575:3:F:0:n:530054.82:5064540.63>n:530048.50:5064547.03;e:523336575:4:F:0:n:530048.50:5064547.03>n:530040.74:5064553.22;e:523336575:5:F:0:n:530040.74:5064553.22>n:530035.14:5064557.79;e:523336575:6:F:0:n:530035.14:5064557.79>n:530028.65:5064562.35;e:523336575:7:F:0:n:530028.65:5064562.35>n:530019.83:5064567.49;e:523336575:8:F:0:n:530019.83:5064567.49>n:530005.30:5064575.47;e:523336575:9:F:0:n:530005.30:5064575.47>n:529987.80:5064583.22;e:523336575:10:F:0:n:529987.80:5064583.22>n:529963.52:5064592.14;e:523336575:11:F:0:n:529963.52:5064592.14>n:529941.44:5064598.19;e:523336575:12:F:0:n:529941.44:5064598.19>n:529908.94:5064604.69;e:523336575:13:F:0:n:529908.94:5064604.69>n:529872.19:5064611.69;e:523336575:14:F:0:n:529872.19:5064611.69>n:529833.56:5064620.03;e:523336575:15:F:0:n:529833.56:5064620.03>n:529824.31:5064622.43;e:523336575:16:F:0:n:529824.31:5064622.43>n:529813.99:5064624.82;e:523336575:17:F:0:n:529813.99:5064624.82>n:529805.26:5064628.45;e:523336575:18:F:0:n:529805.26:5064628.45>n:529802.32:5064629.68;e:523336575:19:F:0:n:529802.32:5064629.68>n:529797.65:5064631.74;e:523336575:20:F:0:n:529797.65:5064631.74>n:529792.07:5064634.19;e:523336575:21:F:0:n:529792.07:5064634.19>n:529779.57:5064640.69;e:523336575:22:F:0:n:529779.57:5064640.69>n:529777.81:5064641.49;e:523336575:23:F:0:n:529777.81:5064641.49>n:529766.29:5064648.93;e:523336575:24:F:0:n:529766.29:5064648.93>n:529748.77:5064659.61;e:523336575:25:F:0:n:529748.77:5064659.61>n:529744.54:5064662.85;e:523336575:26:F:0:n:529744.54:5064662.85>n:529728.92:5064673.60;e:523336575:27:F:0:n:529728.92:5064673.60>n:529693.20:5064698.17;e:523336575:28:F:0:n:529693.20:5064698.17>n:529666.00:5064716.13;e:523336575:29:F:0:n:529666.00:5064716.13>n:529658.82:5064720.63;e:523336575:30:F:0:n:529658.82:5064720.63>n:529655.37:5064722.78;e:523336575:31:F:0:n:529655.37:5064722.78>n:529641.77:5064729.79;e:43722423:1:F:0:n:529641.77:5064729.79>n:529607.16:5064745.20;e:43722423:2:F:0:n:529607.16:5064745.20>n:529589.95:5064752.69;e:43722423:3:F:0:n:529589.95:5064752.69>n:529547.82:5064771.43;e:43722423:4:F:0:n:529547.82:5064771.43>n:529517.83:5064784.76;e:43722423:5:F:0:n:529517.83:5064784.76>n:529412.51:5064828.83;e:43722423:6:F:0:n:529412.51:5064828.83>n:529399.09:5064834.44;e:43722423:7:F:0:n:529399.09:5064834.44>n:529385.66:5064839.97;e:43722423:8:F:0:n:529385.66:5064839.97>n:529362.81:5064848.78;e:173735171:1:F:0:n:529362.81:5064848.78>n:529351.16:5064853.74;e:173735171:2:F:0:n:529351.16:5064853.74>n:529338.86:5064857.40;e:220029447:1:F:0:n:529338.86:5064857.40>n:529337.36:5064858.89;e:220029447:2:F:0:n:529337.36:5064858.89>n:529335.61:5064860.10;e:220029447:3:F:0:n:529335.61:5064860.10>n:529333.68:5064860.98;e:220029447:4:F:0:n:529333.68:5064860.98>n:529331.63:5064861.51;e:173735170:1:F:0:n:529331.63:5064861.51>n:529327.99:5064862.81;e:173735170:2:F:0:n:529327.99:5064862.81>n:529324.71:5064863.97;e:173735170:3:F:0:n:529324.71:5064863.97>n:529312.88:5064869.63;e:173735170:4:F:0:n:529312.88:5064869.63>n:529300.80:5064877.09;e:173735170:5:F:0:n:529300.80:5064877.09>n:529289.64:5064882.35;e:173735170:6:F:0:n:529289.64:5064882.35>n:529270.27:5064889.93;e:173735170:7:F:0:n:529270.27:5064889.93>n:529250.99:5064896.21;e:173735170:8:F:0:n:529250.99:5064896.21>n:529240.09:5064899.42;e:173735170:9:F:0:n:529240.09:5064899.42>n:529219.99:5064904.47;e:173735170:10:F:0:n:529219.99:5064904.47>n:529203.59:5064909.94;e:173735170:11:F:0:n:529203.59:5064909.94>n:529194.97:5064913.45;e:173735170:12:F:0:n:529194.97:5064913.45>n:529187.29:5064918.56;e:173735170:13:F:0:n:529187.29:5064918.56>n:529178.37:5064927.85;e:220029443:1:F:0:n:529178.37:5064927.85>n:529178.04:5064929.29;e:220029443:2:F:0:n:529178.04:5064929.29>n:529177.14:5064931.45;e:220029443:3:F:0:n:529177.14:5064931.45>n:529175.81:5064933.36;e:220029443:4:F:0:n:529175.81:5064933.36>n:529173.36:5064935.48;e:220029443:5:F:0:n:529173.36:5064935.48>n:529171.21:5064936.55;e:220029443:6:F:0:n:529171.21:5064936.55>n:529168.87:5064937.13;e:220029443:7:F:0:n:529168.87:5064937.13>n:529166.77:5064937.21;e:220029443:8:F:0:n:529166.77:5064937.21>n:529164.69:5064936.90;e:220029443:9:F:0:n:529164.69:5064936.90>n:529162.59:5064936.16;e:220029443:10:F:0:n:529162.59:5064936.16>n:529160.69:5064935.01;e:220029443:11:F:0:n:529160.69:5064935.01>n:529159.80:5064934.28;e:220029443:12:F:0:n:529159.80:5064934.28>n:529159.22:5064933.70;e:220029443:13:F:0:n:529159.22:5064933.70>n:529158.02:5064932.15;e:220029443:14:F:0:n:529158.02:5064932.15>n:529157.10:5064930.42;e:220029443:15:F:0:n:529157.10:5064930.42>n:529156.46:5064928.32;e:220029443:16:F:0:n:529156.46:5064928.32>n:529156.23:5064926.14;e:220029443:17:F:0:n:529156.23:5064926.14>n:529156.57:5064923.42;e:220029443:18:F:0:n:529156.57:5064923.42>n:529157.56:5064920.86;e:143945595:1:F:0:n:529157.56:5064920.86>n:529156.01:5064919.94;e:143945595:2:F:0:n:529156.01:5064919.94>n:529152.42:5064918.92,n:532085.81:5063579.38;n:532045.91:5063578.06;n:531963.61:5063575.35;n:531949.19:5063575.11;n:531947.95:5063575.06;n:531927.07:5063574.22;n:531909.01:5063573.49;n:531871.24:5063571.96;n:531789.60:5063569.71;n:531770.81:5063569.42;n:531745.49:5063570.48;n:531735.48:5063572.56;n:531723.98:5063574.97;n:531698.44:5063581.24;n:531694.56:5063582.79;n:531666.79:5063592.98;n:531659.25:5063596.01;n:531633.75:5063609.02;n:531607.67:5063628.42;n:531579.21:5063650.38;n:531573.65:5063653.95;n:531569.57:5063656.69;n:531570.79:5063659.29;n:531571.32:5063662.09;n:531571.11:5063664.92;n:531570.12:5063667.57;n:531568.48:5063669.87;n:531566.02:5063671.87;n:531565.47:5063672.30;n:531562.92:5063673.43;n:531560.11:5063673.92;n:531557.27:5063673.71;n:531554.57:5063672.78;n:531552.04:5063671.07;n:531545.03:5063677.23;n:531495.93:5063712.85;n:531411.04:5063783.30;n:531375.74:5063811.13;n:531306.43:5063864.55;n:531260.85:5063899.82;n:531193.92:5063951.59;n:531187.05:5063956.22;n:531145.24:5063989.14;n:531044.26:5064068.68;n:531011.49:5064093.63;n:531000.37:5064101.40;n:530976.16:5064116.70;n:530958.89:5064126.28;n:530937.90:5064137.85;n:530899.10:5064154.65;n:530887.41:5064158.56;n:530865.34:5064165.96;n:530830.19:5064174.57;n:530820.77:5064176.40;n:530635.70:5064214.52;n:530522.40:5064238.13;n:530504.40:5064241.88;n:530497.06:5064243.38;n:530461.82:5064250.89;n:530443.74:5064254.74;n:530430.26:5064257.38;n:530417.70:5064262.36;n:530409.00:5064266.41;n:530407.76:5064267.73;n:530406.32:5064268.84;n:530404.24:5064269.84;n:530401.99:5064270.35;n:530399.62:5064270.35;n:530397.30:5064269.79;n:530395.36:5064268.85;n:530393.67:5064267.52;n:530385.40:5064267.23;n:530379.64:5064267.39;n:530369.50:5064267.88;n:530332.31:5064275.87;n:530327.58:5064276.88;n:530296.71:5064284.06;n:530279.91:5064287.70;n:530252.74:5064295.52;n:530229.00:5064302.76;n:530219.16:5064308.25;n:530212.28:5064311.90;n:530205.10:5064315.90;n:530197.78:5064321.12;n:530195.29:5064322.90;n:530183.66:5064331.16;n:530177.07:5064337.34;n:530165.72:5064347.92;n:530150.03:5064366.69;n:530148.09:5064370.07;n:530138.53:5064385.62;n:530115.01:5064431.02;n:530103.45:5064453.39;n:530102.80:5064454.74;n:530099.59:5064461.41;n:530082.78:5064495.32;n:530069.69:5064520.69;n:530062.84:5064530.95;n:530054.82:5064540.63;n:530048.50:5064547.03;n:530040.74:5064553.22;n:530035.14:5064557.79;n:530028.65:5064562.35;n:530019.83:5064567.49;n:530005.30:5064575.47;n:529987.80:5064583.22;n:529963.52:5064592.14;n:529941.44:5064598.19;n:529908.94:5064604.69;n:529872.19:5064611.69;n:529833.56:5064620.03;n:529824.31:5064622.43;n:529813.99:5064624.82;n:529805.26:5064628.45;n:529802.32:5064629.68;n:529797.65:5064631.74;n:529792.07:5064634.19;n:529779.57:5064640.69;n:529777.81:5064641.49;n:529766.29:5064648.93;n:529748.77:5064659.61;n:529744.54:5064662.85;n:529728.92:5064673.60;n:529693.20:5064698.17;n:529666.00:5064716.13;n:529658.82:5064720.63;n:529655.37:5064722.78;n:529641.77:5064729.79;n:529607.16:5064745.20;n:529589.95:5064752.69;n:529547.82:5064771.43;n:529517.83:5064784.76;n:529412.51:5064828.83;n:529399.09:5064834.44;n:529385.66:5064839.97;n:529362.81:5064848.78;n:529351.16:5064853.74;n:529338.86:5064857.40;n:529337.36:5064858.89;n:529335.61:5064860.10;n:529333.68:5064860.98;n:529331.63:5064861.51;n:529327.99:5064862.81;n:529324.71:5064863.97;n:529312.88:5064869.63;n:529300.80:5064877.09;n:529289.64:5064882.35;n:529270.27:5064889.93;n:529250.99:5064896.21;n:529240.09:5064899.42;n:529219.99:5064904.47;n:529203.59:5064909.94;n:529194.97:5064913.45;n:529187.29:5064918.56;n:529178.37:5064927.85;n:529178.04:5064929.29;n:529177.14:5064931.45;n:529175.81:5064933.36;n:529173.36:5064935.48;n:529171.21:5064936.55;n:529168.87:5064937.13;n:529166.77:5064937.21;n:529164.69:5064936.90;n:529162.59:5064936.16;n:529160.69:5064935.01;n:529159.80:5064934.28;n:529159.22:5064933.70;n:529158.02:5064932.15;n:529157.10:5064930.42;n:529156.46:5064928.32;n:529156.23:5064926.14;n:529156.57:5064923.42;n:529157.56:5064920.86;n:529156.01:5064919.94;n:529152.42:5064918.92,5.082896585790997,3388.597723859998,5.082896585790997,CERTIFIED_GATE_D_SHORTEST,0,False,1.0,0.0,True,,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,FIXTURE_02,1,True,PASS,gate-d-2026-09-03-834d5caa0bfd
