budget_suffix,annual_bus_km_cap,max_headway_min,scenario_id,topology_family,public_population_covered_10min,public_population_coverage_share_10min,public_worst_municipality_10min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_od_relation_count,public_structurally_addressable_worker_od_mass_upper_bound,frequency_capability_frontier,service_policy_selected,topology_selected,s8_phase_selected
m10pct,100277.100000,60,P2_b897eeb264917578,interlined_figure8,5779.835525093444,0.253270061091,Santa Maria Hoè,0.063137253657,16,1234.000000000,true,false,false,false
m10pct,100277.100000,60,P2_dfbcc702831f6ccd,interlined_figure8,6320.291371175302,0.276952618243,Santa Maria Hoè,0.139038753118,20,1055.000000000,true,false,false,false
m10pct,100277.100000,60,P2_e76413a762c3dcde,two_independent_loops,4074.169342016629,0.178528457024,Brivio,0.015897834464,25,1735.000000000,true,false,false,false
m10pct,100277.100000,60,P2_ed1719f069b0edf2,interlined_figure8,2387.975252328618,0.104640112234,La Valletta Brianza,0.047087312348,16,1367.000000000,true,false,false,false
m10pct,100277.100000,60,P2_faf39eb48588e7e6,interlined_figure8,2654.908368955681,0.116337013722,La Valletta Brianza,0.022518683609,16,1367.000000000,true,false,false,false
reference,111419.000000,15,P2_08d9e1776e3ab352,two_radial_out_and_back_feeders,2619.496460073020,0.114785278160,Brivio,0E-12,4,643.000000000,true,false,false,false
reference,111419.000000,15,P2_4dc90710cb9ea40a,hybrid_interlined,2154.462187457761,0.094407663932,Brivio,0.000465712767,0,0E-9,true,false,false,false
reference,111419.000000,15,P2_53fd2d4d99e137fc,blank_slate,2025.618148092314,0.088761770103,Calco,0.000635187109,0,0E-9,true,false,false,false
reference,111419.000000,15,P2_5471c22f76d58f25,two_radial_out_and_back_feeders,2025.618148092314,0.088761770103,Calco,0.000635187109,0,0E-9,true,false,false,false
reference,111419.000000,15,P2_83df62ba410ac17c,two_radial_out_and_back_feeders,2154.462187457761,0.094407663932,Brivio,0.000465712767,0,0E-9,true,false,false,false
reference,111419.000000,15,P2_91d05501a368a47d,single_compact_loop,3100.582563512556,0.135866277140,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
reference,111419.000000,15,P2_a7143f626fa3e4c8,single_compact_loop,5549.943088212148,0.243196267246,Brivio,0E-12,2,221.000000000,true,false,false,false
reference,111419.000000,15,P2_a848f533616861ac,hybrid_interlined,2025.618148092314,0.088761770103,Calco,0.000635187109,0,0E-9,true,false,false,false
reference,111419.000000,15,P2_c2c6e7c900cd60ec,blank_slate,3100.582563512556,0.135866277140,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
reference,111419.000000,15,P2_e81f744c00a077cf,blank_slate,5549.943088212148,0.243196267246,Brivio,0E-12,2,221.000000000,true,false,false,false
reference,111419.000000,15,P2_f071b6afb81cf93c,hybrid_interlined,2619.496460073020,0.114785278160,Brivio,0E-12,4,643.000000000,true,false,false,false
reference,111419.000000,15,P2_fa603ab2af99a6aa,single_compact_loop,2025.618148092314,0.088761770103,Calco,0.000635187109,0,0E-9,true,false,false,false
reference,111419.000000,20,P2_06755a34f49f025f,single_compact_loop,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
reference,111419.000000,20,P2_10e15fcbe232b848,hybrid_interlined,3384.779689222214,0.148319680542,Brivio,0.000465712767,2,134.000000000,true,false,false,false
reference,111419.000000,20,P2_1c505c091c9f5b21,blank_slate,2236.382533771905,0.097997380460,Brivio,0.000050341214,2,221.000000000,true,false,false,false
reference,111419.000000,20,P2_3105baa6d4550828,single_compact_loop,3654.426509518696,0.160135495430,Calco,0.022754516200,2,90.000000000,true,false,false,false
reference,111419.000000,20,P2_39309e97f4fa3d4d,blank_slate,6190.777413523043,0.271277368865,Brivio,0E-12,2,221.000000000,true,false,false,false
reference,111419.000000,20,P2_39a9959520dd71f5,single_compact_loop,2236.382533771905,0.097997380460,Brivio,0.000050341214,2,221.000000000,true,false,false,false
reference,111419.000000,20,P2_49faf41dbb619aa0,single_compact_loop,1657.114079798715,0.072614070487,La Valletta Brianza,0.009189912991,2,139.000000000,true,false,false,false
reference,111419.000000,20,P2_56801c69e0786613,single_compact_loop,3240.256056699779,0.141986713267,Brivio,0E-12,4,643.000000000,true,false,false,false
reference,111419.000000,20,P2_5bd1d1c1f217fa50,single_compact_loop,3797.276738650846,0.166395134844,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
reference,111419.000000,20,P2_6d191d545b91e100,blank_slate,1657.114079798715,0.072614070487,La Valletta Brianza,0.009189912991,2,139.000000000,true,false,false,false
reference,111419.000000,20,P2_743efcff93e7e13a,hybrid_interlined,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
reference,111419.000000,20,P2_8031197355654327,blank_slate,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
reference,111419.000000,20,P2_9858dc3c94ecb6ac,single_compact_loop,3131.686018976129,0.137229218011,Brivio,0E-12,9,844.000000000,true,false,false,false
reference,111419.000000,20,P2_a44745e961005b24,single_compact_loop,6190.777413523043,0.271277368865,Brivio,0E-12,2,221.000000000,true,false,false,false
reference,111419.000000,20,P2_b6bbecf922520518,blank_slate,3797.276738650846,0.166395134844,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
reference,111419.000000,20,P2_b86de7e39a412fe6,two_radial_out_and_back_feeders,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
reference,111419.000000,20,P2_dab969c76bc078b7,two_radial_out_and_back_feeders,4163.879748584920,0.182459530850,Brivio,0E-12,6,447.000000000,true,false,false,false
reference,111419.000000,20,P2_dd354addff4542c4,blank_slate,3654.426509518696,0.160135495430,Calco,0.022754516200,2,90.000000000,true,false,false,false
reference,111419.000000,20,P2_e41dcca08b5401ae,two_radial_out_and_back_feeders,3384.779689222214,0.148319680542,Brivio,0.000465712767,2,134.000000000,true,false,false,false
reference,111419.000000,20,P2_edbb8210cb2000a2,hybrid_interlined,4163.879748584920,0.182459530850,Brivio,0E-12,6,447.000000000,true,false,false,false
reference,111419.000000,20,P2_f3d37fa831bda36c,blank_slate,3240.256056699779,0.141986713267,Brivio,0E-12,4,643.000000000,true,false,false,false
reference,111419.000000,20,P2_f77c2ba98980326c,blank_slate,3131.686018976129,0.137229218011,Brivio,0E-12,9,844.000000000,true,false,false,false
reference,111419.000000,30,P2_018fb8808f0b60ee,interlined_figure8,6519.917239318324,0.285700143255,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
reference,111419.000000,30,P2_05f8082fbcf36ac0,blank_slate,4309.570268697218,0.188843630669,Calco,0.022754516200,6,310.000000000,true,false,false,false
reference,111419.000000,30,P2_0886d98058836122,single_compact_loop,3666.890134741184,0.160681646460,Santa Maria Hoè,0E-12,12,753.000000000,true,false,false,false
reference,111419.000000,30,P2_0ffe721d74a786cf,single_compact_loop,5562.908131922139,0.243764390232,La Valletta Brianza,0.005660282930,2,90.000000000,true,false,false,false
reference,111419.000000,30,P2_10a63201e522d629,blank_slate,4278.547002464968,0.187484203657,Calco,0.000635187109,6,375.000000000,true,false,false,false
reference,111419.000000,30,P2_1240a7f3c4d31299,blank_slate,2972.594382399990,0.130257886675,Brivio,0E-12,9,956.000000000,true,false,false,false
reference,111419.000000,30,P2_21c9c343e339b973,single_compact_loop,4230.340589870558,0.185371818104,Olgiate Molgora,0.058551972786,12,641.000000000,true,false,false,false
reference,111419.000000,30,P2_2273c2ff9dac9660,two_independent_loops,6519.917239318324,0.285700143255,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
reference,111419.000000,30,P2_252dbc1974de73a6,single_compact_loop,4068.295274033371,0.178271057734,Brivio,0E-12,9,745.000000000,true,false,false,false
reference,111419.000000,30,P2_2d576e441ba72ad4,blank_slate,5210.814946039765,0.228335808863,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
reference,111419.000000,30,P2_32209b4bbc62cfb6,single_compact_loop,4533.625979244141,0.198661661520,Brivio,0.000050341214,12,733.000000000,true,false,false,false
reference,111419.000000,30,P2_373a2b2dbf17f0d2,blank_slate,5562.908131922139,0.243764390232,La Valletta Brianza,0.005660282930,2,90.000000000,true,false,false,false
reference,111419.000000,30,P2_3c616bcc9264a36e,blank_slate,4765.617047078377,0.208827416526,Brivio,0.000516053981,6,447.000000000,true,false,false,false
reference,111419.000000,30,P2_456a136da111f41c,single_compact_loop,7004.690852845653,0.306942727439,La Valletta Brianza,0E-12,2,221.000000000,true,false,false,false
reference,111419.000000,30,P2_5dfbeaed19719910,single_compact_loop,2972.594382399990,0.130257886675,Brivio,0E-12,9,956.000000000,true,false,false,false
reference,111419.000000,30,P2_6164d9d2bece9c8d,blank_slate,4230.340589870558,0.185371818104,Olgiate Molgora,0.058551972786,12,641.000000000,true,false,false,false
reference,111419.000000,30,P2_6988c2fa7dc684e2,single_compact_loop,5652.784416394300,0.247702732761,Brivio,0.000465712767,2,134.000000000,true,false,false,false
reference,111419.000000,30,P2_7395d536d1129cbb,blank_slate,5652.784416394300,0.247702732761,Brivio,0.000465712767,2,134.000000000,true,false,false,false
reference,111419.000000,30,P2_7dc1c06373d423af,blank_slate,1863.643463349771,0.081664104759,La Valletta Brianza,0E-12,9,1017.000000000,true,false,false,false
reference,111419.000000,30,P2_8010a78ef7774c36,blank_slate,7004.690852845653,0.306942727439,La Valletta Brianza,0E-12,2,221.000000000,true,false,false,false
reference,111419.000000,30,P2_94dca063a9d3daaa,single_compact_loop,1863.643463349771,0.081664104759,La Valletta Brianza,0E-12,9,1017.000000000,true,false,false,false
reference,111419.000000,30,P2_9858dc3c94ecb6ac,single_compact_loop,3131.686018976129,0.137229218011,Brivio,0E-12,9,844.000000000,true,false,false,false
reference,111419.000000,30,P2_a544a8e68095671f,single_compact_loop,4309.570268697218,0.188843630669,Calco,0.022754516200,6,310.000000000,true,false,false,false
reference,111419.000000,30,P2_cda1b119504f1832,single_compact_loop,5210.814946039765,0.228335808863,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
reference,111419.000000,30,P2_d00c17b73eb1a31e,blank_slate,4068.295274033371,0.178271057734,Brivio,0E-12,9,745.000000000,true,false,false,false
reference,111419.000000,30,P2_d829af60b7c029c9,single_compact_loop,4278.547002464968,0.187484203657,Calco,0.000635187109,6,375.000000000,true,false,false,false
reference,111419.000000,30,P2_d86502ecc64d77d7,blank_slate,3666.890134741184,0.160681646460,Santa Maria Hoè,0E-12,12,753.000000000,true,false,false,false
reference,111419.000000,30,P2_dc7e89f7c1f5e493,single_compact_loop,6071.963091480227,0.266070973204,Brivio,0.000050341214,6,447.000000000,true,false,false,false
reference,111419.000000,30,P2_e56de58f8f17b336,blank_slate,6071.963091480227,0.266070973204,Brivio,0.000050341214,6,447.000000000,true,false,false,false
reference,111419.000000,30,P2_efefcd2690aa66ab,single_compact_loop,4765.617047078377,0.208827416526,Brivio,0.000516053981,6,447.000000000,true,false,false,false
reference,111419.000000,30,P2_f0a0176cad91088e,blank_slate,4533.625979244141,0.198661661520,Brivio,0.000050341214,12,733.000000000,true,false,false,false
reference,111419.000000,30,P2_f77c2ba98980326c,blank_slate,3131.686018976129,0.137229218011,Brivio,0E-12,9,844.000000000,true,false,false,false
reference,111419.000000,60,P2_068cf386067d7572,two_independent_loops,2387.975252328618,0.104640112234,La Valletta Brianza,0.047087312348,16,1367.000000000,true,false,false,false
reference,111419.000000,60,P2_2ce4f2671496dafa,two_independent_loops,2654.908368955681,0.116337013722,La Valletta Brianza,0.022518683609,16,1367.000000000,true,false,false,false
reference,111419.000000,60,P2_318ce70a26ea3c1d,interlined_figure8,6283.657346077740,0.275347330042,Santa Maria Hoè,0E-12,16,1367.000000000,true,false,false,false
reference,111419.000000,60,P2_362883829605b013,two_independent_loops,8653.046412617972,0.379173003112,La Valletta Brianza,0.203333660728,20,1055.000000000,true,false,false,false
reference,111419.000000,60,P2_62d3dc4513744f30,two_independent_loops,5779.835525093444,0.253270061091,Santa Maria Hoè,0.063137253657,16,1234.000000000,true,false,false,false
reference,111419.000000,60,P2_63021da0e543c07d,interlined_figure8,4295.738369097058,0.188237522408,Olgiate Molgora,0E-12,25,1735.000000000,true,false,false,false
reference,111419.000000,60,P2_68d828ceef0540a7,interlined_figure8,4074.169342016629,0.178528457024,Brivio,0.015897834464,25,1735.000000000,true,false,false,false
reference,111419.000000,60,P2_b897eeb264917578,interlined_figure8,5779.835525093444,0.253270061091,Santa Maria Hoè,0.063137253657,16,1234.000000000,true,false,false,false
reference,111419.000000,60,P2_bfd6feeb9dcac576,two_independent_loops,6283.657346077740,0.275347330042,Santa Maria Hoè,0E-12,16,1367.000000000,true,false,false,false
reference,111419.000000,60,P2_dfbf7cf8ad9ccf55,interlined_figure8,8653.046412617972,0.379173003112,La Valletta Brianza,0.203333660728,20,1055.000000000,true,false,false,false
reference,111419.000000,60,P2_e76413a762c3dcde,two_independent_loops,4074.169342016629,0.178528457024,Brivio,0.015897834464,25,1735.000000000,true,false,false,false
reference,111419.000000,60,P2_ebdd88f2a1cd8e47,two_independent_loops,4295.738369097058,0.188237522408,Olgiate Molgora,0E-12,25,1735.000000000,true,false,false,false
reference,111419.000000,60,P2_ed1719f069b0edf2,interlined_figure8,2387.975252328618,0.104640112234,La Valletta Brianza,0.047087312348,16,1367.000000000,true,false,false,false
reference,111419.000000,60,P2_faf39eb48588e7e6,interlined_figure8,2654.908368955681,0.116337013722,La Valletta Brianza,0.022518683609,16,1367.000000000,true,false,false,false
p10pct,122560.900000,15,P2_06755a34f49f025f,single_compact_loop,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p10pct,122560.900000,15,P2_1c505c091c9f5b21,blank_slate,2236.382533771905,0.097997380460,Brivio,0.000050341214,2,221.000000000,true,false,false,false
p10pct,122560.900000,15,P2_39309e97f4fa3d4d,blank_slate,6190.777413523043,0.271277368865,Brivio,0E-12,2,221.000000000,true,false,false,false
p10pct,122560.900000,15,P2_39a9959520dd71f5,single_compact_loop,2236.382533771905,0.097997380460,Brivio,0.000050341214,2,221.000000000,true,false,false,false
p10pct,122560.900000,15,P2_4dc90710cb9ea40a,hybrid_interlined,2154.462187457761,0.094407663932,Brivio,0.000465712767,0,0E-9,true,false,false,false
p10pct,122560.900000,15,P2_506f266b07b131de,hybrid_interlined,2633.113118647627,0.115381954646,Brivio,0E-12,4,643.000000000,true,false,false,false
p10pct,122560.900000,15,P2_53fd2d4d99e137fc,blank_slate,2025.618148092314,0.088761770103,Calco,0.000635187109,0,0E-9,true,false,false,false
p10pct,122560.900000,15,P2_5471c22f76d58f25,two_radial_out_and_back_feeders,2025.618148092314,0.088761770103,Calco,0.000635187109,0,0E-9,true,false,false,false
p10pct,122560.900000,15,P2_5bd1d1c1f217fa50,single_compact_loop,3797.276738650846,0.166395134844,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
p10pct,122560.900000,15,P2_743efcff93e7e13a,hybrid_interlined,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p10pct,122560.900000,15,P2_8031197355654327,blank_slate,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p10pct,122560.900000,15,P2_83df62ba410ac17c,two_radial_out_and_back_feeders,2154.462187457761,0.094407663932,Brivio,0.000465712767,0,0E-9,true,false,false,false
p10pct,122560.900000,15,P2_a44745e961005b24,single_compact_loop,6190.777413523043,0.271277368865,Brivio,0E-12,2,221.000000000,true,false,false,false
p10pct,122560.900000,15,P2_a848f533616861ac,hybrid_interlined,2025.618148092314,0.088761770103,Calco,0.000635187109,0,0E-9,true,false,false,false
p10pct,122560.900000,15,P2_b6bbecf922520518,blank_slate,3797.276738650846,0.166395134844,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
p10pct,122560.900000,15,P2_b86de7e39a412fe6,two_radial_out_and_back_feeders,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p10pct,122560.900000,15,P2_d7760ea126f32a9e,two_radial_out_and_back_feeders,2633.113118647627,0.115381954646,Brivio,0E-12,4,643.000000000,true,false,false,false
p10pct,122560.900000,15,P2_fa603ab2af99a6aa,single_compact_loop,2025.618148092314,0.088761770103,Calco,0.000635187109,0,0E-9,true,false,false,false
p10pct,122560.900000,20,P2_0ce6c0bee21b6682,single_compact_loop,4244.338539339409,0.185985202603,Brivio,0.000465712767,6,375.000000000,true,false,false,false
p10pct,122560.900000,20,P2_186e12d8402de001,blank_slate,3189.923273016017,0.139781150990,Calco,0.000635187109,2,134.000000000,true,false,false,false
p10pct,122560.900000,20,P2_234c116fb2d49b76,blank_slate,3366.807862079470,0.147532162327,Brivio,0E-12,4,643.000000000,true,false,false,false
p10pct,122560.900000,20,P2_35dc7dd1a817553f,single_compact_loop,3978.331038250024,0.174328861214,Calco,0.027312269272,2,90.000000000,true,false,false,false
p10pct,122560.900000,20,P2_39309e97f4fa3d4d,blank_slate,6190.777413523043,0.271277368865,Brivio,0E-12,2,221.000000000,true,false,false,false
p10pct,122560.900000,20,P2_46ac3434edd59d8e,single_compact_loop,930.050311123856,0.040754429446,Brivio,0.011016508985,6,245.000000000,true,false,false,false
p10pct,122560.900000,20,P2_4b93776e7a22cab7,blank_slate,930.050311123856,0.040754429446,Brivio,0.011016508985,6,245.000000000,true,false,false,false
p10pct,122560.900000,20,P2_6050ed8ef6959d0c,blank_slate,4495.796944077350,0.197004008459,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
p10pct,122560.900000,20,P2_6b9acf2700e838e3,single_compact_loop,3189.923273016017,0.139781150990,Calco,0.000635187109,2,134.000000000,true,false,false,false
p10pct,122560.900000,20,P2_7d009cdb51335845,blank_slate,3978.331038250024,0.174328861214,Calco,0.027312269272,2,90.000000000,true,false,false,false
p10pct,122560.900000,20,P2_869464afc34adb99,single_compact_loop,4784.002894603618,0.209633076947,Brivio,0E-12,6,375.000000000,true,false,false,false
p10pct,122560.900000,20,P2_8de2d254f7c286e6,blank_slate,2580.826931053510,0.113090794998,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p10pct,122560.900000,20,P2_97693e7fc1f2001c,single_compact_loop,3366.807862079470,0.147532162327,Brivio,0E-12,4,643.000000000,true,false,false,false
p10pct,122560.900000,20,P2_9858dc3c94ecb6ac,single_compact_loop,3131.686018976129,0.137229218011,Brivio,0E-12,9,844.000000000,true,false,false,false
p10pct,122560.900000,20,P2_a44745e961005b24,single_compact_loop,6190.777413523043,0.271277368865,Brivio,0E-12,2,221.000000000,true,false,false,false
p10pct,122560.900000,20,P2_b6fae8db5eec6d5a,two_radial_out_and_back_feeders,1517.549183810604,0.066498393046,Brivio,0.010743097632,6,356.000000000,true,false,false,false
p10pct,122560.900000,20,P2_bab8ad99e3603982,hybrid_interlined,1517.549183810604,0.066498393046,Brivio,0.010743097632,6,356.000000000,true,false,false,false
p10pct,122560.900000,20,P2_cdb4110b6828b0d2,single_compact_loop,2580.826931053510,0.113090794998,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p10pct,122560.900000,20,P2_cdd20a132d6e273d,blank_slate,4244.338539339409,0.185985202603,Brivio,0.000465712767,6,375.000000000,true,false,false,false
p10pct,122560.900000,20,P2_ce53ad678dab4a87,single_compact_loop,4495.796944077350,0.197004008459,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
p10pct,122560.900000,20,P2_e44431d84b3c6317,blank_slate,4784.002894603618,0.209633076947,Brivio,0E-12,6,375.000000000,true,false,false,false
p10pct,122560.900000,20,P2_f77c2ba98980326c,blank_slate,3131.686018976129,0.137229218011,Brivio,0E-12,9,844.000000000,true,false,false,false
p10pct,122560.900000,30,P2_0b24a75d0c86644e,blank_slate,5219.827012926281,0.228730713998,Santa Maria Hoè,0E-12,12,753.000000000,true,false,false,false
p10pct,122560.900000,30,P2_1240a7f3c4d31299,blank_slate,2972.594382399990,0.130257886675,Brivio,0E-12,9,956.000000000,true,false,false,false
p10pct,122560.900000,30,P2_128db84ff1cf37ac,single_compact_loop,5159.400572241179,0.226082851744,Santa Maria Hoè,0.063137253657,12,641.000000000,true,false,false,false
p10pct,122560.900000,30,P2_32209b4bbc62cfb6,single_compact_loop,4533.625979244141,0.198661661520,Brivio,0.000050341214,12,733.000000000,true,false,false,false
p10pct,122560.900000,30,P2_34f33e51337aad4d,single_compact_loop,2950.799705299252,0.129302852717,La Valletta Brianza,0E-12,9,1017.000000000,true,false,false,false
p10pct,122560.900000,30,P2_3dddd898e8ac06dd,blank_slate,5159.400572241179,0.226082851744,Santa Maria Hoè,0.063137253657,12,641.000000000,true,false,false,false
p10pct,122560.900000,30,P2_456a136da111f41c,single_compact_loop,7004.690852845653,0.306942727439,La Valletta Brianza,0E-12,2,221.000000000,true,false,false,false
p10pct,122560.900000,30,P2_4f97eb6c4de93cab,two_independent_loops,6566.461179871906,0.287739679954,Calco,0.097892609332,12,567.000000000,true,false,false,false
p10pct,122560.900000,30,P2_549d25ae5dfc0742,interlined_figure8,6566.461179871906,0.287739679954,Calco,0.097892609332,12,567.000000000,true,false,false,false
p10pct,122560.900000,30,P2_5dfbeaed19719910,single_compact_loop,2972.594382399990,0.130257886675,Brivio,0E-12,9,956.000000000,true,false,false,false
p10pct,122560.900000,30,P2_8010a78ef7774c36,blank_slate,7004.690852845653,0.306942727439,La Valletta Brianza,0E-12,2,221.000000000,true,false,false,false
p10pct,122560.900000,30,P2_8dc60a37a35eb67a,blank_slate,2950.799705299252,0.129302852717,La Valletta Brianza,0E-12,9,1017.000000000,true,false,false,false
p10pct,122560.900000,30,P2_9858dc3c94ecb6ac,single_compact_loop,3131.686018976129,0.137229218011,Brivio,0E-12,9,844.000000000,true,false,false,false
p10pct,122560.900000,30,P2_a459a3624cc79469,single_compact_loop,3349.100148714311,0.146756217470,Santa Maria Hoè,0.020638447805,12,753.000000000,true,false,false,false
p10pct,122560.900000,30,P2_ab922de5c6fa2869,blank_slate,3349.100148714311,0.146756217470,Santa Maria Hoè,0.020638447805,12,753.000000000,true,false,false,false
p10pct,122560.900000,30,P2_ca7569be74641313,single_compact_loop,5219.827012926281,0.228730713998,Santa Maria Hoè,0E-12,12,753.000000000,true,false,false,false
p10pct,122560.900000,30,P2_d7b9ab5fcb12bebd,blank_slate,3043.631165979258,0.133370689875,Santa Maria Hoè,0.047970822209,9,719.000000000,true,false,false,false
p10pct,122560.900000,30,P2_e2787ff38b76e465,single_compact_loop,3043.631165979258,0.133370689875,Santa Maria Hoè,0.047970822209,9,719.000000000,true,false,false,false
p10pct,122560.900000,30,P2_f0a0176cad91088e,blank_slate,4533.625979244141,0.198661661520,Brivio,0.000050341214,12,733.000000000,true,false,false,false
p10pct,122560.900000,30,P2_f77c2ba98980326c,blank_slate,3131.686018976129,0.137229218011,Brivio,0E-12,9,844.000000000,true,false,false,false
p10pct,122560.900000,60,P2_14a9cef33436e492,interlined_figure8,4906.371678820034,0.214995227707,Brivio,0.015897834464,25,1735.000000000,true,false,false,false
p10pct,122560.900000,60,P2_160801e2ac3f8813,two_independent_loops,6915.394440395918,0.303029794668,La Valletta Brianza,0.019959321248,25,1111.000000000,true,false,false,false
p10pct,122560.900000,60,P2_2f74e736c378ed96,two_independent_loops,2507.253518053803,0.109866837721,Santa Maria Hoè,0.052563495462,16,1367.000000000,true,false,false,false
p10pct,122560.900000,60,P2_30b8862f46f9616e,interlined_figure8,6915.394440395918,0.303029794668,La Valletta Brianza,0.019959321248,25,1111.000000000,true,false,false,false
p10pct,122560.900000,60,P2_318ce70a26ea3c1d,interlined_figure8,6283.657346077740,0.275347330042,Santa Maria Hoè,0E-12,16,1367.000000000,true,false,false,false
p10pct,122560.900000,60,P2_62d3dc4513744f30,two_independent_loops,5779.835525093444,0.253270061091,Santa Maria Hoè,0.063137253657,16,1234.000000000,true,false,false,false
p10pct,122560.900000,60,P2_77e7edaad1d87ee8,two_independent_loops,9035.121789976380,0.395915392017,Calco,0.320876721080,20,1055.000000000,true,false,false,false
p10pct,122560.900000,60,P2_8d761549fb92422c,interlined_figure8,2774.186634680869,0.121563739209,La Valletta Brianza,0.048253238555,16,1367.000000000,true,false,false,false
p10pct,122560.900000,60,P2_92699ec6cf3ccb5c,two_independent_loops,9115.217776512620,0.399425165835,Brivio,0.115619645938,12,733.000000000,true,false,false,false
p10pct,122560.900000,60,P2_9aaae661f5e1f335,interlined_figure8,9115.217776512620,0.399425165835,Brivio,0.115619645938,12,733.000000000,true,false,false,false
p10pct,122560.900000,60,P2_a2a93fb37bdbd026,interlined_figure8,2507.253518053803,0.109866837721,Santa Maria Hoè,0.052563495462,16,1367.000000000,true,false,false,false
p10pct,122560.900000,60,P2_b897eeb264917578,interlined_figure8,5779.835525093444,0.253270061091,Santa Maria Hoè,0.063137253657,16,1234.000000000,true,false,false,false
p10pct,122560.900000,60,P2_bfd6feeb9dcac576,two_independent_loops,6283.657346077740,0.275347330042,Santa Maria Hoè,0E-12,16,1367.000000000,true,false,false,false
p10pct,122560.900000,60,P2_c82d6feff56daeab,interlined_figure8,9035.121789976380,0.395915392017,Calco,0.320876721080,20,1055.000000000,true,false,false,false
p10pct,122560.900000,60,P2_c95f0e6cb7726537,two_independent_loops,2774.186634680869,0.121563739209,La Valletta Brianza,0.048253238555,16,1367.000000000,true,false,false,false
p10pct,122560.900000,60,P2_caf80a0529d2470d,two_independent_loops,4906.371678820034,0.214995227707,Brivio,0.015897834464,25,1735.000000000,true,false,false,false
p20pct,133702.800000,15,P2_06755a34f49f025f,single_compact_loop,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p20pct,133702.800000,15,P2_1c505c091c9f5b21,blank_slate,2236.382533771905,0.097997380460,Brivio,0.000050341214,2,221.000000000,true,false,false,false
p20pct,133702.800000,15,P2_25a64830e5a70b2d,two_radial_out_and_back_feeders,2013.372613251372,0.088225175707,Calco,0.000635187109,2,90.000000000,true,false,false,false
p20pct,133702.800000,15,P2_2ad990d0f4719858,hybrid_interlined,2013.372613251372,0.088225175707,Calco,0.000635187109,2,90.000000000,true,false,false,false
p20pct,133702.800000,15,P2_39309e97f4fa3d4d,blank_slate,6190.777413523043,0.271277368865,Brivio,0E-12,2,221.000000000,true,false,false,false
p20pct,133702.800000,15,P2_39a9959520dd71f5,single_compact_loop,2236.382533771905,0.097997380460,Brivio,0.000050341214,2,221.000000000,true,false,false,false
p20pct,133702.800000,15,P2_4dc90710cb9ea40a,hybrid_interlined,2154.462187457761,0.094407663932,Brivio,0.000465712767,0,0E-9,true,false,false,false
p20pct,133702.800000,15,P2_506f266b07b131de,hybrid_interlined,2633.113118647627,0.115381954646,Brivio,0E-12,4,643.000000000,true,false,false,false
p20pct,133702.800000,15,P2_53fd2d4d99e137fc,blank_slate,2025.618148092314,0.088761770103,Calco,0.000635187109,0,0E-9,true,false,false,false
p20pct,133702.800000,15,P2_5471c22f76d58f25,two_radial_out_and_back_feeders,2025.618148092314,0.088761770103,Calco,0.000635187109,0,0E-9,true,false,false,false
p20pct,133702.800000,15,P2_5bd1d1c1f217fa50,single_compact_loop,3797.276738650846,0.166395134844,La Valletta Brianza,0E-12,6,490.000000000,true,false,false,false
p20pct,133702.800000,15,P2_743efcff93e7e13a,hybrid_interlined,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
p20pct,133702.800000,15,P2_8031197355654327,blank_slate,1529.794718651546,0.067034987443,La Valletta Brianza,0.009189912991,2,221.000000000,true,false,false,false
